sample_id,satellite_id,position_error_m,velocity_error_mps,delta_v_mps,success
16,SAT-2,220.46273494878142,0.00554720659632336,0.015753814695803982,True
16,SAT-3,437.10386548109983,0.006575821931823352,0.02681211200039279,True
17,SAT-1,148.7875368816473,0.00471996716418011,0.011608279056848966,True
17,SAT-2,96.59190359475012,0.010711285724077486,0.015183133112723325,True
17,SAT-3,519.4373056010512,0.00707749855739063,0.031125521964846706,True
18,SAT-1,317.3194485821921,0.003307051693852902,0.017997766905991423,True
18,SAT-2,398.9369748810783,0.006054863144161111,0.024524167536803625,True
18,SAT-3,725.4829872141726,0.0117913166720714,0.04537849200606087,True
19,SAT-1,476.35380830030357,0.011084889844144621,0.0331383068950846,True
19,SAT-2,443.9770011808147,0.011045573375872138,0.03160006417128022,True
19,SAT-3,479.59647668053617,0.010974413116450091,0.03317795370351195,True
20,SAT-1,305.9446550464727,0.008496026343442544,0.022660130743742207,True
20,SAT-2,309.45826762255507,0.0110735602252352,0.025400331874427563,True
20,SAT-3,373.87186750959484,0.0054242723537437885,0.022733155108817623,True
21,SAT-1,470.359405269087,0.009216418555581269,0.03099231694766863,True
21,SAT-2,230.2691280438317,0.01047657021210825,0.021137177991915272,True
21,SAT-3,421.48046707171915,0.008547351512043123,0.028060336098696785,True
22,SAT-1,230.52740360787047,0.008680625727569644,0.019353190709415498,True
22,SAT-2,361.3442599287558,0.012503653873946677,0.02923255479657426,True
22,SAT-3,280.24289111702836,0.012488199249993816,0.025462407172078462,True
23,SAT-1,473.15843398528995,0.014803928282391302,0.03670941133726584,True
23,SAT-2,212.8498938031006,0.013017857631994369,0.022872019382137915,True
23,SAT-3,376.11294499287726,0.007582429760428205,0.02499506610269104,True
24,SAT-1,568.1198247657439,0.0066970638644672275,0.03299890760362204,True
24,SAT-2,326.48526251626134,0.0043344574243771895,0.019449515874204105,True
24,SAT-3,412.67115331108704,0.0037182430043181313,0.022823388990942533,True
25,SAT-1,246.53137475860797,0.012556315171765352,0.02396980474392313,True
25,SAT-2,211.53884661518518,0.011314834902943426,0.021108300024016813,True
25,SAT-3,1104.2275521359177,0.009578818068466954,0.060700464000685364,True
26,SAT-1,252.97267364392013,0.006302521480779208,0.0180142193346644,True
26,SAT-2,165.61811722740018,0.006624315746623841,0.014291821173818293,True
26,SAT-3,422.8098015517859,0.008797072400062889,0.028371600249682605,True
27,SAT-1,559.0177671755098,0.012160605409499871,0.03804105759355125,True
27,SAT-2,397.4176155578228,0.005971919407637552,0.02437088309087009,True
27,SAT-3,209.56110696431062,0.01401014975634678,0.023712052856546345,True
28,SAT-1,161.95049695695025,0.005281947979349717,0.012779656171801117,True
28,SAT-2,270.49645381059736,0.0044980348884754995,0.01702101886118834,True
28,SAT-3,251.22984943716602,0.005024957625854178,0.016655969173871125,True
29,SAT-1,370.718528679933,0.009421445989082226,0.02658434083537542,True
29,SAT-2,426.8778197671742,0.007435331331855963,0.027198193358114027,True
29,SAT-3,397.77094200403457,0.00820739874363246,0.02662272013270813,True
30,SAT-1,623.9593778681534,0.008091576735539069,0.0369785849701758,True
30,SAT-2,243.84137672728792,0.01112416810812595,0.02241312073438928,True
30,SAT-3,239.41823213850833,0.005720904565464175,0.016805081979284004,True
31,SAT-1,346.87459061201025,0.009496004863158292,0.025555013687788397,True
