satellite_id,mean_diff_accel_mps2,peak_diff_accel_mps2,delta_v_per_burn_mps,annual_delta_v_mps
SAT-1,0.004132303946171318,0.004132303946172741,0.1859536775777093,9.702797247894047
SAT-2,0.004132303946171059,0.004132303946172748,0.18595367757769768,9.70279724789344
SAT-3,0.004132303946171168,0.004132303946171808,0.18595367757770256,9.702797247893695
