time_utc,semi_major_axis_km,eccentricity,inclination_deg,raan_deg,argument_of_perigee_deg,mean_anomaly_deg
2026-03-20T19:40:10Z,6895.836491943953,0.03305488339384504,97.722020042786,350.86482843361455,281.16322002405843,271.30034932538194
2026-03-20T19:41:10Z,6888.316068271101,0.0014345065105452362,97.72589135761152,350.865691987814,12.464354801970979,180.0
2026-03-20T19:42:10Z,6888.316068271101,0.0014345065105448491,97.73356898435064,350.86767538241014,16.252919245250016,180.0
2026-03-20T19:43:10Z,6888.316068271842,0.0014345065104375712,97.74109997000907,350.8701664411629,20.041552296966657,180.0
2026-03-20T19:44:10Z,6888.316068271835,0.0014345065104382157,97.74845139519152,350.8731543021309,23.83025261907353,180.0
2026-03-20T19:45:10Z,6888.316068271087,0.0014345065105470412,97.75559112368171,350.8766259298333,27.619018568505478,180.0
2026-03-20T19:46:10Z,6888.316068271085,0.0014345065105472988,97.76248794305448,350.88056617183156,31.407848205683145,180.0
2026-03-20T19:47:10Z,6888.316068271094,0.0014345065105458806,97.76911170127448,350.8849578246117,35.19673930009938,180.0
2026-03-20T19:48:10Z,6888.316068271099,0.001434506510545623,97.7754334386818,350.88978170848577,38.98568933921814,180.0
2026-03-20T19:49:10Z,6888.316068271087,0.001434506510547041,97.78142551478322,350.8950167511909,42.77469553927661,180.0
2026-03-20T19:50:10Z,6888.316068271089,0.0014345065105467833,97.78706172929144,350.90064007982306,46.56375485638078,180.0
2026-03-20T19:51:10Z,6888.316068271108,0.0014345065105439464,97.79231743687849,350.9066271207085,50.3528639995955,180.0
2026-03-20T19:52:10Z,6888.31606827186,0.0014345065104349923,97.79716965513758,350.91295170677716,54.14201944539866,180.0
2026-03-20T19:53:10Z,6888.3160682718235,0.001434506510440279,97.80159716527666,350.9195861919686,57.93121745375803,180.0
2026-03-20T19:54:10Z,6888.316068271082,0.0014345065105476858,97.80558060509946,350.92650157217184,61.720454083438256,180.0
2026-03-20T19:55:10Z,6888.316068271103,0.0014345065105445913,97.80910255386267,350.9336676121664,65.50972521240887,180.0
2026-03-20T19:56:10Z,6888.316068271103,0.0014345065105449781,97.81214760863429,350.94105297800724,69.29902655438177,179.99999878911387
2026-03-20T19:57:10Z,6888.3160682710995,0.0014345065105451072,97.81470245181524,350.9486253742714,73.08835368027812,180.0
2026-03-20T19:58:10Z,6888.316068271097,0.0014345065105458809,97.8167559095254,350.9563516855594,76.87770203836165,180.0
2026-03-20T19:59:10Z,6888.316068271097,0.0014345065105457518,97.81829900059557,350.9641981216283,80.66706697589733,180.0
2026-03-20T20:00:10Z,6888.3160682710995,0.001434506510545365,97.81932497594822,350.97213036551324,84.45644376114691,180.0
2026-03-20T20:01:10Z,6888.316068271835,0.001434506510438474,97.81982934819256,350.9801137239827,88.24582760549664,180.0000012108861
2026-03-20T20:02:10Z,6888.316068271835,0.0014345065104384737,97.81980991130274,350.98811327966115,92.0352136875388,180.0
2026-03-20T20:03:10Z,6888.316068271099,0.001434506510545623,97.81926675029209,350.99609404414514,95.82459717363089,180.0
2026-03-20T20:04:10Z,6888.316068271101,0.0014345065105452364,97.81820224084025,351.0040211114345,99.6139732439243,180.0
2026-03-20T20:05:10Z,6888.316068271101,0.0014345065105448491,97.81662103887506,351.01185981099735,103.40333711347729,180.0
2026-03-20T20:06:10Z,6888.31606827109,0.0014345065105465255,97.81453006015528,351.01957585979244,107.19268405559377,180.0
2026-03-20T20:07:10Z,6888.316068271089,0.0014345065105467833,97.81193844994468,351.02713551257455,110.98200942407358,180.0
2026-03-20T20:08:10Z,6888.316068271106,0.0014345065105442045,97.80885754291201,351.03450570981624,114.77130867568576,180.0
2026-03-20T20:09:10Z,6888.316068271108,0.0014345065105439469,97.8053008134344,351.0416542225935,118.56057739119572,180.0
2026-03-20T20:10:10Z,6888.31606827109,0.0014345065105465253,97.80128381652429,351.04854979379263,122.34981129609194,180.0
2026-03-20T20:11:10Z,6888.316068271818,0.0014345065104407946,97.79682411964178,351.05516227501755,126.13900628042775,180.0
2026-03-20T20:12:10Z,6888.31606827183,0.0014345065104389894,97.79194122569385,351.06146275858987,129.92815841839894,180.0
2026-03-20T20:13:10Z,6888.316068271095,0.0014345065105460097,97.78665648756122,351.06742370406425,133.71726398428908,179.99999878911387
2026-03-20T20:14:10Z,6888.316068271107,0.0014345065105444625,97.7809930145311,351.073019058701,137.5063194719213,180.0
2026-03-20T20:15:10Z,6888.316068271097,0.0014345065105458809,97.77497557104863,351.07822437136787,141.29532160813528,180.0000012108861
2026-03-20T20:16:10Z,6888.316068271089,0.0014345065105467831,97.7686304682346,351.08301689937247,145.08426736798654,180.0
2026-03-20T20:17:10Z,6888.316068271111,0.0014345065105438178,97.76198544864826,351.0873757077593,148.87315398723845,179.99999851697345
2026-03-20T20:18:10Z,6888.316068271095,0.0014345065105461389,97.75506956480282,351.09128176063894,152.66197897401798,180.0000012108861
2026-03-20T20:19:10Z,6888.31606827109,0.0014345065105465253,97.74791305196942,351.09471800415355,156.4507401192226,180.0
2026-03-20T20:20:10Z,6888.316068271845,0.0014345065104370551,97.74054719582927,351.0976694407206,160.23943550451992,180.0000012108861
2026-03-20T20:21:10Z,6888.316068271842,0.001434506510437442,97.7330041955564,351.10012319423396,164.02806351050387,180.0
2026-03-20T20:22:10Z,6888.316068271095,0.0014345065105460099,97.7253170229324,351.10206856594635,167.81662282034353,180.0
2026-03-20T20:23:10Z,6888.31606827109,0.0014345065105465253,97.71751927811195,351.1034970807932,171.6051124266955,180.0
