time_utc,semi_major_axis_km,eccentricity,inclination_deg,raan_deg,argument_of_perigee_deg,mean_anomaly_deg
2026-03-21T07:39:41Z,6841.0274,0.00624485737,97.7,350.983817,214.441616,180
2026-03-21T07:39:42Z,6841.0274,0.00624485737,97.7,350.983817,214.504755,180
2026-03-21T07:39:43Z,6841.0274,0.00624485737,97.7,350.983817,214.567893,180
2026-03-21T07:39:44Z,6841.0274,0.00624485737,97.7,350.983817,214.631032,180
2026-03-21T07:39:45Z,6841.0274,0.00624485737,97.7,350.983817,214.69417,180
2026-03-21T07:39:46Z,6841.0274,0.00624485737,97.7,350.983817,214.757309,180
2026-03-21T07:39:47Z,6841.0274,0.00624485737,97.7,350.983817,214.820447,180
2026-03-21T07:39:48Z,6841.0274,0.00624485737,97.7,350.983817,214.883585,180
2026-03-21T07:39:49Z,6841.0274,0.00624485737,97.7,350.983817,214.946724,180
2026-03-21T07:39:50Z,6841.0274,0.00624485737,97.7,350.983817,215.009862,180
2026-03-21T07:39:51Z,6841.0274,0.00624485737,97.7,350.983817,215.073001,179.999999
2026-03-21T07:39:52Z,6841.0274,0.00624485737,97.7,350.983817,215.136139,180
2026-03-21T07:39:53Z,6841.0274,0.00624485737,97.7,350.983817,215.199278,180
2026-03-21T07:39:54Z,6841.0274,0.00624485737,97.7,350.983817,215.262416,180
2026-03-21T07:39:55Z,6841.0274,0.00624485737,97.7,350.983817,215.325554,180
2026-03-21T07:39:56Z,6841.0274,0.00624485737,97.7,350.983817,215.388693,180.000001
2026-03-21T07:39:57Z,6841.0274,0.00624485737,97.7,350.983817,215.451831,179.999999
2026-03-21T07:39:58Z,6841.0274,0.00624485737,97.7,350.983817,215.51497,180
2026-03-21T07:39:59Z,6841.0274,0.00624485737,97.7,350.983817,215.578108,180
2026-03-21T07:40:00Z,6841.0274,0.00624485737,97.7,350.983817,215.641247,180
2026-03-21T07:40:01Z,6841.0274,0.00624485737,97.7,350.983817,215.704385,180
2026-03-21T07:40:02Z,6841.0274,0.00624485737,97.7,350.983817,215.767524,180
2026-03-21T07:40:03Z,6841.0274,0.00624485737,97.7,350.983817,215.830662,180
2026-03-21T07:40:04Z,6841.0274,0.00624485737,97.7,350.983817,215.8938,180
2026-03-21T07:40:05Z,6841.0274,0.00624485737,97.7,350.983817,215.956939,180
2026-03-21T07:40:06Z,6841.0274,0.00624485737,97.7,350.983817,216.020077,180
2026-03-21T07:40:07Z,6841.0274,0.00624485737,97.7,350.983817,216.083216,180
2026-03-21T07:40:08Z,6841.0274,0.00624485737,97.7,350.983817,216.146354,180
2026-03-21T07:40:09Z,6841.0274,0.00624485737,97.7,350.983817,216.209493,180
2026-03-21T07:40:10Z,6841.0274,0.00624485737,97.7,350.983817,216.272631,180
2026-03-21T07:40:11Z,6841.0274,0.00624485737,97.7,350.983817,216.335769,180
2026-03-21T07:40:12Z,6841.0274,0.00624485737,97.7,350.983817,216.398908,180
2026-03-21T07:40:13Z,6841.0274,0.00624485737,97.7,350.983817,216.462046,180
2026-03-21T07:40:14Z,6841.0274,0.00624485737,97.7,350.983817,216.525185,180
2026-03-21T07:40:15Z,6841.0274,0.00624485737,97.7,350.983817,216.588323,180
2026-03-21T07:40:16Z,6841.0274,0.00624485737,97.7,350.983817,216.651462,180
2026-03-21T07:40:17Z,6841.0274,0.00624485737,97.7,350.983817,216.7146,180
2026-03-21T07:40:18Z,6841.0274,0.00624485737,97.7,350.983817,216.777738,179.999999
2026-03-21T07:40:19Z,6841.0274,0.00624485737,97.7,350.983817,216.840877,180
2026-03-21T07:40:20Z,6841.0274,0.00624485737,97.7,350.983817,216.904015,180
2026-03-21T07:40:21Z,6841.0274,0.00624485737,97.7,350.983817,216.967154,179.999999
2026-03-21T07:40:22Z,6841.0274,0.00624485737,97.7,350.983817,217.030292,180
2026-03-21T07:40:23Z,6841.0274,0.00624485737,97.7,350.983817,217.093431,180
2026-03-21T07:40:24Z,6841.0274,0.00624485737,97.7,350.983817,217.156569,180
2026-03-21T07:40:25Z,6841.0274,0.00624485737,97.7,350.983817,217.219707,180
2026-03-21T07:40:26Z,6841.0274,0.00624485737,97.7,350.983817,217.282846,180
