time_utc,max_ground_distance_km,min_command_distance_km
2026-03-21T07:40:28Z,146.195485,140.685932
2026-03-21T07:40:29Z,153.194036,147.682348
2026-03-21T07:40:30Z,160.196946,154.683481
2026-03-21T07:40:31Z,167.203653,161.688705
2026-03-21T07:40:32Z,174.213687,168.697496
2026-03-21T07:40:33Z,181.226649,175.709417
2026-03-21T07:40:34Z,188.2422,182.724093
2026-03-21T07:40:35Z,195.260052,189.741209
2026-03-21T07:40:36Z,202.27995,196.76049
2026-03-21T07:40:37Z,209.30168,203.781702
2026-03-21T07:40:38Z,216.325052,210.804643
2026-03-21T07:40:39Z,223.349903,217.829133
2026-03-21T07:40:40Z,230.376086,224.855019
2026-03-21T07:40:41Z,237.403474,231.882164
2026-03-21T07:40:42Z,244.431957,238.910449
2026-03-21T07:40:43Z,251.461428,245.939763
2026-03-21T07:40:44Z,258.491802,252.970014
2026-03-21T07:40:45Z,265.522997,260.001117
2026-03-21T07:40:46Z,272.554943,267.032996
2026-03-21T07:40:47Z,279.587573,274.065583
2026-03-21T07:40:48Z,286.620831,281.098818
2026-03-21T07:40:49Z,293.654663,288.132644
2026-03-21T07:40:50Z,300.689023,295.167015
2026-03-21T07:40:51Z,307.723864,302.20188
2026-03-21T07:40:52Z,314.759149,309.2372
2026-03-21T07:40:53Z,321.79484,316.272939
2026-03-21T07:40:54Z,328.830906,323.30906
2026-03-21T07:40:55Z,335.867316,330.345534
2026-03-21T07:40:56Z,342.904042,337.382332
2026-03-21T07:40:57Z,349.941061,344.419429
2026-03-21T07:40:58Z,356.978345,351.456796
2026-03-21T07:40:59Z,364.015874,358.494413
2026-03-21T07:41:00Z,371.053628,365.53226
2026-03-21T07:41:01Z,378.091589,372.570317
2026-03-21T07:41:02Z,385.129739,379.608568
2026-03-21T07:41:03Z,392.168062,386.646994
2026-03-21T07:41:04Z,399.206547,393.685585
2026-03-21T07:41:05Z,406.245173,400.724319
2026-03-21T07:41:06Z,413.283932,407.763188
2026-03-21T07:41:07Z,420.32281,414.802178
2026-03-21T07:41:08Z,427.361796,421.841277
2026-03-21T07:41:09Z,434.40088,428.880476
2026-03-21T07:41:10Z,441.440052,435.919764
2026-03-21T07:41:11Z,448.479303,442.959131
2026-03-21T07:41:12Z,455.518626,449.998573
2026-03-21T07:41:13Z,462.558009,457.038074
2026-03-21T07:41:14Z,469.597446,464.077629
2026-03-21T07:41:15Z,476.63693,471.117232
2026-03-21T07:41:16Z,483.676454,478.156876
2026-03-21T07:41:17Z,490.716011,485.196554
2026-03-21T07:41:18Z,497.755597,492.236259
2026-03-21T07:41:19Z,504.795207,499.27599
2026-03-21T07:41:20Z,511.834831,506.315734
2026-03-21T07:41:21Z,518.874466,513.35549
2026-03-21T07:41:22Z,525.914108,520.395252
2026-03-21T07:41:23Z,532.953753,527.435016
2026-03-21T07:41:24Z,539.993394,534.474778
2026-03-21T07:41:25Z,547.03303,541.514533
2026-03-21T07:41:26Z,554.072655,548.554278
2026-03-21T07:41:27Z,561.112268,555.594011
2026-03-21T07:41:28Z,568.151861,562.633723
2026-03-21T07:41:29Z,575.191433,569.673414
2026-03-21T07:41:30Z,582.230981,576.71308
2026-03-21T07:41:31Z,589.270502,583.752719
2026-03-21T07:41:32Z,596.309992,590.792327
2026-03-21T07:41:33Z,603.349449,597.831902
2026-03-21T07:41:34Z,610.388873,604.871444
2026-03-21T07:41:35Z,617.428257,611.910944
2026-03-21T07:41:36Z,624.467599,618.950403
2026-03-21T07:41:37Z,631.506899,625.989819
2026-03-21T07:41:38Z,638.546154,633.029189
2026-03-21T07:41:39Z,645.585361,640.068512
2026-03-21T07:41:40Z,652.624519,647.107785
