time_utc,max_ground_distance_km,min_command_distance_km
2026-03-21T07:38:40Z,622.594345,392.883114
2026-03-21T07:38:41Z,615.537536,394.254003
2026-03-21T07:38:42Z,608.480881,395.745403
2026-03-21T07:38:43Z,601.424379,397.355967
2026-03-21T07:38:44Z,594.368039,399.084216
2026-03-21T07:38:45Z,587.311862,400.928637
2026-03-21T07:38:46Z,580.255848,402.887629
2026-03-21T07:38:47Z,573.200003,404.959525
2026-03-21T07:38:48Z,566.144327,407.142594
2026-03-21T07:38:49Z,559.088826,409.435054
2026-03-21T07:38:50Z,552.033502,411.835071
2026-03-21T07:38:51Z,544.978355,414.340787
2026-03-21T07:38:52Z,537.923396,416.950259
2026-03-21T07:38:53Z,530.868625,419.661562
2026-03-21T07:38:54Z,523.814047,422.47273
2026-03-21T07:38:55Z,516.759666,425.381778
2026-03-21T07:38:56Z,509.705487,428.386707
2026-03-21T07:38:57Z,502.651514,431.485507
2026-03-21T07:38:58Z,495.597749,434.676181
2026-03-21T07:38:59Z,488.544204,437.956686
2026-03-21T07:39:00Z,481.490882,441.325028
2026-03-21T07:39:01Z,474.437789,444.779206
2026-03-21T07:39:02Z,467.384931,448.317231
2026-03-21T07:39:03Z,460.332314,451.937129
2026-03-21T07:39:04Z,453.279947,455.636943
2026-03-21T07:39:05Z,446.227837,459.414738
2026-03-21T07:39:06Z,439.175987,463.268615
2026-03-21T07:39:07Z,432.124415,467.196657
2026-03-21T07:39:08Z,425.073126,471.197019
2026-03-21T07:39:09Z,418.022129,475.26787
2026-03-21T07:39:10Z,410.971436,479.40741
2026-03-21T07:39:11Z,403.921057,483.613869
2026-03-21T07:39:12Z,396.871004,487.885513
2026-03-21T07:39:13Z,389.821286,492.220652
2026-03-21T07:39:14Z,382.771926,496.617593
2026-03-21T07:39:15Z,375.722934,501.074716
2026-03-21T07:39:16Z,368.674325,505.590425
2026-03-21T07:39:17Z,361.626118,510.163161
2026-03-21T07:39:18Z,354.57833,514.791399
2026-03-21T07:39:19Z,347.530982,519.473651
2026-03-21T07:39:20Z,340.484096,524.208464
2026-03-21T07:39:21Z,333.43769,528.994438
2026-03-21T07:39:22Z,326.391799,533.830163
2026-03-21T07:39:23Z,319.346447,538.71431
2026-03-21T07:39:24Z,312.301664,543.645569
2026-03-21T07:39:25Z,305.257482,548.622666
2026-03-21T07:39:26Z,298.213938,553.644358
2026-03-21T07:39:27Z,291.171072,558.709441
2026-03-21T07:39:28Z,284.128923,563.816753
2026-03-21T07:39:29Z,277.087548,568.965127
2026-03-21T07:39:30Z,270.046996,574.153467
2026-03-21T07:39:31Z,263.007324,579.380695
2026-03-21T07:39:32Z,255.968599,584.645764
2026-03-21T07:39:33Z,248.930892,589.947657
2026-03-21T07:39:34Z,241.894285,595.285386
2026-03-21T07:39:35Z,234.858864,600.658003
2026-03-21T07:39:36Z,227.824739,606.064552
2026-03-21T07:39:37Z,220.792021,611.504142
2026-03-21T07:39:38Z,213.760838,616.975895
2026-03-21T07:39:39Z,206.73134,622.478958
2026-03-21T07:39:40Z,199.703692,628.012505
2026-03-21T07:39:41Z,192.678089,633.575733
2026-03-21T07:39:42Z,185.65475,639.167863
2026-03-21T07:39:43Z,178.633929,644.788151
2026-03-21T07:39:44Z,171.615931,650.435841
2026-03-21T07:39:45Z,164.601101,656.110232
2026-03-21T07:39:46Z,157.58985,661.810633
2026-03-21T07:39:47Z,150.582665,667.536376
2026-03-21T07:39:48Z,143.580125,673.286809
2026-03-21T07:39:49Z,136.582933,679.061302
2026-03-21T07:39:50Z,129.591933,684.859254
2026-03-21T07:39:51Z,122.608179,690.680048
2026-03-21T07:39:52Z,115.632962,696.52312
2026-03-21T07:39:53Z,108.667906,702.387909
2026-03-21T07:39:54Z,101.71508,708.273872
2026-03-21T07:39:55Z,94.7771541,714.180483
2026-03-21T07:39:56Z,87.8576352,720.10723
2026-03-21T07:39:57Z,80.9612183,726.053617
2026-03-21T07:39:58Z,74.0943208,732.019172
2026-03-21T07:39:59Z,67.2659689,738.003406
2026-03-21T07:40:00Z,60.489176,744.005875
2026-03-21T07:40:01Z,53.7833977,750.026138
2026-03-21T07:40:02Z,47.1788817,756.063767
2026-03-21T07:40:03Z,40.7248748,762.118346
2026-03-21T07:40:04Z,34.5058757,768.18947
2026-03-21T07:40:05Z,28.6751154,774.276759
2026-03-21T07:40:06Z,23.5230342,780.379809
2026-03-21T07:40:07Z,19.5924309,786.49826
2026-03-21T07:40:08Z,18.4067724,792.631754
2026-03-21T07:40:09Z,21.1200603,798.77994
2026-03-21T07:40:10Z,25.5489389,804.942479
2026-03-21T07:40:11Z,30.9657653,811.11904
2026-03-21T07:40:12Z,36.9383679,817.309312
2026-03-21T07:40:13Z,43.2369924,823.512963
2026-03-21T07:40:14Z,49.7378836,829.729701
2026-03-21T07:40:15Z,56.3710656,835.959229
2026-03-21T07:40:16Z,63.0947919,842.201262
2026-03-21T07:40:17Z,69.882899,848.455519
2026-03-21T07:40:18Z,76.718269,854.721731
2026-03-21T07:40:19Z,83.5892802,860.999632
2026-03-21T07:40:20Z,90.4877883,867.288976
2026-03-21T07:40:21Z,97.4079272,873.589494
2026-03-21T07:40:22Z,104.345371,879.900952
2026-03-21T07:40:23Z,111.296862,886.223114
2026-03-21T07:40:24Z,118.259905,892.555749
2026-03-21T07:40:25Z,125.232552,898.898633
2026-03-21T07:40:26Z,132.213267,905.251548
2026-03-21T07:40:27Z,139.200821,911.61429
2026-03-21T07:40:28Z,146.194214,917.986635
2026-03-21T07:40:29Z,153.192632,924.36839
2026-03-21T07:40:30Z,160.195403,930.759358
2026-03-21T07:40:31Z,167.201964,937.159348
2026-03-21T07:40:32Z,174.211846,943.568175
2026-03-21T07:40:33Z,181.224649,949.985656
2026-03-21T07:40:34Z,188.240035,956.411615
2026-03-21T07:40:35Z,195.257715,962.845888
2026-03-21T07:40:36Z,202.277435,969.288289
2026-03-21T07:40:37Z,209.29898,975.738664
2026-03-21T07:40:38Z,216.322161,982.196852
2026-03-21T07:40:39Z,223.346814,988.662699
2026-03-21T07:40:40Z,230.372793,995.136051
2026-03-21T07:40:41Z,237.399971,1001.61676
2026-03-21T07:40:42Z,244.428236,1008.10469
2026-03-21T07:40:43Z,251.457484,1014.59969
2026-03-21T07:40:44Z,258.487628,1021.10162
2026-03-21T07:40:45Z,265.518587,1027.61036
2026-03-21T07:40:46Z,272.550289,1034.12576
2026-03-21T07:40:47Z,279.58267,1040.6477
2026-03-21T07:40:48Z,286.615672,1047.17607
2026-03-21T07:40:49Z,293.649241,1053.71073
2026-03-21T07:40:50Z,300.683333,1060.25157
2026-03-21T07:40:51Z,307.717899,1066.79847
2026-03-21T07:40:52Z,314.752901,1073.35131
2026-03-21T07:40:53Z,321.788305,1079.90999
2026-03-21T07:40:54Z,328.824076,1086.4744
2026-03-21T07:40:55Z,335.860184,1093.04444
2026-03-21T07:40:56Z,342.896603,1099.61999
2026-03-21T07:40:57Z,349.933308,1106.20097
2026-03-21T07:40:58Z,356.97027,1112.78726
2026-03-21T07:40:59Z,364.007472,1119.37878
2026-03-21T07:41:00Z,371.044893,1125.97543
2026-03-21T07:41:01Z,378.082514,1132.57712
2026-03-21T07:41:02Z,385.120317,1139.18376
2026-03-21T07:41:03Z,392.158288,1145.79525
2026-03-21T07:41:04Z,399.196413,1152.41153
2026-03-21T07:41:05Z,406.234673,1159.0325
2026-03-21T07:41:06Z,413.273059,1165.65807
2026-03-21T07:41:07Z,420.311558,1172.28817
2026-03-21T07:41:08Z,427.350159,1178.92272
