time_utc,max_ground_distance_km,min_command_distance_km
2026-03-14T10:44:10Z,8884.68917,8879.81679
2026-03-14T10:45:10Z,8539.51161,8534.60896
2026-03-14T10:46:10Z,8197.55766,8192.62008
2026-03-14T10:47:10Z,7859.42871,7854.45165
2026-03-14T10:48:10Z,7525.80642,7520.7855
2026-03-14T10:49:10Z,7197.46906,7192.40011
2026-03-14T10:50:10Z,6875.31023,6870.18945
2026-03-14T10:51:10Z,6560.36046,6555.18462
2026-03-14T10:52:10Z,6253.81167,6248.57836
2026-03-14T10:53:10Z,5957.04421,5951.7522
2026-03-14T10:54:10Z,5671.65547,5666.30523
2026-03-14T10:55:10Z,5399.48804,5394.08232
2026-03-14T10:56:10Z,5142.65322,5137.19792
2026-03-14T10:57:10Z,4903.54399,4898.04904
2026-03-14T10:58:10Z,4684.82743,4679.30783
2026-03-14T10:59:10Z,4489.40442,4483.88118
2026-03-14T11:00:10Z,4320.32232,4314.82317
2026-03-14T11:01:10Z,4180.6291,4175.18848
2026-03-14T11:02:10Z,4073.16638,4067.82463
2026-03-14T11:03:10Z,4000.31714,3995.11837
2026-03-14T11:04:10Z,3963.74586,3958.73478
2026-03-14T11:05:10Z,3964.18722,3959.4053
2026-03-14T11:06:10Z,4001.3392,3996.36557
2026-03-14T11:07:10Z,4073.89252,4068.73738
2026-03-14T11:08:10Z,4179.68859,4174.39668
2026-03-14T11:09:10Z,4315.96196,4310.57438
2026-03-14T11:10:10Z,4479.60804,4474.16026
2026-03-14T11:11:10Z,4667.42477,4661.94574
2026-03-14T11:12:10Z,4876.29843,4870.81058
2026-03-14T11:13:10Z,5103.32566,5097.84553
2026-03-14T11:14:10Z,5345.87915,5340.41826
2026-03-14T11:15:10Z,5601.63048,5596.19626
2026-03-14T11:16:10Z,5868.54477,5863.14145
2026-03-14T11:17:10Z,6144.85869,6139.48809
2026-03-14T11:18:10Z,6429.05059,6423.71269
2026-03-14T11:19:10Z,6719.80807,6714.50153
2026-03-14T11:20:10Z,7015.9963,7010.71883
2026-03-14T11:21:10Z,7316.62872,7311.37737
2026-03-14T11:22:10Z,7620.84079,7615.61216
2026-03-14T11:23:10Z,7927.86695,7922.65735
2026-03-14T11:24:10Z,8237.02049,8231.82606
2026-03-14T11:25:10Z,8547.67606,8542.49283
2026-03-14T11:26:10Z,8859.25445,8854.07843
2026-03-14T11:27:10Z,9171.20912,9166.03632
2026-03-14T11:28:10Z,9483.01427,9477.84077
2026-03-14T11:29:10Z,9794.15406,9788.976
2026-03-14T11:30:10Z,10104.1126,10098.9263
2026-03-14T11:31:10Z,10412.3648,10407.1665
2026-03-14T11:32:10Z,10718.3669,10713.1532
2026-03-14T11:33:10Z,11021.5484,11016.3161
2026-03-14T11:34:10Z,11321.3026,11316.0486
2026-03-14T11:35:10Z,11616.9782,11611.6997
2026-03-14T11:36:10Z,11907.87,11902.5647
2026-03-14T11:37:10Z,12193.2097,12187.8757
2026-03-14T11:38:10Z,12472.1568,12466.7927
2026-03-14T11:39:10Z,12743.7891,12738.3943
2026-03-14T11:40:10Z,13007.0939,13001.6687
2026-03-14T11:41:10Z,13260.9606,13255.5062
2026-03-14T11:42:10Z,13504.1745,13498.6938
2026-03-14T11:43:10Z,13735.4149,13729.9121
2026-03-14T11:44:10Z,13953.257,13947.7383
2026-03-14T11:45:10Z,14156.1816,14150.6555
2026-03-14T11:46:10Z,14342.5939,14337.0712
2026-03-14T11:47:10Z,14510.8538,14505.348
2026-03-14T11:48:10Z,14659.3196,14653.847
2026-03-14T11:49:10Z,14786.406,14780.9852
2026-03-14T11:50:10Z,14890.6535,14885.3054
2026-03-14T11:51:10Z,14970.8063,14965.5532
2026-03-14T11:52:10Z,15025.8901,15020.7551
2026-03-14T11:53:10Z,15055.281,15050.2863
2026-03-14T11:54:10Z,15058.7543,15053.9206
2026-03-14T11:55:10Z,15036.5061,15031.644
2026-03-14T11:56:10Z,14989.1435,14984.1333
2026-03-14T11:57:10Z,14917.644,14912.509
2026-03-14T11:58:10Z,14823.2917,14818.0547
2026-03-14T11:59:10Z,14707.5998,14702.2823
2026-03-14T12:00:10Z,14572.2292,14566.8505
2026-03-14T12:01:10Z,14418.9126,14413.4897
2026-03-14T12:02:10Z,14249.3901,14243.9372
2026-03-14T12:03:10Z,14065.3589,14059.8878
2026-03-14T12:04:10Z,13868.4378,13862.9576
2026-03-14T12:05:10Z,13660.1445,13654.6625
2026-03-14T12:06:10Z,13441.8851,13436.4063
2026-03-14T12:07:10Z,13214.9499,13209.478
2026-03-14T12:08:10Z,12980.5174,12975.0546
2026-03-14T12:09:10Z,12739.6608,12734.2083
2026-03-14T12:10:10Z,12493.3574,12487.9154
2026-03-14T12:11:10Z,12242.4996,12237.0677
2026-03-14T12:12:10Z,11987.9055,11982.4827
2026-03-14T12:13:10Z,11730.3305,11724.9154
2026-03-14T12:14:10Z,11470.4773,11465.0683
2026-03-14T12:15:10Z,11209.0069,11203.602
2026-03-14T12:16:10Z,10946.547,10941.1442
2026-03-14T12:17:10Z,10683.7016,10678.2989
2026-03-14T12:18:10Z,10421.0586,10415.6538
2026-03-14T12:19:10Z,10159.1975,10153.7887
2026-03-14T12:20:10Z,9898.69648,9893.28167
2026-03-14T12:21:10Z,9640.1386,9634.71602
2026-03-14T12:22:10Z,9384.11806,9378.68612
2026-03-14T12:23:10Z,9131.24563,9125.80297
2026-03-14T12:24:10Z,8882.15376,8876.69936
2026-03-14T12:25:10Z,8637.50129,8632.03445
