sample_id,satellite_id,position_error_m,velocity_error_mps,delta_v_mps,success
25,SAT-2,314.6964136820119,0.004783876573675908,0.01935315498488016,True
25,SAT-3,560.3181113901279,0.006727411129997009,0.032668064435095526,True
26,SAT-1,345.6011812815847,0.009324126595594121,0.025324181284556376,True
26,SAT-2,463.5008832830256,0.01277994781094132,0.034238322037007315,True
26,SAT-3,662.5001951731551,0.0044447712297824155,0.03511607656187293,True
27,SAT-1,271.21710357135385,0.011042537628947344,0.023598885016510023,True
27,SAT-2,327.5765345491072,0.0017071667516522458,0.01687274705485165,True
27,SAT-3,413.15755038769845,0.006342120630430365,0.02546978500023122,True
28,SAT-1,516.6460941632649,0.005697878875556167,0.029616679531262877,True
28,SAT-2,496.62290293945165,0.0023327516367924023,0.025324552698804053,True
28,SAT-3,509.6139631987206,0.01130759584854018,0.034900834885517984,True
29,SAT-1,319.5469857222774,0.0073204321681200266,0.02211427409970694,True
29,SAT-2,493.6852669474438,0.007571699491529638,0.030427498887244626,True
29,SAT-3,315.2783800419156,0.003444655722545525,0.01804087702078236,True
30,SAT-1,644.4007108815857,0.007073476569554483,0.03690684281407234,True
30,SAT-2,355.268511574177,0.012945144267181345,0.029392760543763614,True
30,SAT-3,479.180978453403,0.006028800128021336,0.028213104686049255,True
31,SAT-1,657.0042766338396,0.008784030537777756,0.03920089519675181,True
31,SAT-2,295.6955504220123,0.008793473466044264,0.022483082281878165,True
31,SAT-3,346.9147117236275,0.006898985540457558,0.022959851823958828,True
32,SAT-1,212.59281111050439,0.01162273322103508,0.021464992994669543,True
32,SAT-2,330.32374008347335,0.005943334060619341,0.02123609980522459,True
32,SAT-3,693.1474583883114,0.00897819533160145,0.04106835544217142,True
33,SAT-1,439.3701389314533,0.007185462984911974,0.027526673120627405,True
33,SAT-2,400.94758652862595,0.009883967703474862,0.028446355968689028,True
33,SAT-3,480.0077472064869,0.007637168414130718,0.029859749303319926,True
34,SAT-1,224.76321346254346,0.00885084309665124,0.019256547423620846,True
34,SAT-2,548.2411332532087,0.007797186418593704,0.03317872036550151,True
34,SAT-3,178.8869396580646,0.006465479916434192,0.014747282678381627,True
35,SAT-1,237.26681496292514,0.0038534714614648397,0.014838046228266928,True
35,SAT-2,479.31815324878806,0.007051395587900403,0.02924205083089985,True
35,SAT-3,903.675832160768,0.005694260857220849,0.047531104938737884,True
36,SAT-1,197.81353464131865,0.011427697338187088,0.020585731349359246,True
36,SAT-2,335.15847390433584,0.008302573147387565,0.023819169161477187,True
36,SAT-3,534.866150252642,0.009004055288064175,0.033766377059019824,True
37,SAT-1,198.87395783700745,0.011030862075925865,0.020237989753565097,True
37,SAT-2,470.23681484483626,0.013817221906648938,0.0355874448161321,True
37,SAT-3,571.0636175491401,0.006363260562871019,0.032801391004960836,True
38,SAT-1,669.1258778916949,0.010964643278067529,0.04194269318046081,True
38,SAT-2,286.9309000000779,0.01159258988984313,0.024876427852809697,True
38,SAT-3,253.09697488257441,0.0036817251445581474,0.015399177685418073,True
39,SAT-1,441.01960579187744,0.013579208718863176,0.03399678306107973,True
39,SAT-2,292.44032283727887,0.010138030496421245,0.02367693433148045,True
39,SAT-3,567.2714340547914,0.00337590792687224,0.029638474318297765,True
40,SAT-1,730.4221854570827,0.006291964158956543,0.04010780607826593,True
40,SAT-2,432.2550892959003,0.003998508642733664,0.024010318332358675,True
40,SAT-3,442.25420856633934,0.008317161373609,0.028791893251680266,True
41,SAT-1,571.779277562629,0.004059557243064857,0.03053082009318657,True
41,SAT-2,551.6906793882678,0.009772063330846575,0.03531329848771082,True
41,SAT-3,284.77952793519233,0.005218752405773213,0.018402989810180265,True
42,SAT-1,402.4822968942916,0.012934267670408907,0.031567707341440925,True
42,SAT-2,261.20182673564966,0.019490553886825746,0.03158323105051323,True
42,SAT-3,368.2424881532456,0.004302163673899841,0.021350427014327877,True
43,SAT-1,368.8726563557645,0.00851334628908306,0.025590784083331417,True
43,SAT-2,154.57291171421625,0.0063820250178286,0.013538178337931205,True
43,SAT-3,285.1815100299407,0.009237248900875251,0.022440096587446577,True
44,SAT-1,406.585794399578,0.010824171107233943,0.029647587514621813,True
44,SAT-2,276.4038546002507,0.004679060951696735,0.01747553570170834,True
44,SAT-3,540.366448933021,0.008859775032096184,0.03387674026047679,True
45,SAT-1,318.158476724088,0.014183480983052547,0.028913040090649215,True
45,SAT-2,290.69941302145224,0.005434347283833574,0.01889265344223414,True
45,SAT-3,362.5871539718718,0.007044296953058499,0.023830739266571085,True
46,SAT-1,500.4754296167288,0.007118547319121882,0.030288706097674138,True
46,SAT-2,374.6404554502089,0.003952844773197908,0.021297310303300173,True
46,SAT-3,497.9040204804707,0.015100816617635559,0.03815192867691661,True
47,SAT-1,596.7193887198666,0.01023076284822752,0.03785666047414727,True
47,SAT-2,382.45512015651695,0.009241424324901248,0.026947679887702962,True
47,SAT-3,791.6433619891919,0.01856296631022106,0.05521312195786883,True
48,SAT-1,209.3491485379376,0.006608972653671462,0.016301062863761165,True
48,SAT-2,435.04953642539857,0.006892735710555408,0.02703391795247201,True
48,SAT-3,458.42258546655063,0.007245576287479831,0.02846884413315347,True
49,SAT-1,520.7603499474014,0.012424423965190352,0.0365336994257182,True
49,SAT-2,550.1057630752387,0.011931667017506992,0.03739952641913841,True
49,SAT-3,485.6198824551315,0.007868971503556756,0.0303513734690721,True
50,SAT-1,280.47772425177027,0.009922807150824504,0.02290788697729535,True
50,SAT-2,509.7442429194369,0.006434334514052563,0.03003360501958205,True
50,SAT-3,481.8612112197781,0.01326354166225498,0.035571931070578044,True
51,SAT-1,292.495401884114,0.011192844749994177,0.024734298540925383,True
51,SAT-2,235.5278421671791,0.007250424308973852,0.018154491075972883,True
51,SAT-3,837.1093380695462,0.006683541603306295,0.04543860355097047,True
52,SAT-1,159.45525448905198,0.006080713335017629,0.01346290104284411,True
52,SAT-2,412.92869806353895,0.011724909664675738,0.03084197901946921,True
52,SAT-3,316.92477859931006,0.004399234380331103,0.019071677834002865,True
53,SAT-1,372.81281302593624,0.007576511892518113,0.02483636434742257,True
53,SAT-2,253.62349722162978,0.010594046119288178,0.022335874694363628,True
53,SAT-3,627.325133912332,0.004659245555598464,0.03370207582931754,True
54,SAT-1,270.2050369476978,0.003232242770825247,0.015741735222107554,True
