satellite_id,mean_diff_accel_mps2,peak_diff_accel_mps2,delta_v_per_burn_mps,annual_delta_v_mps
SAT-1,0.03505490983423971,0.035054909834241844,1.1217571146956706,58.53168373465625
SAT-2,0.035054909834239735,0.0350549098342418,1.1217571146956715,58.53168373465629
SAT-3,0.03505490983423968,0.035054909834240436,1.1217571146956697,58.5316837346562
