time_utc,satellite_id,semi_major_axis_km,eccentricity,inclination_deg,raan_deg,argument_of_perigee_deg,mean_anomaly_deg
2026-03-21T07:38:40Z,SAT-1,6939.26316929164,0.000432366810692605,97.6915699647962,350.995474354373,125.678359041065,270.475101144289
2026-03-21T07:38:40Z,SAT-2,6939.26317963768,0.000432295801400686,97.6915699587901,350.995474335465,306.45412217761,89.6497978271124
2026-03-21T07:38:40Z,SAT-3,6939.26317114274,2.9265084761734e-06,97.7168265694141,350.960476858221,36.7463378155347,359.377660554499
2026-03-21T07:38:41Z,SAT-1,6939.28262313042,0.000432435606890065,97.6915591184406,350.99546636296,125.306969500671,270.909071632267
2026-03-21T07:38:41Z,SAT-2,6939.28264360211,0.000432278305708074,97.6915591065002,350.995466325154,306.82591947608,89.3405819596835
2026-03-21T07:38:41Z,SAT-3,6939.28262672775,5.73043847636668e-06,97.7168156858954,350.960468833046,36.8375326132817,359.349046878868
2026-03-21T07:38:42Z,SAT-1,6939.30209071954,0.000432530263297588,97.6915482645509,350.995458347642,124.935481587031,271.343140753506
2026-03-21T07:38:42Z,SAT-2,6939.30212109628,0.000432271386124947,97.691548246748,350.995458290948,307.197999521361,89.0310836056403
2026-03-21T07:38:42Z,SAT-3,6939.30209595814,8.5363745054725e-06,97.7168047948505,350.960460783895,36.9200488268332,359.329112047472
2026-03-21T07:38:43Z,SAT-1,6939.32157196654,0.00043265080922908,97.6915374031789,350.995450308403,124.563949967187,271.777253841143
2026-03-21T07:38:43Z,SAT-2,6939.32161202745,0.000432275074522406,97.6915373795854,350.995450232831,307.570347130073,88.7213179485406
2026-03-21T07:38:43Z,SAT-3,6939.32157874131,1.13443054045398e-05,97.7167938963316,350.96045271075,37.0003215950279,359.311420921653
2026-03-21T07:38:44Z,SAT-1,6939.34106677885,0.00043279726897755,97.6915265343764,350.995442245226,124.192429338527,272.211356197972
2026-03-21T07:38:44Z,SAT-2,6939.34111630284,0.000432289401816582,97.6915265050645,350.995442150787,307.942947035348,88.4113002554293
2026-03-21T07:38:44Z,SAT-3,6939.34107498462,1.4154220068989e-05,97.7167829903906,350.960444613596,37.0796833615117,359.294641057942
2026-03-21T07:38:45Z,SAT-1,6939.36057506388,0.000432969661806745,97.6915156581954,350.995434158095,123.820974388447,272.645393136776
2026-03-21T07:38:45Z,SAT-2,6939.36063382961,0.000432314397959609,97.691515623237,350.995434044799,308.315783890799,88.1010458728695
2026-03-21T07:38:45Z,SAT-3,6939.36058459535,1.69661073979397e-05,97.7167720770797,350.960436492417,37.1585848206234,359.278321762179
2026-03-21T07:38:46Z,SAT-1,6939.38009672895,0.000433168001948485,97.6915047746878,350.995426046993,123.449639754196,273.079310020483
2026-03-21T07:38:46Z,SAT-2,6939.38016451484,0.000432350091931389,97.6915047341551,350.995425914851,308.688842275443,87.7905702220171
2026-03-21T07:38:46Z,SAT-3,6939.38010748074,1.97799562847532e-05,97.716761156451,350.960428347195,37.2372207664346,359.26226824047
2026-03-21T07:38:47Z,SAT-1,6939.3996316813,0.000433392298601572,97.6914938839055,350.995417911906,123.078479983327,273.513052301716
2026-03-21T07:38:47Z,SAT-2,6939.39970826556,0.000432396511733134,97.6914938378708,350.995417760929,309.062106698441,87.4798887938835
2026-03-21T07:38:47Z,SAT-3,6939.39964354793,2.2595755616272e-05,97.7167502285565,350.960420177916,37.3156891435519,359.24638254838
2026-03-21T07:38:48Z,SAT-1,6939.41917982814,0.000433642555938364,97.6914829859005,350.995409752816,122.707549493283,273.946565563209
2026-03-21T07:38:48Z,SAT-2,6939.41926498873,0.000432453684379359,97.6914829344362,350.995409583016,309.435561603831,87.169017144605
2026-03-21T07:38:48Z,SAT-3,6939.419192704,2.54134942710085e-05,97.7167392934487,350.960411984563,37.3940445885883,359.230610049469
2026-03-21T07:38:49Z,SAT-1,6939.43874107657,0.000433918773113569,97.6914720807248,350.995401569707,122.336902532511,274.379795556688
2026-03-21T07:38:49Z,SAT-2,6939.43883459125,0.000432521635891123,97.6914720239033,350.995401381096,309.809191375403,86.8579708905599
2026-03-21T07:38:49Z,SAT-3,6939.43875485599,2.8233161122378e-05,97.7167283511795,350.96040376712,37.4723199872788,359.21491785818
2026-03-21T07:38:50Z,SAT-1,6939.45831533367,0.000434220944278908,97.6914611684305,350.995393362565,121.966593140713,274.812688242625
2026-03-21T07:38:50Z,SAT-2,6939.45841697995,0.000432600391289552,97.6914611063242,350.995393155154,310.182980341429,86.5467657036448
2026-03-21T07:38:50Z,SAT-3,6939.45832991087,3.10547450355975e-05,97.7167174018014,350.960395525572,37.5505363220194,359.199284992283
2026-03-21T07:38:51Z,SAT-1,6939.47790250643,0.000434549058601158,97.6914502490697,350.995385131373,121.596675110282,275.245189828797
2026-03-21T07:38:51Z,SAT-2,6939.47801206162,0.000432689974590577,97.6914501817512,350.995384905175,310.556912780045,86.2354173058938
2026-03-21T07:38:51Z,SAT-3,6939.47791777553,3.38782348663289e-05,97.7167064453666,350.960387259903,37.6287076137995,359.183697430957
2026-03-21T07:38:52Z,SAT-1,6939.49750250177,0.000434903100285856,97.6914393226946,350.995376876116,121.227201947542,275.677246809051
2026-03-21T07:38:52Z,SAT-2,6939.49761974295,0.000432790408797725,97.6914392502364,350.995376631143,310.930972923393,85.9239414653307
2026-03-21T07:38:52Z,SAT-3,6939.4975183568,3.6703619465562e-05,97.7166954819274,350.960378970098,37.7068435892907,359.168145447703
2026-03-21T07:38:53Z,SAT-1,6939.51711522657,0.000435283048603633,97.6914283893571,350.995368596778,120.858226835301,276.108806000749
