time_utc,SAT-1_vx_mps,SAT-1_vy_mps,SAT-1_vz_mps,SAT-2_vx_mps,SAT-2_vy_mps,SAT-2_vz_mps,SAT-3_vx_mps,SAT-3_vy_mps,SAT-3_vz_mps
2026-03-21T07:38:40Z,-4541.76414727735,-109.820390932926,6066.46759738782,-4541.75988704975,-109.820278540608,6066.46185409041,-4541.7610553135,-109.814261763618,6066.46555350828
2026-03-21T07:38:41Z,-4548.27118323851,-108.127134962383,6061.63874286661,-4548.26264432018,-108.126914970481,6061.62726986238,-4548.26498313245,-108.114880796403,6061.63466706224
2026-03-21T07:38:42Z,-4554.77284307611,-106.433735620902,6056.80262945654,-4554.76000703915,-106.433412823183,6056.78544038412,-4554.76352560293,-106.415358829175,6056.79652855815
2026-03-21T07:38:43Z,-4561.26911896781,-104.740194919863,6051.95926277029,-4561.25196741966,-104.739774111074,6051.93637131627,-4561.25667492144,-104.715697881016,6051.95114363169
2026-03-21T07:38:44Z,-4567.7600030972,-103.046514870909,6047.10864842935,-4567.73851768074,-103.046000846757,6047.08006832822,-4567.74442329047,-103.015899971269,6047.09851792731
2026-03-21T07:38:45Z,-4574.24548765384,-101.352697485955,6042.25079206402,-4574.21965004753,-101.352095043079,6042.21653709808,-4574.22676291862,-101.315967119514,6042.2386570982
2026-03-21T07:38:46Z,-4580.72556483329,-99.658744777172,6037.38569931343,-4580.69535675124,-99.6580587131132,6037.34578331269,-4580.70368602038,-99.6159013456062,6037.3715668064
2026-03-21T07:38:47Z,-4587.20022683707,-97.9646587569966,6032.51337582548,-4587.16563002918,-97.9638938701879,6032.46781266763,-4587.17518481619,-97.9157046696854,6032.49725272279
2026-03-21T07:38:48Z,-4593.66946587269,-96.2704414381295,6027.63382725692,-4593.63046212476,-96.269602527827,6027.58263086718,-4593.6412515327,-96.2153791120849,6027.61572052691
2026-03-21T07:38:49Z,-4600.13327415369,-94.5760948335177,6022.74705927325,-4600.0898452875,-94.5751866998154,6022.69024362436,-4600.10187840278,-94.5149266933428,6022.7269759069
2026-03-21T07:38:50Z,-4606.59164389962,-92.8816209563711,6017.85307754876,-4606.54377177307,-92.8806484001474,6017.79065666086,-4606.55705766493,-92.8143494343598,6017.83102456001
2026-03-21T07:38:51Z,-4613.04456733604,-91.1870218201566,6012.95188776656,-4612.99223384325,-91.1859896430531,6012.88387570711,-4613.006781564,-91.1136493561958,6012.927872192
2026-03-21T07:38:52Z,-4619.49203669455,-89.4922994385896,6008.04349561851,-4619.43522376598,-89.4912124429756,6007.96990650222,-4619.45104235106,-89.4128284801232,6008.0175245173
