time_utc,max_ground_distance_km,min_command_distance_km
2026-03-21T07:38:40Z,628.149225,392.164516
2026-03-21T07:38:41Z,621.029165,393.447033
2026-03-21T07:38:42Z,613.909268,394.85319
2026-03-21T07:38:43Z,606.789531,396.381681
2026-03-21T07:38:44Z,599.669966,398.031059
2026-03-21T07:38:45Z,592.55057,399.799837
2026-03-21T07:38:46Z,585.431347,401.686431
2026-03-21T07:38:47Z,578.312299,403.689184
2026-03-21T07:38:48Z,571.19343,405.80637
2026-03-21T07:38:49Z,564.074743,408.036201
2026-03-21T07:38:50Z,556.956242,410.376835
2026-03-21T07:38:51Z,549.837925,412.826398
2026-03-21T07:38:52Z,542.719804,415.382924
2026-03-21T07:38:53Z,535.60188,418.044461
2026-03-21T07:38:54Z,528.484157,420.809011
2026-03-21T07:38:55Z,521.366639,423.67455
2026-03-21T07:38:56Z,514.24933,426.639038
2026-03-21T07:38:57Z,507.132235,429.700422
2026-03-21T07:38:58Z,500.015356,432.856655
2026-03-21T07:38:59Z,492.898705,436.105642
2026-03-21T07:39:00Z,485.782285,439.445334
2026-03-21T07:39:01Z,478.666102,442.873674
2026-03-21T07:39:02Z,471.550161,446.388613
2026-03-21T07:39:03Z,464.43447,449.988117
2026-03-21T07:39:04Z,457.319036,453.670167
2026-03-21T07:39:05Z,450.203866,457.432765
2026-03-21T07:39:06Z,443.088965,461.273948
2026-03-21T07:39:07Z,435.974349,465.191735
2026-03-21T07:39:08Z,428.860023,469.184216
2026-03-21T07:39:09Z,421.745997,473.249496
2026-03-21T07:39:10Z,414.632282,477.385708
2026-03-21T07:39:11Z,407.518888,481.591021
2026-03-21T07:39:12Z,400.405829,485.863635
2026-03-21T07:39:13Z,393.293111,490.201798
2026-03-21T07:39:14Z,386.180758,494.603754
2026-03-21T07:39:15Z,379.06878,499.067821
2026-03-21T07:39:16Z,371.957192,503.592345
2026-03-21T07:39:17Z,364.846013,508.175703
2026-03-21T07:39:18Z,357.73526,512.816316
2026-03-21T07:39:19Z,350.624954,517.512636
2026-03-21T07:39:20Z,343.515115,522.263156
2026-03-21T07:39:21Z,336.405764,527.066419
2026-03-21T07:39:22Z,329.296934,531.920965
2026-03-21T07:39:23Z,322.188649,536.825411
2026-03-21T07:39:24Z,315.080938,541.778397
2026-03-21T07:39:25Z,307.973835,546.7786
2026-03-21T07:39:26Z,300.867375,551.82473
2026-03-21T07:39:27Z,293.761598,556.915534
2026-03-21T07:39:28Z,286.656544,562.049808
2026-03-21T07:39:29Z,279.552268,567.22634
2026-03-21T07:39:30Z,272.448818,572.443993
2026-03-21T07:39:31Z,265.346254,577.701646
2026-03-21T07:39:32Z,258.24464,582.998215
2026-03-21T07:39:33Z,251.144049,588.332643
2026-03-21T07:39:34Z,244.044559,593.703905
2026-03-21T07:39:35Z,236.946258,599.111019
2026-03-21T07:39:36Z,229.849255,604.552993
2026-03-21T07:39:37Z,222.753659,610.028903
2026-03-21T07:39:38Z,215.6596,615.537839
2026-03-21T07:39:39Z,208.567224,621.078917
2026-03-21T07:39:40Z,201.476698,626.651281
2026-03-21T07:39:41Z,194.388213,632.254099
2026-03-21T07:39:42Z,187.301989,637.886565
2026-03-21T07:39:43Z,180.218277,643.547907
2026-03-21T07:39:44Z,173.137382,649.237344
2026-03-21T07:39:45Z,166.059646,654.95415
2026-03-21T07:39:46Z,158.985477,660.697611
