time_utc,satellite_id,semi_major_axis_km,eccentricity,inclination_deg,raan_deg,argument_of_perigee_deg,mean_anomaly_deg
2026-03-21T07:38:40Z,SAT-1,6891.21722,0.00093297405,97.7,350.983817,174.191246,216.229044
2026-03-21T07:38:40Z,SAT-2,6891.21722,0.00093297405,97.7,350.983817,174.241095,216.229044
2026-03-21T07:38:40Z,SAT-3,6912.01885,0.00160474831,97.7,350.983817,50.4946269,339.950623
2026-03-21T07:38:41Z,SAT-1,6891.21513,0.00075320067,97.7,350.983817,210.420302,180
2026-03-21T07:38:41Z,SAT-2,6891.21513,0.00075320067,97.7,350.983817,210.470151,179.999999
2026-03-21T07:38:41Z,SAT-3,6912.01674,0.00150688919,97.7,350.983817,30.4452265,0
2026-03-21T07:38:42Z,SAT-1,6891.21513,0.00075320067,97.7,350.983817,210.483441,180
2026-03-21T07:38:42Z,SAT-2,6891.21513,0.00075320067,97.7,350.983817,210.533289,180
2026-03-21T07:38:42Z,SAT-3,6912.01674,0.00150688919,97.7,350.983817,30.5083649,359.999999
2026-03-21T07:38:43Z,SAT-1,6891.21513,0.00075320067,97.7,350.983817,210.546579,180
2026-03-21T07:38:43Z,SAT-2,6891.21513,0.00075320067,97.7,350.983817,210.596428,180
2026-03-21T07:38:43Z,SAT-3,6912.01674,0.00150688919,97.7,350.983817,30.5715034,0
2026-03-21T07:38:44Z,SAT-1,6891.21513,0.00075320067,97.7,350.983817,210.609718,180
2026-03-21T07:38:44Z,SAT-2,6891.21513,0.00075320067,97.7,350.983817,210.659566,180
2026-03-21T07:38:44Z,SAT-3,6912.01674,0.00150688919,97.7,350.983817,30.6346418,1.20378349e-06
2026-03-21T07:38:45Z,SAT-1,6891.21513,0.00075320067,97.7,350.983817,210.672856,180
2026-03-21T07:38:45Z,SAT-2,6891.21513,0.00075320067,97.7,350.983817,210.722704,180
2026-03-21T07:38:45Z,SAT-3,6912.01674,0.00150688919,97.7,350.983817,30.6977802,0
2026-03-21T07:38:46Z,SAT-1,6891.21513,0.00075320067,97.7,350.983817,210.735994,180
2026-03-21T07:38:46Z,SAT-2,6891.21513,0.00075320067,97.7,350.983817,210.785843,180
2026-03-21T07:38:46Z,SAT-3,6912.01674,0.00150688919,97.7,350.983817,30.7609187,0
2026-03-21T07:38:47Z,SAT-1,6891.21513,0.00075320067,97.7,350.983817,210.799133,180
2026-03-21T07:38:47Z,SAT-2,6891.21513,0.00075320067,97.7,350.983817,210.848981,180
2026-03-21T07:38:47Z,SAT-3,6912.01674,0.00150688919,97.7,350.983817,30.8240571,0
2026-03-21T07:38:48Z,SAT-1,6891.21513,0.00075320067,97.7,350.983817,210.862271,179.999999
2026-03-21T07:38:48Z,SAT-2,6891.21513,0.00075320067,97.7,350.983817,210.91212,180
2026-03-21T07:38:48Z,SAT-3,6912.01674,0.00150688919,97.7,350.983817,30.8871955,0
2026-03-21T07:38:49Z,SAT-1,6891.21513,0.00075320067,97.7,350.983817,210.92541,180.000001
2026-03-21T07:38:49Z,SAT-2,6891.21513,0.00075320067,97.7,350.983817,210.975258,180
2026-03-21T07:38:49Z,SAT-3,6912.01674,0.00150688919,97.7,350.983817,30.950334,0
2026-03-21T07:38:50Z,SAT-1,6891.21513,0.00075320067,97.7,350.983817,210.988548,180
2026-03-21T07:38:50Z,SAT-2,6891.21513,0.00075320067,97.7,350.983817,211.038397,180
2026-03-21T07:38:50Z,SAT-3,6912.01674,0.00150688919,97.7,350.983817,31.0134724,0
2026-03-21T07:38:51Z,SAT-1,6891.21513,0.00075320067,97.7,350.983817,211.051687,180
2026-03-21T07:38:51Z,SAT-2,6891.21513,0.00075320067,97.7,350.983817,211.101535,180
2026-03-21T07:38:51Z,SAT-3,6912.01674,0.00150688919,97.7,350.983817,31.0766108,0
2026-03-21T07:38:52Z,SAT-1,6891.21513,0.00075320067,97.7,350.983817,211.114825,180
2026-03-21T07:38:52Z,SAT-2,6891.21513,0.00075320067,97.7,350.983817,211.164673,180
2026-03-21T07:38:52Z,SAT-3,6912.01674,0.00150688919,97.7,350.983817,31.1397493,0
2026-03-21T07:38:53Z,SAT-1,6891.21513,0.00075320067,97.7,350.983817,211.177964,180
2026-03-21T07:38:53Z,SAT-2,6891.21513,0.00075320067,97.7,350.983817,211.227812,180.000001
2026-03-21T07:38:53Z,SAT-3,6912.01674,0.00150688919,97.7,350.983817,31.2028877,0
2026-03-21T07:38:54Z,SAT-1,6891.21513,0.00075320067,97.7,350.983817,211.241102,180
2026-03-21T07:38:54Z,SAT-2,6891.21513,0.00075320067,97.7,350.983817,211.29095,180
2026-03-21T07:38:54Z,SAT-3,6912.01674,0.00150688919,97.7,350.983817,31.2660261,0
2026-03-21T07:38:55Z,SAT-1,6891.21513,0.00075320067,97.7,350.983817,211.30424,180
2026-03-21T07:38:55Z,SAT-2,6891.21513,0.00075320067,97.7,350.983817,211.354089,180
2026-03-21T07:38:55Z,SAT-3,6912.01674,0.00150688919,97.7,350.983817,31.3291646,0
2026-03-21T07:38:56Z,SAT-1,6891.21513,0.00075320067,97.7,350.983817,211.367379,180.000001
2026-03-21T07:38:56Z,SAT-2,6891.21513,0.00075320067,97.7,350.983817,211.417227,180.000001
2026-03-21T07:38:56Z,SAT-3,6912.01674,0.00150688919,97.7,350.983817,31.392303,0
2026-03-21T07:38:57Z,SAT-1,6891.21513,0.00075320067,97.7,350.983817,211.430517,180.000001
2026-03-21T07:38:57Z,SAT-2,6891.21513,0.00075320067,97.7,350.983817,211.480366,180
2026-03-21T07:38:57Z,SAT-3,6912.01674,0.00150688919,97.7,350.983817,31.4554414,359.999999
