time_utc,SAT-1_vx_mps,SAT-1_vy_mps,SAT-1_vz_mps,SAT-2_vx_mps,SAT-2_vy_mps,SAT-2_vz_mps,SAT-3_vx_mps,SAT-3_vy_mps,SAT-3_vz_mps
2026-03-21T07:38:40Z,-3934.54266,-265.033985,6496.45315,-3940.10393,-263.69747,6493.13616,-3940.28991,-264.564916,6499.68821
2026-03-21T07:38:41Z,-3938.06439,-264.187547,6494.35207,-3943.62377,-262.850906,6491.03196,-3943.81334,-263.717777,6497.58399
2026-03-21T07:38:42Z,-3945.10545,-262.494512,6490.14596,-3950.66105,-261.157619,6486.81963,-3950.85782,-262.02334,6493.3716
2026-03-21T07:38:43Z,-3952.14172,-260.801157,6485.93197,-3957.69353,-259.464014,6482.59942,-3957.89749,-260.328585,6489.15132
2026-03-21T07:38:44Z,-3959.17319,-259.107486,6481.71011,-3964.72121,-257.770095,6478.37135,-3964.93236,-258.633513,6484.92317
2026-03-21T07:38:45Z,-3966.19985,-257.413501,6477.48037,-3971.74407,-256.075862,6474.1354,-3971.96241,-256.938128,6480.68714
2026-03-21T07:38:46Z,-3973.2217,-255.719202,6473.24277,-3978.7621,-254.381319,6469.89159,-3978.98765,-255.24243,6476.44324
2026-03-21T07:38:47Z,-3980.23872,-254.024594,6468.99731,-3985.77531,-252.686466,6465.63993,-3986.00804,-253.546423,6472.19147
2026-03-21T07:38:48Z,-3987.25091,-252.329676,6464.74399,-3992.78368,-250.991307,6461.38041,-3993.0236,-251.850107,6467.93185
2026-03-21T07:38:49Z,-3994.25825,-250.634453,6460.48283,-3999.78719,-249.295843,6457.11305,-4000.03431,-250.153486,6463.66437
2026-03-21T07:38:50Z,-4001.26075,-248.938925,6456.21381,-4006.78585,-247.600076,6452.83785,-4007.04017,-248.456561,6459.38905
2026-03-21T07:38:51Z,-4008.25839,-247.243094,6451.93696,-4013.77965,-245.904008,6448.55481,-4014.04115,-246.759334,6455.10587
2026-03-21T07:38:52Z,-4015.25116,-245.546964,6447.65227,-4020.76857,-244.207642,6444.26394,-4021.03726,-245.061808,6450.81487
2026-03-21T07:38:53Z,-4022.23905,-243.850535,6443.35975,-4027.75261,-242.510979,6439.96524,-4028.02849,-243.363984,6446.51602
2026-03-21T07:38:54Z,-4029.22206,-242.15381,6439.05941,-4034.73175,-240.814022,6435.65873,-4035.01483,-241.665864,6442.20935
2026-03-21T07:38:55Z,-4036.20017,-240.456791,6434.75125,-4041.706,-239.116773,6431.3444,-4041.99627,-239.967451,6437.89486
2026-03-21T07:38:56Z,-4043.17339,-238.75948,6430.43528,-4048.67534,-237.419233,6427.02226,-4048.9728,-238.268747,6433.57254
2026-03-21T07:38:57Z,-4050.14169,-237.06188,6426.11149,-4055.63976,-235.721404,6422.69231,-4055.94441,-236.569753,6429.24242
2026-03-21T07:38:58Z,-4057.10508,-235.363991,6421.7799,-4062.59926,-234.02329,6418.35457,-4062.9111,-234.870472,6424.90449
2026-03-21T07:38:59Z,-4064.06354,-233.665816,6417.44052,-4069.55382,-232.324891,6414.00903,-4069.87285,-233.170906,6420.55875
2026-03-21T07:39:00Z,-4071.01706,-231.967358,6413.09334,-4076.50345,-230.62621,6409.6557,-4076.82966,-231.471057,6416.20522
2026-03-21T07:39:01Z,-4077.96564,-230.268618,6408.73837,-4083.44812,-228.927249,6405.29459,-4083.78152,-229.770926,6411.8439
2026-03-21T07:39:02Z,-4084.90927,-228.569599,6404.37562,-4090.38783,-227.22801,6400.9257,-4090.72842,-228.070517,6407.47479
2026-03-21T07:39:03Z,-4091.84794,-226.870301,6400.0051,-4097.32258,-225.528496,6396.54904,-4097.67036,-226.36983,6403.0979
2026-03-21T07:39:04Z,-4098.78164,-225.170729,6395.6268,-4104.25235,-223.828707,6392.16461,-4104.60732,-224.668869,6398.71324
2026-03-21T07:39:05Z,-4105.71036,-223.470883,6391.24074,-4111.17713,-222.128646,6387.77241,-4111.53929,-222.967635,6394.3208
2026-03-21T07:39:06Z,-4112.6341,-221.770765,6386.84691,-4118.09693,-220.428316,6383.37246,-4118.46627,-221.26613,6389.9206
2026-03-21T07:39:07Z,-4119.55284,-220.070378,6382.44533,-4125.01172,-218.727718,6378.96476,-4125.38825,-219.564356,6385.51264
2026-03-21T07:39:08Z,-4126.46658,-218.369724,6378.036,-4131.92151,-217.026855,6374.54932,-4132.30522,-217.862316,6381.09693
2026-03-21T07:39:09Z,-4133.37531,-216.668805,6373.61892,-4138.82627,-215.325728,6370.12613,-4139.21717,-216.160011,6376.67346
2026-03-21T07:39:10Z,-4140.27902,-214.967623,6369.1941,-4145.72601,-213.624339,6365.6952,-4146.1241,-214.457444,6372.24226
2026-03-21T07:39:11Z,-4147.1777,-213.26618,6364.76155,-4152.62072,-211.922691,6361.25655,-4153.02599,-212.754616,6367.80331
2026-03-21T07:39:12Z,-4154.07135,-211.564477,6360.32127,-4159.51038,-210.220786,6356.81017,-4159.92283,-211.05153,6363.35663
2026-03-21T07:39:13Z,-4160.95995,-209.862518,6355.87327,-4166.395,-208.518625,6352.35607,-4166.81463,-209.348188,6358.90223
2026-03-21T07:39:14Z,-4167.8435,-208.160304,6351.41755,-4173.27455,-206.816211,6347.89426,-4173.70137,-207.644591,6354.4401
2026-03-21T07:39:15Z,-4174.72199,-206.457837,6346.95411,-4180.14903,-205.113546,6343.42474,-4180.58303,-205.940743,6349.97026
2026-03-21T07:39:16Z,-4181.5954,-204.755119,6342.48297,-4187.01844,-203.410632,6338.94752,-4187.45962,-204.236644,6345.49271
2026-03-21T07:39:17Z,-4188.46374,-203.052153,6338.00412,-4193.88277,-201.707471,6334.4626,-4194.33113,-202.532297,6341.00745
2026-03-21T07:39:18Z,-4195.327,-201.34894,6333.51758,-4200.742,-200.004065,6329.96998,-4201.19754,-200.827704,6336.51449
2026-03-21T07:39:19Z,-4202.18515,-199.645483,6329.02335,-4207.59613,-198.300416,6325.46968,-4208.05885,-199.122867,6332.01383
2026-03-21T07:39:20Z,-4209.03821,-197.941783,6324.52143,-4214.44515,-196.596527,6320.9617,-4214.91505,-197.417789,6327.50549
2026-03-21T07:39:21Z,-4215.88616,-196.237843,6320.01184,-4221.28906,-194.892398,6316.44604,-4221.76613,-195.712471,6322.98946
2026-03-21T07:39:22Z,-4222.72898,-194.533665,6315.49456,-4228.12783,-193.188033,6311.92272,-4228.61209,-194.006915,6318.46576
2026-03-21T07:39:23Z,-4229.56668,-192.82925,6310.96962,-4234.96148,-191.483433,6307.39172,-4235.45291,-192.301124,6313.93438
2026-03-21T07:39:24Z,-4236.39924,-191.124601,6306.43702,-4241.78998,-189.778601,6302.85307,-4242.28859,-190.595099,6309.39533
2026-03-21T07:39:25Z,-4243.22666,-189.419721,6301.89675,-4248.61333,-188.073539,6298.30677,-4249.11911,-188.888842,6304.84862
2026-03-21T07:39:26Z,-4250.04892,-187.71461,6297.34884,-4255.43152,-186.368247,6293.75281,-4255.94448,-187.182356,6300.29426
2026-03-21T07:39:27Z,-4256.86602,-186.009271,6292.79327,-4262.24454,-184.66273,6289.19122,-4262.76468,-185.475643,6295.73224
2026-03-21T07:39:28Z,-4263.67796,-184.303706,6288.23007,-4269.05238,-182.956988,6284.62198,-4269.5797,-183.768705,6291.16258
2026-03-21T07:39:29Z,-4270.48471,-182.597918,6283.65923,-4275.85505,-181.251025,6280.04512,-4276.38953,-182.061544,6286.58528
2026-03-21T07:39:30Z,-4277.28628,-180.891907,6279.08076,-4282.65252,-179.544841,6275.46062,-4283.19418,-180.354161,6282.00035
2026-03-21T07:39:31Z,-4284.08266,-179.185677,6274.49466,-4289.44479,-177.838439,6270.86851,-4289.99362,-178.646559,6277.40779
2026-03-21T07:39:32Z,-4290.87383,-177.47923,6269.90094,-4296.23185,-176.131821,6266.26878,-4296.78785,-176.938741,6272.8076
2026-03-21T07:39:33Z,-4297.6598,-175.772567,6265.29961,-4303.01369,-174.424989,6261.66145,-4303.57687,-175.230708,6268.1998
2026-03-21T07:39:34Z,-4304.44054,-174.06569,6260.69068,-4309.79031,-172.717946,6257.04651,-4310.36066,-173.522461,6263.58439
2026-03-21T07:39:35Z,-4311.21606,-172.358602,6256.07414,-4316.56169,-171.010692,6252.42397,-4317.13921,-171.814005,6258.96137
2026-03-21T07:39:36Z,-4317.98634,-170.651305,6251.45,-4323.32784,-169.303231,6247.79384,-4323.91252,-170.105339,6254.33075
2026-03-21T07:39:37Z,-4324.75138,-168.943801,6246.81827,-4330.08873,-167.595565,6243.15612,-4330.68058,-168.396467,6249.69253
2026-03-21T07:39:38Z,-4331.51116,-167.236091,6242.17895,-4336.84436,-165.887695,6238.51082,-4337.44338,-166.68739,6245.04672
2026-03-21T07:39:39Z,-4338.26569,-165.528178,6237.53206,-4343.59473,-164.179623,6233.85794,-4344.20092,-164.978111,6240.39334
2026-03-21T07:39:40Z,-4345.01495,-163.820065,6232.87759,-4350.33982,-162.471352,6229.1975,-4350.95318,-163.268632,6235.73237
2026-03-21T07:39:41Z,-4351.75893,-162.111752,6228.21555,-4357.07964,-160.762884,6224.52949,-4357.70016,-161.558954,6231.06383
2026-03-21T07:39:42Z,-4358.49763,-160.403243,6223.54595,-4363.81416,-159.054221,6219.85392,-4364.44184,-159.849081,6226.38772
2026-03-21T07:39:43Z,-4365.23103,-158.694538,6218.86879,-4370.54338,-157.345364,6215.17079,-4371.17822,-158.139013,6221.70406
2026-03-21T07:39:44Z,-4371.95914,-156.985641,6214.18408,-4377.26729,-155.636316,6210.48013,-4377.9093,-156.428753,6217.01283
2026-03-21T07:39:45Z,-4378.68193,-155.276554,6209.49182,-4383.98589,-153.92708,6205.78191,-4384.63506,-154.718303,6212.31406
2026-03-21T07:39:46Z,-4385.39941,-153.567278,6204.79202,-4390.69916,-152.217656,6201.07617,-4391.3555,-153.007665,6207.60775
2026-03-21T07:39:47Z,-4392.11156,-151.857815,6200.08469,-4397.4071,-150.508048,6196.36289,-4398.0706,-151.296841,6202.89389
2026-03-21T07:39:48Z,-4398.81838,-150.148168,6195.36983,-4404.1097,-148.798257,6191.64209,-4404.78036,-149.585834,6198.17251
2026-03-21T07:39:49Z,-4405.51986,-148.438339,6190.64745,-4410.80696,-147.088285,6186.91377,-4411.48478,-147.874645,6193.44359
2026-03-21T07:39:50Z,-4412.21599,-146.728329,6185.91754,-4417.49886,-145.378134,6182.17793,-4418.18383,-146.163277,6188.70716
2026-03-21T07:39:51Z,-4418.90676,-145.018141,6181.18013,-4424.18539,-143.667807,6177.43459,-4424.87752,-144.451731,6183.96321
2026-03-21T07:39:52Z,-4425.59216,-143.307777,6176.43521,-4430.86655,-141.957306,6172.68375,-4431.56584,-142.740009,6179.21175
2026-03-21T07:39:53Z,-4432.27219,-141.597239,6171.68279,-4437.54233,-140.246632,6167.92541,-4438.24878,-141.028114,6174.45279
2026-03-21T07:39:54Z,-4438.94683,-139.886529,6166.92287,-4444.21272,-138.535788,6163.15959,-4444.92632,-139.316048,6169.68633
2026-03-21T07:39:55Z,-4445.61609,-138.17565,6162.15547,-4450.87772,-136.824775,6158.38627,-4451.59847,-137.603813,6164.91238
2026-03-21T07:39:56Z,-4452.27995,-136.464602,6157.38058,-4457.53731,-135.113597,6153.60548,-4458.26522,-135.891411,6160.13094
2026-03-21T07:39:57Z,-4458.9384,-134.753389,6152.59822,-4464.19148,-133.402254,6148.81722,-4464.92654,-134.178844,6155.34202
2026-03-21T07:39:58Z,-4465.59144,-133.042012,6147.80838,-4470.84024,-131.69075,6144.02149,-4471.58245,-132.466113,6150.54563
2026-03-21T07:39:59Z,-4472.23905,-131.330474,6143.01108,-4477.48357,-129.979085,6139.2183,-4478.23293,-130.753222,6145.74176
2026-03-21T07:40:00Z,-4478.88123,-129.618776,6138.20632,-4484.12146,-128.267263,6134.40765,-4484.87797,-129.040172,6140.93044
2026-03-21T07:40:01Z,-4485.51798,-127.90692,6133.39411,-4490.7539,-126.555285,6129.58956,-4491.51756,-127.326966,6136.11165
2026-03-21T07:40:02Z,-4492.14927,-126.19491,6128.57444,-4497.38089,-124.843153,6124.76402,-4498.1517,-125.613605,6131.28542
2026-03-21T07:40:03Z,-4498.77512,-124.482746,6123.74734,-4504.00242,-123.130869,6119.93104,-4504.78038,-123.900091,6126.45174
2026-03-21T07:40:04Z,-4505.39549,-122.770431,6118.9128,-4510.61848,-121.418436,6115.09063,-4511.40358,-122.186427,6121.61062
2026-03-21T07:40:05Z,-4512.0104,-121.057966,6114.07083,-4517.22906,-119.705856,6110.2428,-4518.02131,-120.472614,6116.76207
2026-03-21T07:40:06Z,-4518.61983,-119.345355,6109.22143,-4523.83416,-117.99313,6105.38754,-4524.63355,-118.758655,6111.90609
2026-03-21T07:40:07Z,-4525.22377,-117.632599,6104.36461,-4530.43377,-116.280261,6100.52488,-4531.2403,-117.044552,6107.04268
2026-03-21T07:40:08Z,-4531.82222,-115.9197,6099.50039,-4537.02787,-114.567251,6095.6548,-4537.84154,-115.330307,6102.17186
2026-03-21T07:40:09Z,-4538.41516,-114.206661,6094.62875,-4543.61646,-112.854102,6090.77732,-4544.43728,-113.615921,6097.29363
2026-03-21T07:40:10Z,-4545.00259,-112.493482,6089.74972,-4550.19953,-111.140815,6085.89245,-4551.02749,-111.901398,6092.408
2026-03-21T07:40:11Z,-4551.58451,-110.780167,6084.86329,-4556.77708,-109.427394,6081.00018,-4557.61218,-110.186739,6087.51497
2026-03-21T07:40:12Z,-4558.16089,-109.066718,6079.96947,-4563.3491,-107.713839,6076.10053,-4564.19133,-108.471946,6082.61454
2026-03-21T07:40:13Z,-4564.73174,-107.353136,6075.06826,-4569.91558,-106.000154,6071.1935,-4570.76495,-106.757021,6077.70673
2026-03-21T07:40:14Z,-4571.29705,-105.639423,6070.15968,-4576.4765,-104.286341,6066.2791,-4577.33301,-105.041967,6072.79154
2026-03-21T07:40:15Z,-4577.85681,-103.925583,6065.24373,-4583.03187,-102.5724,6061.35734,-4583.89551,-103.326785,6067.86898
2026-03-21T07:40:16Z,-4584.411,-102.211616,6060.32041,-4589.58167,-100.858335,6056.42821,-4590.45245,-101.611478,6062.93904
2026-03-21T07:40:17Z,-4590.95963,-100.497525,6055.38974,-4596.1259,-99.1441477,6051.49173,-4597.00381,-99.8960472,6058.00175
2026-03-21T07:40:18Z,-4597.50269,-98.783312,6050.45171,-4602.66455,-97.4298399,6046.5479,-4603.54959,-98.1804951,6053.05709
2026-03-21T07:40:19Z,-4604.04016,-97.068979,6045.50633,-4609.19761,-95.7154137,6041.59672,-4610.08978,-96.4648239,6048.10509
2026-03-21T07:40:20Z,-4610.57204,-95.3545282,6040.55361,-4615.72507,-94.0008713,6036.63821,-4616.62437,-94.7490355,6043.14574
2026-03-21T07:40:21Z,-4617.09832,-93.6399616,6035.59356,-4622.24692,-92.2862148,6031.67237,-4623.15335,-93.033132,6038.17905
2026-03-21T07:40:22Z,-4623.619,-91.9252813,6030.62618,-4628.76317,-90.5714461,6026.69921,-4629.67672,-91.3171155,6033.20504
2026-03-21T07:40:23Z,-4630.13406,-90.2104894,6025.65147,-4635.27379,-88.8565675,6021.71872,-4636.19447,-89.6009882,6028.22369
2026-03-21T07:40:24Z,-4636.6435,-88.4955879,6020.66945,-4641.77878,-87.141581,6016.73093,-4642.70659,-87.8847521,6023.23503
2026-03-21T07:40:25Z,-4643.1473,-86.7805789,6015.68011,-4648.27814,-85.4264887,6011.73582,-4649.21307,-86.1684092,6018.23905
2026-03-21T07:40:26Z,-4649.64547,-85.0654646,6010.68347,-4654.77185,-83.7112926,6006.73342,-4655.71391,-84.4519617,6013.23576
2026-03-21T07:40:27Z,-4656.138,-83.350247,6005.67953,-4661.25991,-81.9959949,6001.72372,-4662.20909,-82.7354117,6008.22517
2026-03-21T07:40:28Z,-4662.62487,-81.6349281,6000.6683,-4667.74231,-80.2805976,5996.70674,-4668.69861,-81.0187612,6003.20728
2026-03-21T07:40:29Z,-4669.10607,-79.9195101,5995.64978,-4674.21904,-78.5651028,5991.68247,-4675.18246,-79.3020122,5998.1821
2026-03-21T07:40:30Z,-4675.58161,-78.2039951,5990.62398,-4680.6901,-76.8495127,5986.65093,-4681.66063,-77.585167,5993.14964
2026-03-21T07:40:31Z,-4682.05147,-76.4883851,5985.59091,-4687.15547,-75.1338292,5981.61212,-4688.13312,-75.8682276,5988.10991
2026-03-21T07:40:32Z,-4688.51564,-74.7726822,5980.55057,-4693.61515,-73.4180544,5976.56604,-4694.59992,-74.1511961,5983.0629
2026-03-21T07:40:33Z,-4694.97412,-73.0568885,5975.50296,-4700.06913,-71.7021905,5971.5127,-4701.06101,-72.4340745,5978.00862
2026-03-21T07:40:34Z,-4701.4269,-71.3410061,5970.4481,-4706.5174,-69.9862395,5966.45212,-4707.5164,-70.7168649,5972.94709
2026-03-21T07:40:35Z,-4707.87397,-69.6250371,5965.38599,-4712.95995,-68.2702036,5961.38429,-4713.96606,-68.9995695,5967.8783
2026-03-21T07:40:36Z,-4714.31532,-67.9089835,5960.31663,-4719.39679,-66.5540847,5956.30922,-4720.41001,-67.2821903,5962.80226
2026-03-21T07:40:37Z,-4720.75095,-66.1928475,5955.24004,-4725.82789,-64.8378851,5951.22691,-4726.84822,-65.5647293,5957.71899
2026-03-21T07:40:38Z,-4727.18085,-64.476631,5950.15621,-4732.25325,-63.1216066,5946.13738,-4733.28069,-63.8471888,5952.62848
2026-03-21T07:40:39Z,-4733.605,-62.7603363,5945.06516,-4738.67287,-61.4052516,5941.04063,-4739.70742,-62.1295707,5947.53074
2026-03-21T07:40:40Z,-4740.02341,-61.0439654,5939.96689,-4745.08673,-59.6888219,5935.93667,-4746.12839,-60.4118772,5942.42578
2026-03-21T07:40:41Z,-4746.43606,-59.3275203,5934.86141,-4751.49483,-57.9723198,5930.82549,-4752.54359,-58.6941103,5937.3136
2026-03-21T07:40:42Z,-4752.84294,-57.6110032,5929.74872,-4757.89717,-56.2557473,5925.70712,-4758.95303,-56.9762722,5932.19421
2026-03-21T07:40:43Z,-4759.24406,-55.8944161,5924.62883,-4764.29372,-54.5391065,5920.58154,-4765.35668,-55.2583648,5927.06762
2026-03-21T07:40:44Z,-4765.6394,-54.1777612,5919.50174,-4770.68449,-52.8223994,5915.44878,-4771.75455,-53.5403904,5921.93383
2026-03-21T07:40:45Z,-4772.02894,-52.4610405,5914.36747,-4777.06946,-51.1056282,5910.30884,-4778.14662,-51.8223509,5916.79285
2026-03-21T07:40:46Z,-4778.4127,-50.744256,5909.22601,-4783.44863,-49.3887949,5905.16172,-4784.5329,-50.1042485,5911.64469
2026-03-21T07:40:47Z,-4784.79065,-49.02741,5904.07738,-4789.822,-47.6719017,5900.00742,-4790.91336,-48.3860853,5906.48934
2026-03-21T07:40:48Z,-4791.16279,-47.3105044,5898.92158,-4796.18954,-45.9549506,5894.84597,-4797.288,-46.6678633,5901.32683
2026-03-21T07:40:49Z,-4797.52911,-45.5935413,5893.75862,-4802.55127,-44.2379436,5889.67735,-4803.65682,-44.9495846,5896.15715
2026-03-21T07:40:50Z,-4803.88961,-43.8765229,5888.58849,-4808.90716,-42.520883,5884.50158,-4810.0198,-43.2312514,5890.9803
2026-03-21T07:40:51Z,-4810.24427,-42.1594512,5883.41122,-4815.25721,-40.8037707,5879.31867,-4816.37695,-41.5128656,5885.79631
2026-03-21T07:40:52Z,-4816.59309,-40.4423283,5878.2268,-4821.60142,-39.0866089,5874.12861,-4822.72824,-39.7944294,5880.60516
2026-03-21T07:40:53Z,-4822.93607,-38.7251563,5873.03525,-4827.93977,-37.3693996,5868.93143,-4829.07368,-38.075945,5875.40688
2026-03-21T07:40:54Z,-4829.27318,-37.0079373,5867.83656,-4834.27225,-35.6521449,5863.72711,-4835.41326,-36.3574142,5870.20146
2026-03-21T07:40:55Z,-4835.60443,-35.2906733,5862.63075,-4840.59887,-33.9348469,5858.51568,-4841.74696,-34.6388394,5864.98891
2026-03-21T07:40:56Z,-4841.92981,-33.5733665,5857.41782,-4846.91961,-32.2175077,5853.29713,-4848.07478,-32.9202224,5859.76924
2026-03-21T07:40:57Z,-4848.24931,-31.8560189,5852.19777,-4853.23446,-30.5001294,5848.07148,-4854.39672,-31.2015655,5854.54246
2026-03-21T07:40:58Z,-4854.56293,-30.1386326,5846.97062,-4859.54342,-28.7827141,5842.83872,-4860.71276,-29.4828707,5849.30856
2026-03-21T07:40:59Z,-4860.87064,-28.4212097,5841.73637,-4865.84648,-27.0652638,5837.59887,-4867.0229,-27.7641401,5844.06756
2026-03-21T07:41:00Z,-4867.17246,-26.7037523,5836.49502,-4872.14362,-25.3477806,5832.35192,-4873.32712,-26.0453758,5838.81947
2026-03-21T07:41:01Z,-4873.46836,-24.9862625,5831.24659,-4878.43486,-23.6302666,5827.0979,-4879.62543,-24.3265798,5833.56428
2026-03-21T07:41:02Z,-4879.75835,-23.2687424,5825.99107,-4884.72016,-21.912724,5821.8368,-4885.91782,-22.6077544,5828.30201
2026-03-21T07:41:03Z,-4886.04241,-21.551194,5820.72849,-4890.99954,-20.1951547,5816.56863,-4892.20427,-20.8889014,5823.03267
2026-03-21T07:41:04Z,-4892.32053,-19.8336194,5815.45883,-4897.27298,-18.477561,5811.2934,-4898.48478,-19.1700231,5817.75625
2026-03-21T07:41:05Z,-4898.59272,-18.1160207,5810.18211,-4903.54047,-16.7599448,5806.0111,-4904.75934,-17.4511215,5812.47276
2026-03-21T07:41:06Z,-4904.85896,-16.3984,5804.89833,-4909.802,-15.0423082,5800.72176,-4911.02795,-15.7321987,5807.18222
2026-03-21T07:41:07Z,-4911.11924,-14.6807594,5799.60751,-4916.05758,-13.3246534,5795.42538,-4917.29059,-14.0132569,5801.88463
2026-03-21T07:41:08Z,-4917.37356,-12.963101,5794.30964,-4922.30718,-11.6069823,5790.12196,-4923.54726,-12.294298,5796.57999
2026-03-21T07:41:09Z,-4923.6219,-11.2454269,5789.00474,-4928.55081,-9.88929724,5784.8115,-4929.79795,-10.5753241,5791.26831
2026-03-21T07:41:10Z,-4929.86427,-9.52773907,5783.69281,-4934.78845,-8.17160012,5779.49402,-4936.04266,-8.85633745,5785.9496
2026-03-21T07:41:11Z,-4936.10065,-7.81003969,5778.37385,-4941.0201,-6.45389308,5774.16953,-4942.28137,-7.13734002,5780.62387
2026-03-21T07:41:12Z,-4942.33104,-6.09233082,5773.04788,-4947.24574,-4.73617821,5768.83802,-4948.51408,-5.41833393,5775.29111
2026-03-21T07:41:13Z,-4948.55542,-4.37461456,5767.71489,-4953.46539,-3.01845758,5763.4995,-4954.74078,-3.69932125,5769.95134
2026-03-21T07:41:14Z,-4954.7738,-2.65689299,5762.3749,-4959.67901,-1.30073328,5758.15399,-4960.96147,-1.98030409,5764.60457
2026-03-21T07:41:15Z,-4960.98615,-0.939168189,5757.02792,-4965.88661,0.416992591,5752.80149,-4967.17613,-0.261284518,5759.25079
2026-03-21T07:41:16Z,-4967.19249,0.778557752,5751.67394,-4972.08819,2.13471796,5747.44199,-4973.38475,1.45773537,5753.89002
2026-03-21T07:41:17Z,-4973.39279,2.49628275,5746.31298,-4978.28372,3.85244073,5742.07552,-4979.58734,3.17675349,5748.52226
2026-03-21T07:41:18Z,-4979.58705,4.21400471,5740.94504,-4984.47321,5.57015883,5736.70208,-4985.78388,4.89576775,5743.14752
2026-03-21T07:41:19Z,-4985.77527,5.93172156,5735.57013,-4990.65665,7.28787016,5731.32167,-4991.97437,6.61477606,5737.76581
2026-03-21T07:41:20Z,-4991.95743,7.6494312,5730.18826,-4996.83402,9.00557265,5725.9343,-4998.1588,8.33377635,5732.37713
2026-03-21T07:41:21Z,-4998.13353,9.36713155,5724.79942,-5003.00533,10.7232642,5720.53998,-5004.33715,10.0527665,5726.98149
2026-03-21T07:41:22Z,-5004.30356,11.0848205,5719.40364,-5009.17056,12.4409427,5715.13871,-5010.50943,11.7717445,5721.5789
2026-03-21T07:41:23Z,-5010.46751,12.8024961,5714.00091,-5015.32971,14.1586061,5709.7305,-5016.67562,13.4907081,5716.16935
2026-03-21T07:41:24Z,-5016.62538,14.520156,5708.59124,-5021.48277,15.8762524,5704.31535,-5022.83573,15.2096554,5710.75287
2026-03-21T07:41:25Z,-5022.77716,16.2377984,5703.17463,-5027.62974,17.5938793,5698.89328,-5028.98973,16.9285842,5705.32945
2026-03-21T07:41:26Z,-5028.92284,17.955421,5697.75111,-5033.77059,19.3114849,5693.46429,-5035.13762,18.6474925,5699.8991
2026-03-21T07:41:27Z,-5035.06241,19.6730218,5692.32066,-5039.90534,21.029067,5688.02839,-5041.2794,20.3663781,5694.46183
2026-03-21T07:41:28Z,-5041.19586,21.3905987,5686.8833,-5046.03396,22.7466236,5682.58558,-5047.41506,22.0852389,5689.01765
2026-03-21T07:41:29Z,-5047.3232,23.1081497,5681.43904,-5052.15646,24.4641526,5677.13586,-5053.54459,23.804073,5683.56656
2026-03-21T07:41:30Z,-5053.4444,24.8256726,5675.98787,-5058.27282,26.1816518,5671.67926,-5059.66799,25.5228781,5678.10856
2026-03-21T07:41:31Z,-5059.55947,26.5431653,5670.52982,-5064.38304,27.8991193,5666.21576,-5065.78524,27.2416523,5672.64367
2026-03-21T07:41:32Z,-5065.6684,28.2606258,5665.06487,-5070.4871,29.6165529,5660.74539,-5071.89633,28.9603934,5667.17189
2026-03-21T07:41:33Z,-5071.77117,29.978052,5659.59305,-5076.58502,31.3339505,5655.26814,-5078.00127,30.6790993,5661.69323
2026-03-21T07:41:34Z,-5077.86778,31.6954418,5654.11436,-5082.67676,33.0513101,5649.78402,-5084.10004,32.3977679,5656.2077
2026-03-21T07:41:35Z,-5083.95823,33.4127931,5648.62879,-5088.76234,34.7686295,5644.29305,-5090.19264,34.1163972,5650.71529
2026-03-21T07:41:36Z,-5090.04251,35.1301038,5643.13637,-5094.84173,36.4859068,5638.79522,-5096.27906,35.8349851,5645.21603
2026-03-21T07:41:37Z,-5096.1206,36.8473719,5637.6371,-5100.91494,38.2031397,5633.29054,-5102.35929,37.5535295,5639.70991
2026-03-21T07:41:38Z,-5102.1925,38.5645952,5632.13098,-5106.98195,39.9203262,5627.77902,-5108.43332,39.2720283,5634.19694
2026-03-21T07:41:39Z,-5108.25821,40.2817717,5626.61802,-5113.04276,41.6374642,5622.26066,-5114.50115,40.9904793,5628.67712
2026-03-21T07:41:40Z,-5111.28952,41.140348,5623.85984,-5116.07162,42.4960209,5619.49978,-5117.53351,41.8496927,5625.91551
