time_utc,max_ground_distance_km,min_command_distance_km
2026-03-21T07:39:25Z,307.80115,547.97217
2026-03-21T07:39:26Z,300.692625,553.008604
2026-03-21T07:39:27Z,293.584684,558.089794
2026-03-21T07:39:28Z,286.477358,563.214538
2026-03-21T07:39:29Z,279.370695,568.381627
2026-03-21T07:39:30Z,272.264736,573.589925
2026-03-21T07:39:31Z,265.159528,578.838315
2026-03-21T07:39:32Z,258.055125,584.125712
2026-03-21T07:39:33Z,250.951588,589.451061
2026-03-21T07:39:34Z,243.848982,594.81334
2026-03-21T07:39:35Z,236.747379,600.211565
2026-03-21T07:39:36Z,229.646871,605.644748
2026-03-21T07:39:37Z,222.547549,611.111963
2026-03-21T07:39:38Z,215.449519,616.612301
2026-03-21T07:39:39Z,208.352904,622.14488
2026-03-21T07:39:40Z,201.257842,627.708842
2026-03-21T07:39:41Z,194.164493,633.303356
2026-03-21T07:39:42Z,187.073039,638.927615
2026-03-21T07:39:43Z,179.983688,644.580849
2026-03-21T07:39:44Z,172.896697,650.262274
2026-03-21T07:39:45Z,165.812348,655.971166
2026-03-21T07:39:46Z,158.730983,661.706809
2026-03-21T07:39:47Z,151.653005,667.46851
2026-03-21T07:39:48Z,144.578895,673.255596
2026-03-21T07:39:49Z,137.509236,679.067413
2026-03-21T07:39:50Z,130.444729,684.90334
2026-03-21T07:39:51Z,123.386252,690.76274
2026-03-21T07:39:52Z,116.334878,696.645027
2026-03-21T07:39:53Z,109.291961,702.549622
2026-03-21T07:39:54Z,102.259228,708.475965
2026-03-21T07:39:55Z,95.238912,714.42351
2026-03-21T07:39:56Z,88.2339507,720.391728
2026-03-21T07:39:57Z,81.2482892,726.380106
2026-03-21T07:39:58Z,74.2873359,732.388156
2026-03-21T07:39:59Z,67.3587332,738.415374
2026-03-21T07:40:00Z,60.4735565,744.4613
2026-03-21T07:40:01Z,53.6484868,750.525479
2026-03-21T07:40:02Z,46.9097195,756.607469
2026-03-21T07:40:03Z,40.3005153,762.70684
2026-03-21T07:40:04Z,33.8966801,768.823175
2026-03-21T07:40:05Z,27.8402025,774.956078
2026-03-21T07:40:06Z,22.4143754,781.105136
2026-03-21T07:40:07Z,18.192356,787.269977
2026-03-21T07:40:08Z,16.9032683,793.45023
2026-03-21T07:40:09Z,19.8926098,799.645533
2026-03-21T07:40:10Z,24.6358476,805.855536
2026-03-21T07:40:11Z,30.3206723,812.0799
2026-03-21T07:40:12Z,36.509803,818.318301
2026-03-21T07:40:13Z,42.9859128,824.5704
2026-03-21T07:40:14Z,49.6367535,830.835893
2026-03-21T07:40:15Z,56.4005054,837.114476
2026-03-21T07:40:16Z,63.2409148,843.405854
2026-03-21T07:40:17Z,70.1355236,849.709739
2026-03-21T07:40:18Z,77.0697579,856.025851
2026-03-21T07:40:19Z,84.0337819,862.35392
2026-03-21T07:40:20Z,91.0207339,868.693689
2026-03-21T07:40:21Z,98.0256874,875.044883
2026-03-21T07:40:22Z,105.04502,881.407261
2026-03-21T07:40:23Z,112.076009,887.780579
2026-03-21T07:40:24Z,119.116572,894.1646
2026-03-21T07:40:25Z,126.165088,900.559093
2026-03-21T07:40:26Z,133.220277,906.963835
2026-03-21T07:40:27Z,140.281118,913.378615
2026-03-21T07:40:28Z,147.34678,919.803203
2026-03-21T07:40:29Z,154.416588,926.2374
2026-03-21T07:40:30Z,161.489983,932.681004
2026-03-21T07:40:31Z,168.5665,939.13382
2026-03-21T07:40:32Z,175.645748,945.595654
2026-03-21T07:40:33Z,182.727398,952.066322
2026-03-21T07:40:34Z,189.811168,958.545641
2026-03-21T07:40:35Z,196.896821,965.033442
2026-03-21T07:40:36Z,203.984144,971.529536
2026-03-21T07:40:37Z,211.072961,978.033762
2026-03-21T07:40:38Z,218.163114,984.545958
2026-03-21T07:40:39Z,225.254469,991.065963
2026-03-21T07:40:40Z,232.346905,997.593621
2026-03-21T07:40:41Z,239.440316,1004.12878
2026-03-21T07:40:42Z,246.53461,1010.6713
2026-03-21T07:40:43Z,253.629701,1017.22102
2026-03-21T07:40:44Z,260.725517,1023.77781
2026-03-21T07:40:45Z,267.82199,1030.34153
2026-03-21T07:40:46Z,274.919063,1036.91204
2026-03-21T07:40:47Z,282.01668,1043.48922
2026-03-21T07:40:48Z,289.114795,1050.07293
2026-03-21T07:40:49Z,296.213364,1056.66305
2026-03-21T07:40:50Z,303.312349,1063.25948
2026-03-21T07:40:51Z,310.41171,1069.86206
2026-03-21T07:40:52Z,317.511416,1076.4707
2026-03-21T07:40:53Z,324.611438,1083.08528
2026-03-21T07:40:54Z,331.711748,1089.70569
2026-03-21T07:40:55Z,338.812321,1096.33183
2026-03-21T07:40:56Z,345.913135,1102.96357
2026-03-21T07:40:57Z,353.01417,1109.60085
2026-03-21T07:40:58Z,360.115403,1116.24352
2026-03-21T07:40:59Z,367.216817,1122.89151
2026-03-21T07:41:00Z,374.318396,1129.54472
2026-03-21T07:41:01Z,381.420126,1136.20305
2026-03-21T07:41:02Z,388.52199,1142.86641
2026-03-21T07:41:03Z,395.623977,1149.53471
2026-03-21T07:41:04Z,402.726077,1156.20787
2026-03-21T07:41:05Z,409.828273,1162.8858
2026-03-21T07:41:06Z,416.930556,1169.5684
2026-03-21T07:41:07Z,424.032917,1176.25561
2026-03-21T07:41:08Z,431.135347,1182.94734
2026-03-21T07:41:09Z,438.237837,1189.64351
2026-03-21T07:41:10Z,445.340379,1196.34405
2026-03-21T07:41:11Z,452.442964,1203.04887
2026-03-21T07:41:12Z,459.545589,1209.75792
2026-03-21T07:41:13Z,466.648242,1216.47111
2026-03-21T07:41:14Z,473.750918,1223.18837
2026-03-21T07:41:15Z,480.853612,1229.90963
2026-03-21T07:41:16Z,487.956318,1236.63483
2026-03-21T07:41:17Z,495.059031,1243.3639
2026-03-21T07:41:18Z,502.161746,1250.09678
2026-03-21T07:41:19Z,509.264461,1256.8334
2026-03-21T07:41:20Z,516.367166,1263.5737
2026-03-21T07:41:21Z,523.469859,1270.31762
2026-03-21T07:41:22Z,530.572537,1277.0651
2026-03-21T07:41:23Z,537.675195,1283.81608
2026-03-21T07:41:24Z,544.77783,1290.57051
2026-03-21T07:41:25Z,551.880439,1297.32832
2026-03-21T07:41:26Z,558.983018,1304.08947
2026-03-21T07:41:27Z,566.085568,1310.8539
2026-03-21T07:41:28Z,573.188078,1317.62156
2026-03-21T07:41:29Z,580.290551,1324.39239
2026-03-21T07:41:30Z,587.392982,1331.16634
2026-03-21T07:41:31Z,594.495369,1337.94337
2026-03-21T07:41:32Z,601.59771,1344.72343
2026-03-21T07:41:33Z,608.700003,1351.50646
2026-03-21T07:41:34Z,615.802248,1358.29244
2026-03-21T07:41:35Z,622.904438,1365.08129
2026-03-21T07:41:36Z,630.006573,1371.87299
2026-03-21T07:41:37Z,637.108651,1378.66748
2026-03-21T07:41:38Z,644.210671,1385.46473
2026-03-21T07:41:39Z,651.31263,1392.26469
2026-03-21T07:41:40Z,658.414528,1399.06731
