time_utc,SAT-1_x_m,SAT-1_y_m,SAT-1_z_m,SAT-2_x_m,SAT-2_y_m,SAT-2_z_m,SAT-3_x_m,SAT-3_y_m,SAT-3_z_m
2026-03-21T07:38:40Z,5804139.76,-1393799.16,3453939.17,5801033.99,-1394008.55,3459068.53,5806958.88,-1394954.1,3459108.18
2026-03-21T07:38:41Z,5800205.22,-1394064.19,3460435.62,5797093.88,-1394272.24,3465561.66,5803018.59,-1395218.67,3465607.87
2026-03-21T07:38:42Z,5796263.63,-1394327.53,3466927.87,5793146.74,-1394534.25,3472050.59,5799071.25,-1395481.54,3472103.35
2026-03-21T07:38:43Z,5792315.01,-1394589.18,3473415.91,5789192.56,-1394794.56,3478535.3,5795116.87,-1395742.71,3478594.61
2026-03-21T07:38:44Z,5788359.35,-1394849.14,3479899.74,5785231.35,-1395053.18,3485015.79,5791155.46,-1396002.19,3485081.65
2026-03-21T07:38:45Z,5784396.66,-1395107.4,3486379.33,5781263.12,-1395310.1,3491492.05,5787187.01,-1396259.98,3491564.46
2026-03-21T07:38:46Z,5780426.95,-1395363.96,3492854.7,5777287.86,-1395565.33,3497964.06,5783211.53,-1396516.07,3498043.02
2026-03-21T07:38:47Z,5776450.22,-1395618.84,3499325.82,5773305.59,-1395818.86,3504431.83,5779229.03,-1396770.46,3504517.34
2026-03-21T07:38:48Z,5772466.47,-1395872.01,3505792.69,5769316.31,-1396070.7,3510895.34,5775239.52,-1397023.16,3510987.41
2026-03-21T07:38:49Z,5768475.71,-1396123.5,3512255.31,5765320.03,-1396320.84,3517354.59,5771242.99,-1397274.16,3517453.21
2026-03-21T07:38:50Z,5764477.95,-1396373.28,3518713.66,5761316.74,-1396569.29,3523809.57,5767239.45,-1397523.47,3523914.74
2026-03-21T07:38:51Z,5760473.19,-1396621.37,3525167.73,5757306.46,-1396816.05,3530260.27,5763228.91,-1397771.08,3530371.98
2026-03-21T07:38:52Z,5756461.44,-1396867.77,3531617.53,5753289.18,-1397061.1,3536706.68,5759211.37,-1398016.99,3536824.95
2026-03-21T07:38:53Z,5752442.69,-1397112.47,3538063.04,5749264.92,-1397304.46,3543148.79,5755186.83,-1398261.2,3543273.61
2026-03-21T07:38:54Z,5748416.96,-1397355.47,3544504.25,5745233.67,-1397546.12,3549586.61,5751155.31,-1398503.72,3549717.98
2026-03-21T07:38:55Z,5744384.25,-1397596.77,3550941.16,5741195.45,-1397786.09,3556020.11,5747116.8,-1398744.53,3556158.03
2026-03-21T07:38:56Z,5740344.56,-1397836.38,3557373.75,5737150.26,-1398024.36,3562449.3,5743071.32,-1398983.65,3562593.77
2026-03-21T07:38:57Z,5736297.9,-1398074.29,3563802.03,5733098.1,-1398260.93,3568874.16,5739018.86,-1399221.07,3569025.18
2026-03-21T07:38:58Z,5732244.28,-1398310.51,3570225.98,5729038.98,-1398495.8,3575294.68,5734959.43,-1399456.79,3575452.25
2026-03-21T07:38:59Z,5728183.69,-1398545.02,3576645.59,5724972.91,-1398728.97,3581710.86,5730893.03,-1399690.81,3581874.99
2026-03-21T07:39:00Z,5724116.15,-1398777.84,3583060.86,5720899.88,-1398960.45,3588122.7,5726819.68,-1399923.13,3588293.37
2026-03-21T07:39:01Z,5720041.66,-1399008.96,3589471.77,5716819.9,-1399190.23,3594530.18,5722739.38,-1400153.75,3594707.4
2026-03-21T07:39:02Z,5715960.22,-1399238.38,3595878.33,5712732.98,-1399418.3,3600933.29,5718652.12,-1400382.67,3601117.06
2026-03-21T07:39:03Z,5711871.84,-1399466.1,3602280.53,5708639.12,-1399644.68,3607332.03,5714557.92,-1400609.9,3607522.35
2026-03-21T07:39:04Z,5707776.52,-1399692.12,3608678.34,5704538.33,-1399869.36,3613726.39,5710456.78,-1400835.41,3613923.25
2026-03-21T07:39:05Z,5703674.27,-1399916.44,3615071.78,5700430.62,-1400092.34,3620116.36,5706348.7,-1401059.23,3620319.77
2026-03-21T07:39:06Z,5699565.1,-1400139.06,3621460.83,5696315.98,-1400313.62,3626501.93,5702233.7,-1401281.35,3626711.9
2026-03-21T07:39:07Z,5695449.01,-1400359.98,3627845.47,5692194.42,-1400533.2,3632883.1,5698111.77,-1401501.77,3633099.61
2026-03-21T07:39:08Z,5691325.99,-1400579.2,3634225.72,5688065.96,-1400751.07,3639259.86,5693982.92,-1401720.48,3639482.92
2026-03-21T07:39:09Z,5687196.07,-1400796.72,3640601.55,5683930.58,-1400967.25,3645632.2,5689847.16,-1401937.49,3645861.81
2026-03-21T07:39:10Z,5683059.24,-1401012.54,3646972.95,5679788.3,-1401181.72,3652000.11,5685704.49,-1402152.8,3652236.27
2026-03-21T07:39:11Z,5678915.51,-1401226.65,3653339.93,5675639.13,-1401394.5,3658363.59,5681554.91,-1402366.4,3658606.29
2026-03-21T07:39:12Z,5674764.89,-1401439.07,3659702.48,5671483.06,-1401605.57,3664722.63,5677398.44,-1402578.31,3664971.88
2026-03-21T07:39:13Z,5670607.37,-1401649.78,3666060.58,5667320.11,-1401814.94,3671077.21,5673235.07,-1402788.51,3671333.01
2026-03-21T07:39:14Z,5666442.97,-1401858.79,3672414.22,5663150.27,-1402022.61,3677427.34,5669064.81,-1402997,3677689.68
2026-03-21T07:39:15Z,5662271.68,-1402066.1,3678763.41,5658973.56,-1402228.57,3683773,5664887.66,-1403203.8,3684041.89
2026-03-21T07:39:16Z,5658093.52,-1402271.71,3685108.13,5654789.97,-1402432.83,3690114.19,5660703.64,-1403408.89,3690389.62
2026-03-21T07:39:17Z,5653908.49,-1402475.61,3691448.38,5650599.52,-1402635.39,3696450.89,5656512.74,-1403612.27,3696732.87
2026-03-21T07:39:18Z,5649716.6,-1402677.81,3697784.14,5646402.21,-1402836.25,3702783.11,5652314.98,-1403813.95,3703071.63
2026-03-21T07:39:19Z,5645517.84,-1402878.31,3704115.41,5642198.04,-1403035.4,3709110.83,5648110.35,-1404013.93,3709405.9
2026-03-21T07:39:20Z,5641312.23,-1403077.1,3710442.19,5637987.02,-1403232.85,3715434.05,5643898.86,-1404212.2,3715735.66
2026-03-21T07:39:21Z,5637099.76,-1403274.19,3716764.46,5633769.15,-1403428.59,3721752.76,5639680.52,-1404408.76,3722060.91
2026-03-21T07:39:22Z,5632880.45,-1403469.58,3723082.21,5629544.44,-1403622.64,3728066.94,5635455.33,-1404603.62,3728381.64
2026-03-21T07:39:23Z,5628654.31,-1403663.26,3729395.44,5625312.89,-1403814.97,3734376.6,5631223.3,-1404796.77,3734697.84
2026-03-21T07:39:24Z,5624421.32,-1403855.24,3735704.15,5621074.52,-1404005.6,3740681.73,5626984.42,-1404988.22,3741009.51
2026-03-21T07:39:25Z,5620181.51,-1404045.51,3742008.32,5616829.31,-1404194.53,3746982.31,5622738.72,-1405177.97,3747316.63
2026-03-21T07:39:26Z,5615934.87,-1404234.08,3748307.94,5612577.29,-1404381.75,3753278.34,5618486.19,-1405366,3753619.21
2026-03-21T07:39:27Z,5611681.41,-1404420.94,3754603.02,5608318.45,-1404567.26,3759569.81,5614226.83,-1405552.33,3759917.22
2026-03-21T07:39:28Z,5607421.14,-1404606.1,3760893.53,5604052.8,-1404751.07,3765856.72,5609960.66,-1405736.95,3766210.67
2026-03-21T07:39:29Z,5603154.05,-1404789.55,3767179.48,5599780.34,-1404933.18,3772139.06,5605687.67,-1405919.87,3772499.55
2026-03-21T07:39:30Z,5598880.17,-1404971.29,3773460.85,5595501.09,-1405113.58,3778416.81,5601407.88,-1406101.08,3778783.84
2026-03-21T07:39:31Z,5594599.48,-1405151.33,3779737.64,5591215.04,-1405292.27,3784689.98,5597121.28,-1406280.58,3785063.55
2026-03-21T07:39:32Z,5590312,-1405329.66,3786009.84,5586922.2,-1405469.25,3790958.55,5592827.89,-1406458.37,3791338.66
2026-03-21T07:39:33Z,5586017.73,-1405506.29,3792277.44,5582622.58,-1405644.53,3797222.52,5588527.71,-1406634.45,3797609.16
2026-03-21T07:39:34Z,5581716.68,-1405681.21,3798540.44,5578316.17,-1405818.1,3803481.87,5584220.74,-1406808.83,3803875.06
2026-03-21T07:39:35Z,5577408.85,-1405854.42,3804798.82,5574003,-1405989.97,3809736.61,5579906.98,-1406981.5,3810136.33
2026-03-21T07:39:36Z,5573094.25,-1406025.93,3811052.58,5569683.05,-1406160.12,3815986.72,5575586.46,-1407152.46,3816392.98
2026-03-21T07:39:37Z,5568772.88,-1406195.72,3817301.72,5565356.34,-1406328.57,3822232.2,5571259.16,-1407321.71,3822644.99
2026-03-21T07:39:38Z,5564444.75,-1406363.81,3823546.22,5561022.87,-1406495.32,3828473.03,5566925.1,-1407489.25,3828892.37
2026-03-21T07:39:39Z,5560109.86,-1406530.2,3829786.08,5556682.65,-1406660.35,3834709.22,5562584.27,-1407655.08,3835135.09
2026-03-21T07:39:40Z,5555768.22,-1406694.87,3836021.29,5552335.68,-1406823.68,3840940.75,5558236.69,-1407819.21,3841373.15
