time_utc,satellite_id,semi_major_axis_km,eccentricity,inclination_deg,raan_deg,argument_of_perigee_deg,mean_anomaly_deg
2026-03-21T07:38:40Z,SAT-1,6937.56001792817,0.000242521221174596,97.6925190664282,350.996104266908,209.651208716788,180.758889617181
2026-03-21T07:38:40Z,SAT-2,6937.55875318029,0.000242683572369139,97.6925197721644,350.996105904584,209.777350227903,180.682252233018
2026-03-21T07:38:40Z,SAT-3,6937.55970525309,0.000242559129836595,97.7177794764377,350.961110193367,209.698561638474,180.73160543931
2026-03-21T07:38:41Z,SAT-1,6937.57784932778,0.000239945770747269,97.692509115954,350.996098366317,209.729925703946,180.742730887629
2026-03-21T07:38:41Z,SAT-2,6937.57660172405,0.00024010613420044,97.6925098121181,350.996099986619,209.856033036604,180.666128078962
2026-03-21T07:38:41Z,SAT-3,6937.57754148186,0.0002399831564419,97.7177694901859,350.961104266454,209.777266436586,180.715459036327
2026-03-21T07:38:42Z,SAT-1,6937.59570249437,0.00023736734312714,97.6924991534234,350.996092443797,209.808645872783,180.726569214964
2026-03-21T07:38:42Z,SAT-2,6937.59447196751,0.000237525722746461,97.6924998400532,350.996094046706,209.934719116776,180.650000892231
2026-03-21T07:38:42Z,SAT-3,6937.59539944776,0.000237404208084226,97.7177594918544,350.961098317532,209.855974450388,180.699309656269
2026-03-21T07:38:43Z,SAT-1,6937.61357734319,0.000234785948465526,97.6924891788841,350.996086499323,209.887369527962,180.710404294814
2026-03-21T07:38:43Z,SAT-2,6937.61236382584,0.000234942348170292,97.6924898560173,350.996088084816,210.013408772615,180.633870368916
2026-03-21T07:38:43Z,SAT-3,6937.613279066,0.000234822294918869,97.7177494814911,350.961092346576,209.934685984286,180.683156995013
2026-03-21T07:38:44Z,SAT-1,6937.63147378941,0.000232201596926551,97.6924791923838,350.996080532867,209.966096986973,180.694235809975
2026-03-21T07:38:44Z,SAT-2,6937.63027721412,0.000232356020645231,97.692479860058,350.996082100924,210.092102321156,180.617736192271
2026-03-21T07:38:44Z,SAT-3,6937.63118025173,0.000232237427112881,97.7177394591437,350.961086353558,210.013401355705,180.667000735425
2026-03-21T07:38:45Z,SAT-1,6937.64939174806,0.000229614298688946,97.6924691939701,350.996074544404,210.044828581263,180.678063429286
2026-03-21T07:38:45Z,SAT-2,6937.64821204731,0.000229766750359058,97.6924698522233,350.996076095004,210.17080009338,180.601598031598
2026-03-21T07:38:45Z,SAT-3,6937.64910291996,0.000229649614847024,97.7177294248602,350.961080338451,210.09212089589,180.650840546544
2026-03-21T07:38:46Z,SAT-1,6937.66733113409,0.000227024063941533,97.6924591836908,350.996068533908,210.123564656667,180.661886807199
2026-03-21T07:38:46Z,SAT-2,6937.66616824027,0.000227174547511073,97.6924598325608,350.99607006703,210.249502434682,180.585455541789
2026-03-21T07:38:46Z,SAT-3,6937.66704698561,0.000227058868313567,97.7177193786884,350.961074301232,210.170844950661,180.634676082835
2026-03-21T07:38:47Z,SAT-1,6937.68529186233,0.000224430902886324,97.6924491615938,350.996062501351,210.20230557471,180.645705582474
2026-03-21T07:38:47Z,SAT-2,6937.68414570776,0.000224579422313118,97.6924498011185,350.996064016976,210.328209706112,180.569308362072
2026-03-21T07:38:47Z,SAT-3,6937.68501236349,0.000224465197716946,97.7177093206765,350.961068241872,210.249573881247,180.618506983355
2026-03-21T07:38:48Z,SAT-1,6937.70327384754,0.000221834825736067,97.692439127727,350.996056446709,210.281051713313,180.629519377473
2026-03-21T07:38:48Z,SAT-2,6937.70214436443,0.000221981384988168,97.6924397579444,350.996057944815,210.406922285069,180.553156115337
2026-03-21T07:38:48Z,SAT-3,6937.70299896834,0.000221868613273365,97.7176992508725,350.961062160345,210.328308065508,180.602332870524
2026-03-21T07:38:49Z,SAT-1,6937.72127700433,0.000219235842717768,97.6924290821382,350.996050369956,210.359803467706,180.613327797246
2026-03-21T07:38:49Z,SAT-2,6937.72016412485,0.000219380445771504,97.6924297030862,350.996051850522,210.485640566331,180.536998407085
2026-03-21T07:38:49Z,SAT-3,6937.72100671475,0.000219269125210558,97.7176891693244,350.961056056627,210.40704789857,180.586153349501
2026-03-21T07:38:50Z,SAT-1,6937.73930124723,0.000216633964069168,97.6924190248756,350.996044271065,210.438561251804,180.597130428162
2026-03-21T07:38:50Z,SAT-2,6937.73820490346,0.000216776614912008,97.6924196365923,350.996045734072,210.564364963261,180.520834824233
2026-03-21T07:38:50Z,SAT-3,6937.73903551724,0.000216666743770508,97.7176790760805,350.961049930692,210.485793794098,180.569968006898
2026-03-21T07:38:51Z,SAT-1,6937.7573464907,0.000214029200039286,97.692408955987,350.996038150011,210.51732549924,180.580926836863
2026-03-21T07:38:51Z,SAT-2,6937.75626661461,0.000214169902667371,97.6924095585105,350.996039595439,210.643095908951,180.504664933964
2026-03-21T07:38:51Z,SAT-3,6937.75708529021,0.00021406147920582,97.7176689711889,350.961043782512,210.56454618564,180.553776409447
2026-03-21T07:38:52Z,SAT-1,6937.77541264904,0.000211421560891527,97.6923988755208,350.996032006769,210.596096664657,180.564716568989
2026-03-21T07:38:52Z,SAT-2,6937.77434917256,0.000211560319311233,97.6923994688892,350.996033434597,210.72183385749,180.488488282473
2026-03-21T07:38:52Z,SAT-3,6937.77515594797,0.00021145334178038,97.717658854698,350.961037612064,210.643305527585,180.53757810304
2026-03-21T07:38:53Z,SAT-1,6937.79349963649,0.000208811056898506,97.692388783525,350.996025841313,210.674875224957,180.548499147913
