sample_id,density_scale,drag_coefficient,ballistic_coefficient_m2_per_kg,semi_major_axis_delta_m,altitude_delta_m,along_track_shift_km,ground_distance_delta_km,command_distance_delta_km,within_tolerance
53,1.121188629206627,2.241680344779747,0.006666666666666667,-0.025298746302723885,-0.025298746302723885,0.00286122079707043,0.00038336406023895203,0.00286122079707043,True
54,1.2145663915877196,2.1334443688379063,0.006666666666666667,-0.026082499884068966,-0.026082499884068966,0.002949861272794702,0.00039524065945491,0.002949861272794702,True
55,1.2736506212275196,2.214796555085177,0.006666666666666667,-0.028394275344908237,-0.028394275344908237,0.0032113169231575396,0.00043027210470308533,0.0032113169231575396,True
56,1.0807408390067386,2.1079785449832604,0.006666666666666667,-0.022931601852178574,-0.022931601852178574,0.0025935031318136924,0.00034749359150211057,0.0025935031318136924,True
57,0.8575854856685681,2.190135941063964,0.006666666666666667,-0.018905803561210632,-0.018905803561210632,0.002138196026431704,0.0002864887292581336,0.002138196026431704,True
58,1.4689958214487753,2.1924339001082385,0.006666666666666667,-0.032418559305369854,-0.032418559305369854,0.0036664527048227906,0.0004912540119357849,0.0036664527048227906,True
59,1.0525023792155326,2.087941453868085,0.006666666666666667,-0.02212014887481928,-0.02212014887481928,0.002501729908795885,0.0003351972474264124,0.002501729908795885,True
60,0.990526543144859,2.31419723072177,0.006666666666666667,-0.023073481395840645,-0.023073481395840645,0.002609549327498485,0.0003496435600523914,0.002609549327498485,True
61,0.7857898984593346,2.2369640100919645,0.006666666666666667,-0.017693432047963142,-0.017693432047963142,0.002001080047478918,0.00026811708227835504,0.002001080047478918,True
62,0.6817462888033905,2.1739666991673605,0.006666666666666667,-0.014918401837348938,-0.014918401837348938,0.0016872314757838533,0.00022606570935795393,0.0016872314757838533,True
63,0.717883183111389,2.0143499069960087,0.006666666666666667,-0.014555774629116058,-0.014555774629116058,0.0016462193003447469,0.0002205706444151623,0.0016462193003447469,True
64,1.2454660551578904,2.293821961597039,0.006666666666666667,-0.028756646439433098,-0.028756646439433098,0.0032523001352681895,0.00043576328895998006,0.0032523001352681895,True
65,0.8722630192757828,2.1476142850818403,0.006666666666666667,-0.01885603554546833,-0.01885603554546833,0.002132567418038938,0.0002857345734903735,0.002132567418038938,True
