sample_id,density_scale,drag_coefficient,ballistic_coefficient_m2_per_kg,semi_major_axis_delta_m,altitude_delta_m,along_track_shift_km,ground_distance_delta_km,command_distance_delta_km,within_tolerance
24,1.0913648573359713,2.1230104270056183,0.006666666666666667,-0.02366693038493395,-0.02366693038493395,0.0026766667366525,0.0003586363656800966,0.0026766667366525,True
25,0.766370873687499,2.186643702161175,0.006666666666666667,-0.017117362469434738,-0.017117362469434738,0.0019359280536056863,0.00025938761514688474,0.0019359280536056863,True
26,1.0148202955747159,2.3127042220989074,0.006666666666666667,-0.0239733699709177,-0.0239733699709177,0.0027113242340873252,0.0003632799915575331,0.0027113242340873252,True
27,1.2299529237150484,2.1508279671524937,0.006666666666666667,-0.027021783404052258,-0.027021783404052258,0.003056091673142487,0.00040947406557296774,0.003056091673142487,True
28,0.7701133258660267,2.250958428077638,0.006666666666666667,-0.01770687662065029,-0.01770687662065029,0.002002600562967553,0.0002683208103485466,0.002002600562967553,True
29,1.1346939248565222,2.124883571237641,0.006666666666666667,-0.024628259241580963,-0.024628259241580963,0.0027853904883274713,0.0003732038464313917,0.0027853904883274713,True
30,0.7802637749874558,2.063016343546762,0.006666666666666667,-0.016442352905869484,-0.016442352905869484,0.0018595862016604805,0.00024915886161697864,0.0018595862016604805,True
31,1.1404113799830071,2.109595636272271,0.006666666666666667,-0.024574268609285355,-0.024574268609285355,0.0027792842786458975,0.0003723856986887934,0.0027792842786458975,True
32,0.8122056113733974,2.2988809620274644,0.006666666666666667,-0.01907226722687483,-0.01907226722687483,0.0021570226211554116,0.00028901123286957935,0.0021570226211554116,True
33,0.8032176136218474,2.190239456377031,0.006666666666666667,-0.017969858832657337,-0.017969858832657337,0.002032343093450599,0.0002723058985526573,0.002032343093450599,True
34,1.1016120384957289,2.22779861266975,0.006666666666666667,-0.025068274699151516,-0.025068274699151516,0.00283515499615339,0.00037987160300420527,0.00283515499615339,True
35,0.752352005924105,2.197148927890467,0.006666666666666667,-0.016884975135326385,-0.016884975135326385,0.0019096457155338895,0.00025586614492477074,0.0019096457155338895,True
36,0.9961426273819503,2.0329566882129493,0.006666666666666667,-0.02068566530942917,-0.02068566530942917,0.0023394936258128375,0.00031345982673307125,0.0023394936258128375,True
37,0.6642163782779495,2.220917213570636,0.006666666666666667,-0.015068214386701584,-0.015068214386701584,0.0017041748344598406,0.0002283358853551234,0.0017041748344598406,True
38,0.5358199756640396,2.175182207030195,0.006666666666666667,-0.01190513651818037,-0.01190513651818037,0.0013464391788578906,0.00018040424947290626,0.0013464391788578906,True
39,1.1273677635700539,2.2606745884605215,0.006666666666666667,-0.02603295724838972,-0.02603295724838972,0.0029442581006753456,0.0003944899117963953,0.0029442581006753456,True
40,1.1906807330981595,2.2172904910423785,0.006666666666666667,-0.02696731872856617,-0.02696731872856617,0.0030499318637705946,0.000408648736212324,0.0030499318637705946,True
41,0.8373048741901665,2.0173143230902024,0.006666666666666667,-0.017253492958843708,-0.017253492958843708,0.0019513240452728778,0.0002614504653411036,0.0019513240452728778,True
42,1.2166586045635364,2.2250154588493314,0.006666666666666667,-0.027651685290038586,-0.027651685290038586,0.0031273318940981186,0.0004190192710271691,0.0031273318940981186,True
43,1.1249377452282567,2.1060321894783103,0.006666666666666667,-0.024199887178838253,-0.024199887178838253,0.0027369427046768998,0.0003667125127080809,0.0027369427046768998,True
44,0.7188762172744145,2.2505005274898475,0.006666666666666667,-0.01652544178068638,-0.01652544178068638,0.0018689833907774727,0.0002504179551404187,0.0018689833907774727,True
45,1.0294971409410754,2.258397222747992,0.006666666666666667,-0.02374899946153164,-0.02374899946153164,0.0026859485202347174,0.00035987999645615605,0.0026859485202347174,True
46,0.7590543274085156,2.1491210179086826,0.006666666666666667,-0.016663014888763428,-0.016663014888763428,0.0018845425706491032,0.0002525026702996555,0.0018845425706491032,True
47,0.8783664183630021,2.4071246448430506,0.006666666666666667,-0.02159703616052866,-0.02159703616052866,0.002442567284550787,0.00032727027308447593,0.002442567284550787,True
48,0.977607021875354,2.050515159683378,0.006666666666666667,-0.020476095378398895,-0.020476095378398895,0.00231579175965363,0.00031028410409910415,0.00231579175965363,True
49,0.7932395773333668,2.444349441898221,0.006666666666666667,-0.01980557758361101,-0.01980557758361101,0.0022399579621373952,0.0003001234228441207,0.0022399579621373952,True
50,0.5422906294169284,2.288781916432689,0.006666666666666667,-0.012678164057433605,-0.012678164057433605,0.0014338665062897575,0.0001921183035768181,0.0014338665062897575,True
51,0.8199481275890079,2.069281480139024,0.006666666666666667,-0.01733108703047037,-0.01733108703047037,0.0019600997480581322,0.0002626262882816645,0.0019600997480581322,True
52,0.9571443700903874,2.1920206089962635,0.006666666666666667,-0.021430974826216698,-0.021430974826216698,0.0024237860984886446,0.0003247538536063783,0.0024237860984886446,True
53,1.121188629206627,2.241680344779747,0.006666666666666667,-0.02567273937165737,-0.02567273937165737,0.0029035183887691465,0.00038903135320304355,0.0029035183887691465,True
54,1.2145663915877196,2.1334443688379063,0.006666666666666667,-0.026468079537153244,-0.026468079537153244,0.002993469264411482,0.00040108352790539523,0.002993469264411482,True
55,1.2736506212275196,2.214796555085177,0.006666666666666667,-0.028814028948545456,-0.028814028948545456,0.003258789912871602,0.0004366328295052743,0.003258789912871602,True
56,1.0807408390067386,2.1079785449832604,0.006666666666666667,-0.023270600475370884,-0.023270600475370884,0.0026318428529944625,0.0003526305844931229,0.0026318428529944625,True
57,0.8575854856685681,2.190135941063964,0.006666666666666667,-0.019185288809239864,-0.019185288809239864,0.0021698050046673554,0.0002907238956768984,0.0021698050046673554,True
58,1.4689958214487753,2.1924339001082385,0.006666666666666667,-0.03289780393242836,-0.03289780393242836,0.0037206539777066496,0.0004985162337343091,0.0037206539777066496,True
59,1.0525023792155326,2.087941453868085,0.006666666666666667,-0.02244715206325054,-0.02244715206325054,0.0025387130794396816,0.00034015248138564844,0.0025387130794396816,True
60,0.990526543144859,2.31419723072177,0.006666666666666667,-0.02341457735747099,-0.02341457735747099,0.0026481262519376077,0.00035481233500315914,0.0026481262519376077,True
61,0.7857898984593346,2.2369640100919645,0.006666666666666667,-0.017954994924366474,-0.017954994924366474,0.002030662078356749,0.0002720806657526017,0.002030662078356749,True
62,0.6817462888033905,2.1739666991673605,0.006666666666666667,-0.015138941816985607,-0.015138941816985607,0.0017121738611123192,0.00022940764442334828,0.0017121738611123192,True
63,0.717883183111389,2.0143499069960087,0.006666666666666667,-0.01477095391601324,-0.01477095391601324,0.0016705554674611486,0.00022383135461479106,0.0016705554674611486,True
64,1.2454660551578904,2.293821961597039,0.006666666666666667,-0.02918175794184208,-0.02918175794184208,0.003300379013668761,0.0004422051944760625,0.003300379013668761,True
65,0.8722630192757828,2.1476142850818403,0.006666666666666667,-0.019134785048663616,-0.019134785048663616,0.0021640932097612463,0.0002899585940655372,0.0021640932097612463,True
