time_utc,max_ground_distance_km,min_command_distance_km
2026-03-21T07:38:40Z,622.581770751215,392.878470609427
2026-03-21T07:38:41Z,615.525211799962,394.24969989296
2026-03-21T07:38:42Z,608.468804482088,395.741429114718
2026-03-21T07:38:43Z,601.412547442104,397.352311776983
2026-03-21T07:38:44Z,594.356450790347,399.080867522438
2026-03-21T07:38:45Z,587.300513471449,400.925584532039
2026-03-21T07:38:46Z,580.244738257976,402.884861808837
2026-03-21T07:38:47Z,573.189128110919,404.957030959465
2026-03-21T07:38:48Z,566.133686075912,407.140362943298
2026-03-21T07:38:49Z,559.078415426628,409.433073775295
2026-03-21T07:38:50Z,552.023319539726,411.833331316589
2026-03-21T07:38:51Z,544.968398088954,414.339277184772
2026-03-21T07:38:52Z,537.913662538893,416.948968655169
2026-03-21T07:38:53Z,530.859112964539,419.660480652465
2026-03-21T07:38:54Z,523.804753489644,422.471847393883
2026-03-21T07:38:55Z,516.750588491964,425.381083667011
2026-03-21T07:38:56Z,509.696622527108,428.386190414138
2026-03-21T07:38:57Z,502.642860492534,431.485159095272
2026-03-21T07:38:58Z,495.589303570797,434.675992615756
2026-03-21T07:38:59Z,488.535964905018,437.95664733565
2026-03-21T07:39:00Z,481.482846373675,441.325130021091
2026-03-21T07:39:01Z,474.429953982835,444.779440248601
2026-03-21T07:39:02Z,467.377294153643,448.317588951338
2026-03-21T07:39:03Z,460.324873646019,451.93760211614
2026-03-21T07:39:04Z,453.272699681397,455.637523437319
2026-03-21T07:39:05Z,446.220779871061,459.415417457335
2026-03-21T07:39:06Z,439.169118446456,463.269386343231
2026-03-21T07:39:07Z,432.117731917495,467.197513267492
2026-03-21T07:39:08Z,425.066625556732,471.197953313025
2026-03-21T07:39:09Z,418.015809220891,475.268875551847
2026-03-21T07:39:10Z,410.965293387895,479.408479777255
2026-03-21T07:39:11Z,403.915089307463,483.614997464469
2026-03-21T07:39:12Z,396.865208983738,487.886693177994
2026-03-21T07:39:13Z,389.815661254303,492.221879641658
2026-03-21T07:39:14Z,382.766468002903,496.61886115772
2026-03-21T07:39:15Z,375.7176400347,501.076020423235
2026-03-21T07:39:16Z,368.669193345266,505.591761255485
2026-03-21T07:39:17Z,361.621145130339,510.164523551046
2026-03-21T07:39:18Z,354.573513944502,514.792783334878
2026-03-21T07:39:19Z,347.526319874288,519.475052700329
2026-03-21T07:39:20Z,340.479584597974,524.209880090587
2026-03-21T07:39:21Z,333.433327579266,528.995863217531
2026-03-21T07:39:22Z,326.387582586885,533.83159511583
2026-03-21T07:39:23Z,319.34237330586,538.715745065976
2026-03-21T07:39:24Z,312.297730064303,543.647003730141
2026-03-21T07:39:25Z,305.253685928838,548.624096631219
2026-03-21T07:39:26Z,298.21027711149,553.645783376445
2026-03-21T07:39:27Z,291.167543293091,558.710857448073
2026-03-21T07:39:28Z,284.125523871375,563.818158176053
2026-03-21T07:39:29Z,277.084275333771,568.966518761731
2026-03-21T07:39:30Z,270.043846465826,574.154843293162
2026-03-21T07:39:31Z,263.004295977027,579.382054016468
2026-03-21T07:39:32Z,255.965688964496,584.647103959666
2026-03-21T07:39:33Z,248.928097919556,589.948975958329
2026-03-21T07:39:34Z,241.891603681636,595.286682301698
2026-03-21T07:39:35Z,234.856292405917,600.659275969797
2026-03-21T07:39:36Z,227.822274612888,606.065800844357
2026-03-21T07:39:37Z,220.789660506337,611.505365221651
2026-03-21T07:39:38Z,213.758579784198,616.977091315272
2026-03-21T07:39:39Z,206.729179700912,622.480127227646
2026-03-21T07:39:40Z,199.701628194264,628.013646146829
2026-03-21T07:39:41Z,192.676117680877,633.576845557379
2026-03-21T07:39:42Z,185.652869554751,639.168946842574
2026-03-21T07:39:43Z,178.632135254943,644.78920595715
2026-03-21T07:39:44Z,171.614222222454,650.436866099322
2026-03-21T07:39:45Z,164.599474347057,656.111227611361
2026-03-21T07:39:46Z,157.588302170282,661.811600005017
2026-03-21T07:39:47Z,150.581192377406,667.537313414162
2026-03-21T07:39:48Z,143.578726390609,673.287717708486
2026-03-21T07:39:49Z,136.581604332465,679.062182201908
2026-03-21T07:39:50Z,129.590671709023,684.860105930808
2026-03-21T07:39:51Z,122.606982937106,690.680872380477
2026-03-21T07:39:52Z,115.631827638877,696.52391650535
2026-03-21T07:39:53Z,108.666831319127,702.388678844509
2026-03-21T07:39:54Z,101.714061874258,708.274616560626
2026-03-21T07:39:55Z,94.7761898134219,714.181202664028
2026-03-21T07:39:56Z,87.8567223106522,720.107925805014
2026-03-21T07:39:57Z,80.9603545511161,726.054289400401
2026-03-21T07:39:58Z,74.093503880484,732.019822329124
2026-03-21T07:39:59Z,67.2651970462523,738.00403519257
2026-03-21T07:40:00Z,60.4884477798434,744.00648448372
2026-03-21T07:40:01Z,53.7827124032498,750.026729165886
2026-03-21T07:40:02Z,47.1782400941269,756.06434096937
2026-03-21T07:40:03Z,40.7242797515768,762.118903893643
2026-03-21T07:40:04Z,34.5053343362143,768.19001406245
2026-03-21T07:40:05Z,28.6746431471321,774.277289304172
2026-03-21T07:40:06Z,23.522661669234,780.380327801881
2026-03-21T07:40:07Z,19.5922127623996,786.498769678501
2026-03-21T07:40:08Z,18.4069454908076,792.632255096003
2026-03-21T07:40:09Z,21.120400642263,798.780434521023
2026-03-21T07:40:10Z,25.5493823029723,804.942968160773
2026-03-21T07:40:11Z,30.9662804706806,811.11952591914
2026-03-21T07:40:12Z,36.9389472463839,817.309796684668
2026-03-21T07:40:13Z,43.2376404725614,823.513448553991
2026-03-21T07:40:14Z,49.7386105905658,829.730188326342
