time_utc,triangle_area_m2,triangle_aspect_ratio,side_length_1_m,side_length_2_m,side_length_3_m
2026-03-21T07:39:19Z,15564161.0650584,1.00118822147737,5992.88610517899,5993.08225968148,6000.00698116062
2026-03-21T07:39:20Z,15565099.9468805,1.00114308338594,5993.15603081176,5993.35446173422,6000.00670789994
2026-03-21T07:39:21Z,15566020.2550272,1.00109884434957,5993.42060000532,5993.62130713391,6000.00643636624
2026-03-21T07:39:22Z,15566921.9802504,1.00105550395095,5993.67981075706,5993.88279513725,6000.00616347807
2026-03-21T07:39:23Z,15567805.1555506,1.00101306293223,5993.93367038727,5994.1389238682,6000.00590240701
2026-03-21T07:39:24Z,15568669.7676127,1.00097152099173,5994.18217467026,5994.38969406202,6000.00564848119
2026-03-21T07:39:25Z,15569515.8213972,1.00093087778936,5994.42532664801,5994.63510274937,6000.00540404455
2026-03-21T07:39:26Z,15570343.2658466,1.00089113163661,5994.66311592273,5994.87514958605,6000.00514987614
2026-03-21T07:39:27Z,15571152.1713579,1.00085228603956,5994.89554773635,5995.10984205896,6000.00491352029
2026-03-21T07:39:28Z,15571942.5073493,1.00081433890959,5995.12262198326,5995.33917354295,6000.00468360212
2026-03-21T07:39:29Z,15572714.2583453,1.00077728924832,5995.34433789907,5995.56314097251,6000.00445459289
2026-03-21T07:39:30Z,15573467.4387731,1.00074113805105,5995.56069426633,5995.78174756206,6000.00423243424
2026-03-21T07:39:31Z,15574202.0454839,1.00070588491148,5995.77169153863,5995.99499146232,6000.00401630837
2026-03-21T07:39:32Z,15574918.0747937,1.00067152970151,5995.97732833037,5996.20287256588,6000.00380519593
2026-03-21T07:39:33Z,15575615.5254155,1.00063807218589,5996.17760481222,5996.4053897183,6000.00359896351
2026-03-21T07:39:34Z,15576294.3976919,1.00060551244046,5996.37251994959,5996.60254329168,6000.00339810808
2026-03-21T07:39:35Z,15576954.6913095,1.00057385036535,5996.56207353127,5996.79433272372,6000.00320286799
2026-03-21T07:39:36Z,15577596.4035557,1.00054308568584,5996.74626551258,5996.98075681948,6000.00301257097
2026-03-21T07:39:37Z,15578219.5354053,1.00051321848601,5996.92509509369,5997.16181591286,6000.00282791174
2026-03-21T07:39:38Z,15578824.086599,1.00048424871683,5997.09856184875,5997.33750971323,6000.00264913204
2026-03-21T07:39:39Z,15579410.0523495,1.00045617602033,5997.2666654737,5997.50783696112,6000.00247471403
2026-03-21T07:39:40Z,15579977.4361159,1.0004290005937,5997.42940554001,5997.67279812028,6000.00230631566
2026-03-21T07:39:41Z,15580526.2347977,1.00040272219273,5997.58678174445,5997.83239229949,6000.00214304427
2026-03-21T07:39:42Z,15581056.448686,1.00037734085458,5997.73879342576,5997.98661963426,6000.00198530761
2026-03-21T07:39:43Z,15581568.0766742,1.00035285640455,5997.88544068608,5998.13547923478,6000.0018329776
2026-03-21T07:39:44Z,15582061.1180482,1.00032926878095,5998.02672311382,5998.27897082658,6000.00168606106
2026-03-21T07:39:45Z,15582535.5725723,1.00030657792167,5998.16264050891,5998.41709402939,6000.00154474505
2026-03-21T07:39:46Z,15582991.4396684,1.00028478381934,5998.29319222359,5998.54984887097,6000.00140906841
2026-03-21T07:39:47Z,15583428.7170612,1.00026388629244,5998.41837802677,5998.67723464846,6000.00127841302
2026-03-21T07:39:48Z,15583847.406171,1.00024388537984,5998.5381978154,5998.79925125405,6000.00115358226
2026-03-21T07:39:49Z,15584247.5044931,1.00022478094825,5998.65265101757,5998.91589832208,6000.00103384871
2026-03-21T07:39:50Z,15584629.0127734,1.00020657297929,5998.76173762989,5999.02717557643,6000.00091971406
2026-03-21T07:39:51Z,15584991.9301595,1.00018926144633,5998.86545714348,5999.13308291692,6000.00081109622
2026-03-21T07:39:52Z,15585336.2559867,1.00017284625546,5998.96380952639,5999.23361984006,6000.00070795753
2026-03-21T07:39:53Z,15585661.9901642,1.00015732737893,5999.05679458185,5999.32878614518,6000.0006104634
2026-03-21T07:39:54Z,15585969.1319055,1.00014270480459,5999.14441177378,5999.41858185354,6000.00051850475
2026-03-21T07:39:55Z,15586257.680581,1.0001289784407,5999.22666113549,5999.50300645396,6000.00043203562
2026-03-21T07:39:56Z,15586527.6359379,1.00011614826354,5999.30354244406,5999.58205979603,6000.00035113296
2026-03-21T07:39:57Z,15586778.9977586,1.0001042142567,5999.37505547681,5999.65574174388,6000.00027588888
2026-03-21T07:39:58Z,15587011.7651477,1.00009317636256,5999.44120002224,5999.72405203372,6000.00020613065
2026-03-21T07:39:59Z,15587225.938247,1.00008303457189,5999.50197598169,5999.78699052305,6000.00014205984
2026-03-21T07:40:00Z,15587421.5163275,1.00007378884649,5999.55738312387,5999.84455704441,6000.00008354261
2026-03-21T07:40:01Z,15587598.4992895,1.00006543916454,5999.60742138895,5999.89675139094,6000.00003068617
2026-03-21T07:40:02Z,15587756.8864444,1.00005798548982,5999.65209059516,5999.94357338462,5999.99998336039
2026-03-21T07:40:03Z,15587896.6780608,1.0000514278436,5999.6913905939,5999.98502302745,5999.99994178438
2026-03-21T07:40:04Z,15588017.8737012,1.00004929872244,5999.72532132049,6000.0211001138,5999.99990590295
2026-03-21T07:40:05Z,15588120.4725003,1.00004965567151,5999.75388263473,6000.05180444267,5999.99987549446
2026-03-21T07:40:06Z,15588204.4749255,1.00005001211281,5999.7770744868,6000.07713601471,5999.9998508245
2026-03-21T07:40:07Z,15588269.8806626,1.00005036805333,5999.79489676009,6000.09709474943,5999.99983186488
2026-03-21T07:40:08Z,15588316.6893903,1.00005072348724,5999.80734938355,6000.11168053505,5999.99981857892
2026-03-21T07:40:09Z,15588344.9008304,1.00005107840735,5999.81443230702,6000.12089327261,5999.9998109306
2026-03-21T07:40:10Z,15588354.515008,1.0000514328182,5999.81614548566,6000.12473293869,5999.99980898807
2026-03-21T07:40:11Z,15588345.531776,1.00005178671889,5999.81248888496,6000.12319948773,5999.99981274139
2026-03-21T07:40:12Z,15588317.9511355,1.00005214010084,5999.80346250513,6000.1162928627,5999.99982225274
2026-03-21T07:40:13Z,15588271.7727948,1.00005249300434,5999.78906619774,6000.10401315122,5999.99983742891
2026-03-21T07:40:14Z,15588206.9956582,1.00005284541513,5999.76929989236,6000.08636019169,5999.99985789333
2026-03-21T07:40:15Z,15588123.6219168,1.00005319724006,5999.74416409301,6000.06333392363,5999.99988450136
2026-03-21T07:40:16Z,15588021.6504268,1.0000535485276,5999.71365855882,6000.03493439128,5999.99991683266
2026-03-21T07:40:17Z,15587901.0817747,1.00005389932438,5999.67778323773,6000.00116181672,5999.99995510913
2026-03-21T07:40:18Z,15587761.9159592,1.00006058052989,5999.63653817416,5999.96201621363,5999.99999933478
2026-03-21T07:40:19Z,15587604.1521107,1.00006835893204,5999.58992358724,5999.91749729589,6000.0000491471
2026-03-21T07:40:20Z,15587427.7900743,1.00007703345014,5999.53793937576,5999.86760522123,6000.00010448248
2026-03-21T07:40:21Z,15587232.8312423,1.00008660418987,5999.48058567709,5999.81234025611,6000.00016583286
2026-03-21T07:40:22Z,15587019.2748407,1.00009707114401,5999.41786250344,5999.75170238274,6000.00023285876
2026-03-21T07:40:23Z,15586787.1216516,1.00010843438763,5999.34977000733,5999.68569174592,6000.00030582584
