sample_id,density_scale,drag_coefficient,ballistic_coefficient_m2_per_kg,semi_major_axis_delta_m,altitude_delta_m,along_track_shift_km,ground_distance_delta_km,command_distance_delta_km,within_tolerance
135,0.607852943844259,2.1701412501461737,0.006666666666666667,-0.01842830888926983,-0.01842830888926983,0.0026052407345997087,0.000349066268125364,0.0026052407345997087,True
136,1.095049457571323,2.2837284997056124,0.006666666666666667,-0.034936320036649704,-0.034936320036649704,0.004939005919478582,0.0006617585629092994,0.004939005919478582,True
137,0.8375194178069293,2.251423273697937,0.006666666666666667,-0.026342135854065418,-0.026342135854065418,0.0037240316930750444,0.000498968800931949,0.0037240316930750444,True
138,1.145338298888856,2.2281662417771804,0.006666666666666667,-0.03565170709043741,-0.03565170709043741,0.005040141315771762,0.0006753093088693898,0.005040141315771762,True
139,1.2692021753628642,2.2225551631083023,0.006666666666666667,-0.039407811127603054,-0.039407811127603054,0.005571148046239563,0.0007464568751162097,0.005571148046239563,True
140,0.9073543549169095,2.1704563047551635,0.006666666666666667,-0.027512301690876484,-0.027512301690876484,0.0038894599698431442,0.0005211339046964282,0.0038894599698431442,True
141,0.9633524131799236,2.1355757830244104,0.006666666666666667,-0.028740818612277508,-0.028740818612277508,0.0040631375090272445,0.0005444042956645417,0.0040631375090272445,True
142,0.8390076477395123,2.264240663880893,0.006666666666666667,-0.026539177633821964,-0.026539177633821964,0.0037518878208912124,0.0005027011372385618,0.0037518878208912124,True
143,1.108069139432773,2.263939819316258,0.006666666666666667,-0.0350453732535243,-0.0350453732535243,0.004954422842032593,0.0006638242175532006,0.004954422842032593,True
144,0.7960522530551619,2.307993764176299,0.006666666666666667,-0.025667003355920315,-0.025667003355920315,0.0036285871088634685,0.00048618054517460507,0.0036285871088634685,True
145,1.074789635192476,1.9880580292939367,0.006666666666666667,-0.029850491322577,-0.029850491322577,0.00422001372667919,0.0005654235416505756,0.00422001372667919,True
146,0.848518165100969,2.2603821478952253,0.006666666666666667,-0.02679427247494459,-0.02679427247494459,0.0037879508819105815,0.0005075330892190541,0.0037879508819105815,True
147,1.1341565513434795,2.544273377155869,0.006666666666666667,-0.04031212907284498,-0.04031212907284498,0.005698992916121188,0.0007635863215569466,0.005698992916121188,True
148,0.9961332110508545,2.2462555784768066,0.006666666666666667,-0.031259032897651196,-0.031259032897651196,0.004419141640137248,0.0005921039311851246,0.004419141640137248,True
149,0.9725883593219603,2.0179796043182487,0.006666666666666667,-0.027418569661676884,-0.027418569661676884,0.0038762088487293346,0.0005193584375258731,0.0038762088487293346,True
150,0.6757042184859876,2.1313002928919573,0.006666666666666667,-0.020118714310228825,-0.020118714310228825,0.0028442161484522025,0.00038108567223621735,0.0028442161484522025,True
151,1.0249274227753926,2.0212403167229542,0.006666666666666667,-0.028940766118466854,-0.028940766118466854,0.004091404463927153,0.0005481916771249714,0.004091404463927153,True
152,1.1923058663936694,2.1055905179158816,0.006666666666666667,-0.03507200162857771,-0.03507200162857771,0.00495818741524337,0.0006643286183574405,0.00495818741524337,True
153,0.9557312551741685,2.158240937358789,0.006666666666666667,-0.028816064819693565,-0.028816064819693565,0.0040737752557053865,0.0005458296067633921,0.0040737752557053865,True
154,0.9344231811678751,2.3925017686943884,0.006666666666666667,-0.031231642700731754,-0.031231642700731754,0.0044152694260755155,0.0005915851079938701,0.0044152694260755155,True
155,1.0439674465989197,2.1870311682177777,0.006666666666666667,-0.031896342523396015,-0.031896342523396015,0.004509239239738063,0.0006041757648709825,0.004509239239738063,True
