satellite_id,mean_diff_accel_mps2,peak_diff_accel_mps2,delta_v_per_burn_mps,annual_delta_v_mps
SAT-1,0.004206616408226973,0.0042066164082285315,0.13461172506326313,7.023847511336695
SAT-2,0.0042066164082269165,0.004206616408228704,0.13461172506326133,7.023847511336601
SAT-3,0.004206616408226948,0.004206616408227565,0.13461172506326233,7.023847511336652
