time_utc,satellite_id,semi_major_axis_km,eccentricity,inclination_deg,raan_deg,argument_of_perigee_deg,mean_anomaly_deg
2026-03-21T07:38:40Z,SAT-1,6939.24434,0.000546098319,97.6927546,350.996259,120.418436,270.053542
2026-03-21T07:38:40Z,SAT-2,6939.24434,0.000546098319,97.6927439,350.996253,120.467976,270.053542
2026-03-21T07:38:40Z,SAT-3,6939.24304,0.000546098227,97.7145005,350.958938,120.457813,270.033933
2026-03-21T07:38:41Z,SAT-1,6939.24227,8.6124611e-08,97.6927478,350.996255,210.47195,180.000027
2026-03-21T07:38:41Z,SAT-2,6939.24227,8.61245736e-08,97.6927372,350.996249,210.521505,180.000012
2026-03-21T07:38:41Z,SAT-3,6939.24097,2.73028475e-07,97.7145139,350.958946,210.49174,180.000006
2026-03-21T07:38:42Z,SAT-1,6939.24227,8.61247499e-08,97.6927344,350.996247,210.534547,180.000008
2026-03-21T07:38:42Z,SAT-2,6939.24227,8.61247665e-08,97.6927237,350.996241,210.584084,180.00001
2026-03-21T07:38:42Z,SAT-3,6939.24097,2.73028641e-07,97.7145408,350.958962,210.554324,180.000003
2026-03-21T07:38:43Z,SAT-1,6939.24227,8.6124658e-08,97.6927209,350.996239,210.597133,180
2026-03-21T07:38:43Z,SAT-2,6939.24227,8.61247037e-08,97.6927103,350.996233,210.646653,180.000018
2026-03-21T07:38:43Z,SAT-3,6939.24097,2.73028564e-07,97.7145677,350.958978,210.616905,180.000003
2026-03-21T07:38:44Z,SAT-1,6939.24227,8.61245793e-08,97.6927075,350.996231,210.659705,180.000004
2026-03-21T07:38:44Z,SAT-2,6939.24227,8.6124565e-08,97.6926968,350.996225,210.7092,180.000049
2026-03-21T07:38:44Z,SAT-3,6939.24097,2.73028455e-07,97.7145946,350.958994,210.67948,180.000008
2026-03-21T07:38:45Z,SAT-1,6939.24227,8.61247992e-08,97.692694,350.996223,210.722306,179.99998
2026-03-21T07:38:45Z,SAT-2,6939.24227,8.6124761e-08,97.6926834,350.996216,210.771861,179.999965
2026-03-21T07:38:45Z,SAT-3,6939.24097,2.73028631e-07,97.7146215,350.95901,210.742071,179.999997
2026-03-21T07:38:46Z,SAT-1,6939.24227,8.61246128e-08,97.6926806,350.996215,210.784839,180.000024
2026-03-21T07:38:46Z,SAT-2,6939.24227,8.61245362e-08,97.69267,350.996208,210.834393,180.00001
2026-03-21T07:38:46Z,SAT-3,6939.24097,2.73028457e-07,97.7146483,350.959026,210.804643,180.000005
2026-03-21T07:38:47Z,SAT-1,6939.24227,8.61245602e-08,97.6926672,350.996207,210.847446,179.999994
2026-03-21T07:38:47Z,SAT-2,6939.24227,8.61245992e-08,97.6926566,350.9962,210.896975,180.000006
2026-03-21T07:38:47Z,SAT-3,6939.24097,2.73028495e-07,97.7146751,350.959043,210.867234,179.999995
2026-03-21T07:38:48Z,SAT-1,6939.24227,8.612483e-08,97.6926538,350.996199,210.910054,179.999963
2026-03-21T07:38:48Z,SAT-2,6939.24227,8.61249259e-08,97.6926432,350.996192,210.959606,179.999952
2026-03-21T07:38:48Z,SAT-3,6939.24097,2.73028729e-07,97.7147019,350.959059,210.929817,179.999992
2026-03-21T07:38:49Z,SAT-1,6939.24227,8.61246496e-08,97.6926404,350.996191,210.972606,179.999989
2026-03-21T07:38:49Z,SAT-2,6939.24227,8.61246522e-08,97.6926298,350.996184,211.022136,179.999999
2026-03-21T07:38:49Z,SAT-3,6939.24097,2.73028534e-07,97.7147287,350.959075,210.992392,179.999998
2026-03-21T07:38:50Z,SAT-1,6939.24227,8.61245762e-08,97.692627,350.996182,211.035161,180.000011
2026-03-21T07:38:50Z,SAT-2,6939.24227,8.61245667e-08,97.6926164,350.996176,211.084706,180.000006
2026-03-21T07:38:50Z,SAT-3,6939.24097,2.73028487e-07,97.7147555,350.959091,211.054973,179.999997
2026-03-21T07:38:51Z,SAT-1,6939.24227,8.61246287e-08,97.6926136,350.996174,211.097707,180.000043
2026-03-21T07:38:51Z,SAT-2,6939.24227,8.61246234e-08,97.692603,350.996168,211.147296,179.999993
2026-03-21T07:38:51Z,SAT-3,6939.24097,2.73028509e-07,97.7147823,350.959107,211.117545,180.000006
2026-03-21T07:38:52Z,SAT-1,6939.24227,8.61246578e-08,97.6926003,350.996166,211.160325,180.000001
