satellite_id,mean_diff_accel_mps2,peak_diff_accel_mps2,delta_v_per_burn_mps,annual_delta_v_mps
SAT-1,0.03505490983423971,0.03505490983424208,1.1217571146956706,58.53168373465625
SAT-2,0.03505490983423973,0.03505490983424138,1.1217571146956713,58.531683734656276
SAT-3,0.03505490983423968,0.03505490983424045,1.1217571146956697,58.5316837346562
