time_iso,FSAT-DP1,FSAT-DP2,FSAT-LDR
2026-03-21T08:56:30Z,-15087.638652,-15123.214887,-15105.419080
2026-03-21T08:56:33Z,-15066.677485,-15102.218707,-15084.440233
2026-03-21T08:56:36Z,-15045.712725,-15081.218061,-15063.457356
2026-03-21T08:56:39Z,-15024.744421,-15060.212999,-15042.470501
2026-03-21T08:56:42Z,-15003.772628,-15039.203577,-15021.479721
2026-03-21T08:56:45Z,-14982.797389,-15018.189842,-15000.485063
2026-03-21T08:56:48Z,-14961.818759,-14997.171847,-14979.486581
2026-03-21T08:56:51Z,-14940.836780,-14976.149639,-14958.484319
2026-03-21T08:56:54Z,-14919.851504,-14955.123269,-14937.478328
2026-03-21T08:56:57Z,-14898.862976,-14934.092784,-14916.468654
2026-03-21T08:57:00Z,-14877.871238,-14913.058229,-14895.455342
2026-03-21T08:57:03Z,-14856.876339,-14892.019654,-14874.438440
2026-03-21T08:57:06Z,-14835.878321,-14870.977101,-14853.417990
2026-03-21T08:57:09Z,-14814.877229,-14849.930618,-14832.394040
2026-03-21T08:57:12Z,-14793.873105,-14828.880248,-14811.366631
2026-03-21T08:57:15Z,-14772.865989,-14807.826032,-14790.335803
2026-03-21T08:57:18Z,-14751.855926,-14786.768018,-14769.301605
2026-03-21T08:57:21Z,-14730.842953,-14765.706242,-14748.264071
2026-03-21T08:57:24Z,-14709.827113,-14744.640752,-14727.223248
2026-03-21T08:57:27Z,-14688.808446,-14723.571585,-14706.179174
2026-03-21T08:57:30Z,-14667.786986,-14702.498780,-14685.131886
2026-03-21T08:57:33Z,-14646.762778,-14681.422382,-14664.081428
2026-03-21T08:57:36Z,-14625.735853,-14660.342424,-14643.027832
2026-03-21T08:57:39Z,-14604.706254,-14639.258949,-14621.971143
2026-03-21T08:57:42Z,-14583.674015,-14618.171994,-14600.911394
2026-03-21T08:57:45Z,-14562.639170,-14597.081594,-14579.848621
2026-03-21T08:57:48Z,-14541.601759,-14575.987789,-14558.782863
2026-03-21T08:57:51Z,-14520.561811,-14554.890612,-14537.714153
2026-03-21T08:57:54Z,-14499.519366,-14533.790104,-14516.642529
2026-03-21T08:57:57Z,-14478.474456,-14512.686296,-14495.568024
2026-03-21T08:58:00Z,-14457.427111,-14491.579221,-14474.490669
2026-03-21T08:58:03Z,-14436.377370,-14470.468919,-14453.410503
2026-03-21T08:58:06Z,-14415.325259,-14449.355419,-14432.327555
2026-03-21T08:58:09Z,-14394.270816,-14428.238757,-14411.241861
2026-03-21T08:58:12Z,-14373.214069,-14407.118966,-14390.153452
2026-03-21T08:58:15Z,-14352.155047,-14385.996074,-14369.062356
2026-03-21T08:58:18Z,-14331.093786,-14364.870119,-14347.968609
2026-03-21T08:58:21Z,-14310.030310,-14343.741127,-14326.872239
2026-03-21T08:58:24Z,-14288.964654,-14322.609134,-14305.773279
2026-03-21T08:58:27Z,-14267.896845,-14301.474168,-14284.671757
2026-03-21T08:58:30Z,-14246.826909,-14280.336257,-14263.567700
2026-03-21T08:58:33Z,-14225.754880,-14259.195435,-14242.461143
2026-03-21T08:58:36Z,-14204.680780,-14238.051727,-14221.352108
2026-03-21T08:58:39Z,-14183.604642,-14216.905166,-14200.240630
2026-03-21T08:58:42Z,-14162.526491,-14195.755780,-14179.126733
2026-03-21T08:58:45Z,-14141.446351,-14174.603593,-14158.010442
2026-03-21T08:58:48Z,-14120.364253,-14153.448638,-14136.891790
2026-03-21T08:58:51Z,-14099.280218,-14132.290938,-14115.770798
2026-03-21T08:58:54Z,-14078.194278,-14111.130524,-14094.647498
2026-03-21T08:58:57Z,-14057.106452,-14089.967418,-14073.521911
2026-03-21T08:59:00Z,-14036.016770,-14068.801652,-14052.394067
2026-03-21T08:59:03Z,-14014.925255,-14047.633249,-14031.263988
2026-03-21T08:59:06Z,-13993.831928,-14026.462232,-14010.131699
2026-03-21T08:59:09Z,-13972.736817,-14005.288632,-13988.997227
2026-03-21T08:59:12Z,-13951.639943,-13984.112468,-13967.860593
2026-03-21T08:59:15Z,-13930.541333,-13962.933770,-13946.721825
2026-03-21T08:59:18Z,-13909.441006,-13941.752560,-13925.580945
2026-03-21T08:59:21Z,-13888.338985,-13920.568859,-13904.437973
2026-03-21T08:59:24Z,-13867.235295,-13899.382697,-13883.292937
2026-03-21T08:59:27Z,-13846.129954,-13878.194090,-13862.145855
2026-03-21T08:59:30Z,-13825.022989,-13857.003069,-13840.996755
2026-03-21T08:59:33Z,-13803.914418,-13835.809652,-13819.845656
2026-03-21T08:59:36Z,-13782.804261,-13814.613860,-13798.692577
2026-03-21T08:59:39Z,-13761.692542,-13793.415720,-13777.537545
2026-03-21T08:59:42Z,-13740.579278,-13772.215249,-13756.380577
2026-03-21T08:59:45Z,-13719.464494,-13751.012474,-13735.221697
2026-03-21T08:59:48Z,-13698.348207,-13729.807414,-13714.060925
2026-03-21T08:59:51Z,-13677.230435,-13708.600086,-13692.898279
2026-03-21T08:59:54Z,-13656.111202,-13687.390518,-13671.733783
2026-03-21T08:59:57Z,-13634.990522,-13666.178725,-13650.567453
2026-03-21T09:00:00Z,-13613.868420,-13644.964732,-13629.399313
2026-03-21T09:00:03Z,-13592.744911,-13623.748557,-13608.229380
2026-03-21T09:00:06Z,-13571.620012,-13602.530217,-13587.057671
2026-03-21T09:00:09Z,-13550.493746,-13581.309737,-13565.884210
2026-03-21T09:00:12Z,-13529.366125,-13560.087131,-13544.709011
2026-03-21T09:00:15Z,-13508.237174,-13538.862424,-13523.532096
2026-03-21T09:00:18Z,-13487.106906,-13517.635632,-13502.353483
2026-03-21T09:00:21Z,-13465.975336,-13496.406771,-13481.173185
2026-03-21T09:00:24Z,-13444.842487,-13475.175865,-13459.991227
2026-03-21T09:00:27Z,-13423.708370,-13453.942926,-13438.807621
2026-03-21T09:00:30Z,-13402.573008,-13432.707979,-13417.622389
2026-03-21T09:00:33Z,-13381.436413,-13411.471038,-13396.435546
2026-03-21T09:00:36Z,-13360.298600,-13390.232119,-13375.247105
2026-03-21T09:00:39Z,-13339.159590,-13368.991244,-13354.057090
2026-03-21T09:00:42Z,-13318.019394,-13347.748425,-13332.865512
2026-03-21T09:00:45Z,-13296.878032,-13326.503685,-13311.672391
2026-03-21T09:00:48Z,-13275.735517,-13305.257038,-13290.477742
2026-03-21T09:00:51Z,-13254.591861,-13284.008497,-13269.281578
2026-03-21T09:00:54Z,-13233.447086,-13262.758086,-13248.083920
2026-03-21T09:00:57Z,-13212.301201,-13241.505813,-13226.884777
2026-03-21T09:01:00Z,-13191.154225,-13220.251702,-13205.684172
2026-03-21T09:01:03Z,-13170.006170,-13198.995766,-13184.482117
2026-03-21T09:01:06Z,-13148.857048,-13177.738017,-13163.278623
2026-03-21T09:01:09Z,-13127.706879,-13156.478476,-13142.073711
2026-03-21T09:01:12Z,-13106.555670,-13135.217154,-13120.867391
2026-03-21T09:01:15Z,-13085.403442,-13113.954071,-13099.659682
2026-03-21T09:01:18Z,-13064.250203,-13092.689236,-13078.450593
2026-03-21T09:01:21Z,-13043.095970,-13071.422671,-13057.240145
2026-03-21T09:01:24Z,-13021.940755,-13050.154388,-13036.028347
2026-03-21T09:01:27Z,-13000.784569,-13028.884397,-13014.815211
2026-03-21T09:01:30Z,-12979.627429,-13007.612719,-12993.600757
2026-03-21T09:01:33Z,-12958.469342,-12986.339364,-12972.384993
2026-03-21T09:01:36Z,-12937.310328,-12965.064350,-12951.167937
2026-03-21T09:01:39Z,-12916.150396,-12943.787688,-12929.949600
2026-03-21T09:01:42Z,-12894.989554,-12922.509391,-12908.729992
2026-03-21T09:01:45Z,-12873.827822,-12901.229476,-12887.509132
2026-03-21T09:01:48Z,-12852.665205,-12879.947953,-12866.287026
2026-03-21T09:01:51Z,-12831.501721,-12858.664840,-12845.063694
2026-03-21T09:01:54Z,-12810.337379,-12837.380147,-12823.839145
2026-03-21T09:01:57Z,-12789.172187,-12816.093886,-12802.613389
2026-03-21T09:02:00Z,-12768.006163,-12794.806074,-12781.386442
2026-03-21T09:02:03Z,-12746.839312,-12773.516719,-12760.158313
2026-03-21T09:02:06Z,-12725.671651,-12752.225839,-12738.929018
2026-03-21T09:02:09Z,-12704.503189,-12730.933444,-12717.698566
2026-03-21T09:02:12Z,-12683.333933,-12709.639544,-12696.466967
2026-03-21T09:02:15Z,-12662.163901,-12688.344157,-12675.234237
2026-03-21T09:02:18Z,-12640.993096,-12667.047289,-12654.000382
2026-03-21T09:02:21Z,-12619.821535,-12645.748958,-12632.765420
2026-03-21T09:02:24Z,-12598.649226,-12624.449174,-12611.529359
2026-03-21T09:02:27Z,-12577.476176,-12603.147945,-12590.292207
2026-03-21T09:02:30Z,-12556.302401,-12581.845289,-12569.053980
2026-03-21T09:02:33Z,-12535.127905,-12560.541212,-12547.814684
2026-03-21T09:02:36Z,-12513.952704,-12539.235731,-12526.574336
2026-03-21T09:02:39Z,-12492.776805,-12517.928854,-12505.332942
2026-03-21T09:02:42Z,-12471.600215,-12496.620591,-12484.090511
2026-03-21T09:02:45Z,-12450.422949,-12475.310958,-12462.847059
2026-03-21T09:02:48Z,-12429.245010,-12453.999960,-12441.602590
2026-03-21T09:02:51Z,-12408.066415,-12432.687615,-12420.357121
2026-03-21T09:02:54Z,-12386.887168,-12411.373930,-12399.110658
2026-03-21T09:02:57Z,-12365.707277,-12390.058912,-12377.863209
2026-03-21T09:03:00Z,-12344.526757,-12368.742580,-12356.614789
2026-03-21T09:03:03Z,-12323.345610,-12347.424937,-12335.365402
2026-03-21T09:03:06Z,-12302.163851,-12326.106000,-12314.115064
2026-03-21T09:03:09Z,-12280.981485,-12304.785777,-12292.863781
2026-03-21T09:03:12Z,-12259.798520,-12283.464274,-12271.611560
2026-03-21T09:03:15Z,-12238.614968,-12262.141508,-12250.358417
2026-03-21T09:03:18Z,-12217.430833,-12240.817482,-12229.104354
2026-03-21T09:03:21Z,-12196.246128,-12219.492214,-12207.849386
2026-03-21T09:03:24Z,-12175.060857,-12198.165707,-12186.593517
2026-03-21T09:03:27Z,-12153.875033,-12176.837977,-12165.336763
2026-03-21T09:03:30Z,-12132.688661,-12155.509030,-12144.079127
2026-03-21T09:03:33Z,-12111.501746,-12134.178873,-12122.820618
2026-03-21T09:03:36Z,-12090.314302,-12112.847523,-12101.561248
2026-03-21T09:03:39Z,-12069.126331,-12091.514982,-12080.301021
2026-03-21T09:03:42Z,-12047.937846,-12070.181266,-12059.039952
2026-03-21T09:03:45Z,-12026.748853,-12048.846381,-12037.778046
2026-03-21T09:03:48Z,-12005.559355,-12027.510333,-12016.515308
2026-03-21T09:03:51Z,-11984.369366,-12006.173138,-11995.251753
2026-03-21T09:03:54Z,-11963.178887,-11984.834799,-11973.987383
2026-03-21T09:03:57Z,-11941.987932,-11963.495331,-11952.722211
2026-03-21T09:04:00Z,-11920.796505,-11942.154740,-11931.456244
2026-03-21T09:04:03Z,-11899.604610,-11920.813031,-11910.189486
2026-03-21T09:04:06Z,-11878.412260,-11899.470220,-11888.921950
2026-03-21T09:04:09Z,-11857.219455,-11878.126309,-11867.653640
2026-03-21T09:04:12Z,-11836.026209,-11856.781313,-11846.384568
2026-03-21T09:04:15Z,-11814.832526,-11835.435237,-11825.114740
2026-03-21T09:04:18Z,-11793.638409,-11814.088088,-11803.844159
2026-03-21T09:04:21Z,-11772.443871,-11792.739879,-11782.572840
2026-03-21T09:04:24Z,-11751.248912,-11771.390612,-11761.300783
2026-03-21T09:04:27Z,-11730.053545,-11750.040303,-11740.028003
2026-03-21T09:04:30Z,-11708.857773,-11728.688957,-11718.754504
2026-03-21T09:04:33Z,-11687.661600,-11707.336578,-11697.480289
2026-03-21T09:04:36Z,-11666.465038,-11685.983180,-11676.205373
2026-03-21T09:04:39Z,-11645.268086,-11664.628767,-11654.929755
2026-03-21T09:04:42Z,-11624.070758,-11643.273351,-11633.653450
2026-03-21T09:04:45Z,-11602.873057,-11621.916938,-11612.376462
2026-03-21T09:04:48Z,-11581.674984,-11600.559533,-11591.098793
2026-03-21T09:04:51Z,-11560.476553,-11579.201149,-11569.820458
2026-03-21T09:04:54Z,-11539.277763,-11557.841787,-11548.541456
2026-03-21T09:04:57Z,-11518.078625,-11536.481463,-11527.261801
2026-03-21T09:05:00Z,-11496.879144,-11515.120181,-11505.981496
2026-03-21T09:05:03Z,-11475.679320,-11493.757944,-11484.700545
2026-03-21T09:05:06Z,-11454.479166,-11472.394767,-11463.418961
2026-03-21T09:05:09Z,-11433.278682,-11451.030651,-11442.136743
2026-03-21T09:05:12Z,-11412.077879,-11429.665609,-11420.853905
2026-03-21T09:05:15Z,-11390.876759,-11408.299646,-11399.570450
2026-03-21T09:05:18Z,-11369.675324,-11386.932766,-11378.286380
2026-03-21T09:05:21Z,-11348.473586,-11365.564982,-11357.001709
2026-03-21T09:05:24Z,-11327.271545,-11344.196296,-11335.716436
2026-03-21T09:05:27Z,-11306.069211,-11322.826720,-11314.430575
2026-03-21T09:05:30Z,-11284.866587,-11301.456259,-11293.144127
2026-03-21T09:05:33Z,-11263.663674,-11280.084916,-11271.857096
2026-03-21T09:05:36Z,-11242.460483,-11258.712705,-11250.569493
2026-03-21T09:05:39Z,-11221.257015,-11237.339627,-11229.281320
2026-03-21T09:05:42Z,-11200.053278,-11215.965694,-11207.992587
2026-03-21T09:05:45Z,-11178.849273,-11194.590908,-11186.703295
2026-03-21T09:05:48Z,-11157.645010,-11173.215280,-11165.413455
2026-03-21T09:05:51Z,-11136.440491,-11151.838816,-11144.123070
2026-03-21T09:05:54Z,-11115.235718,-11130.461517,-11122.832142
2026-03-21T09:05:57Z,-11094.030700,-11109.083398,-11101.540684
2026-03-21T09:06:00Z,-11072.825438,-11087.704459,-11080.248695
2026-03-21T09:06:03Z,-11051.619941,-11066.324712,-11058.956187
2026-03-21T09:06:06Z,-11030.414210,-11044.944161,-11037.663161
2026-03-21T09:06:09Z,-11009.208248,-11023.562808,-11016.369621
2026-03-21T09:06:12Z,-10988.002064,-11002.180668,-10995.075577
2026-03-21T09:06:15Z,-10966.795657,-10980.797739,-10973.781030
2026-03-21T09:06:18Z,-10945.589038,-10959.414035,-10952.485990
2026-03-21T09:06:21Z,-10924.382207,-10938.029559,-10931.190460
2026-03-21T09:06:24Z,-10903.175165,-10916.644314,-10909.894442
2026-03-21T09:06:27Z,-10881.967924,-10895.258311,-10888.597947
2026-03-21T09:06:30Z,-10860.760480,-10873.871552,-10867.300974
2026-03-21T09:06:33Z,-10839.552845,-10852.484048,-10846.003535
2026-03-21T09:06:36Z,-10818.345019,-10831.095803,-10824.705631
2026-03-21T09:06:39Z,-10797.137002,-10809.706819,-10803.407264
2026-03-21T09:06:42Z,-10775.928806,-10788.317109,-10782.108446
2026-03-21T09:06:45Z,-10754.720427,-10766.926672,-10760.809174
2026-03-21T09:06:48Z,-10733.511876,-10745.535521,-10739.509461
2026-03-21T09:06:51Z,-10712.303153,-10724.143659,-10718.209309
2026-03-21T09:06:54Z,-10691.094259,-10702.751087,-10696.908717
2026-03-21T09:06:57Z,-10669.885205,-10681.357818,-10675.607699
2026-03-21T09:07:00Z,-10648.675987,-10659.963852,-10654.306251
2026-03-21T09:07:03Z,-10627.466615,-10638.569201,-10633.004386
2026-03-21T09:07:06Z,-10606.257090,-10617.173867,-10611.702104
2026-03-21T09:07:09Z,-10585.047413,-10595.777853,-10590.399407
2026-03-21T09:07:12Z,-10563.837592,-10574.381171,-10569.096307
2026-03-21T09:07:15Z,-10542.627625,-10552.983819,-10547.792800
2026-03-21T09:07:18Z,-10521.417523,-10531.585811,-10526.488898
2026-03-21T09:07:21Z,-10500.207285,-10510.187148,-10505.184603
2026-03-21T09:07:24Z,-10478.996911,-10488.787832,-10483.879915
2026-03-21T09:07:27Z,-10457.786411,-10467.387877,-10462.574846
2026-03-21T09:07:30Z,-10436.575782,-10445.987279,-10441.269392
2026-03-21T09:07:33Z,-10415.365034,-10424.586052,-10419.963566
2026-03-21T09:07:36Z,-10394.154166,-10403.184198,-10398.657368
2026-03-21T09:07:39Z,-10372.943179,-10381.781719,-10377.350799
2026-03-21T09:07:42Z,-10351.732082,-10360.378626,-10356.043870
2026-03-21T09:07:45Z,-10330.520871,-10338.974918,-10334.736578
2026-03-21T09:07:48Z,-10309.309558,-10317.570607,-10313.428934
2026-03-21T09:07:51Z,-10288.098140,-10296.165695,-10292.120940
2026-03-21T09:07:54Z,-10266.886618,-10274.760185,-10270.812595
2026-03-21T09:07:57Z,-10245.675002,-10253.354087,-10249.503911
2026-03-21T09:08:00Z,-10224.463287,-10231.947400,-10228.194884
2026-03-21T09:08:03Z,-10203.251483,-10210.540136,-10206.885527
2026-03-21T09:08:06Z,-10182.039587,-10189.132294,-10185.575835
2026-03-21T09:08:09Z,-10160.827608,-10167.723885,-10164.265819
2026-03-21T09:08:12Z,-10139.615546,-10146.314911,-10142.955481
2026-03-21T09:08:15Z,-10118.403399,-10124.905373,-10121.644820
2026-03-21T09:08:18Z,-10097.191177,-10103.495284,-10100.333847
2026-03-21T09:08:21Z,-10075.978877,-10082.084641,-10079.022559
2026-03-21T09:08:24Z,-10054.766508,-10060.673456,-10057.710968
2026-03-21T09:08:27Z,-10033.554068,-10039.261731,-10036.399072
2026-03-21T09:08:30Z,-10012.341558,-10017.849467,-10015.086873
2026-03-21T09:08:33Z,-9991.128986,-9996.436675,-9993.774381
2026-03-21T09:08:36Z,-9969.916349,-9975.023355,-9972.461592
2026-03-21T09:08:39Z,-9948.703655,-9953.609517,-9951.148518
2026-03-21T09:08:42Z,-9927.490904,-9932.195162,-9929.835159
2026-03-21T09:08:45Z,-9906.278095,-9910.780293,-9908.521514
2026-03-21T09:08:48Z,-9885.065237,-9889.364921,-9887.207594
2026-03-21T09:08:51Z,-9863.852326,-9867.949043,-9865.893397
2026-03-21T09:08:54Z,-9842.639370,-9846.532671,-9844.578931
2026-03-21T09:08:57Z,-9821.426370,-9825.115806,-9823.264198
2026-03-21T09:09:00Z,-9800.213323,-9803.698450,-9801.949197
2026-03-21T09:09:03Z,-9779.000239,-9782.280614,-9780.633939
2026-03-21T09:09:06Z,-9757.787113,-9760.862295,-9759.318420
2026-03-21T09:09:09Z,-9736.573955,-9739.443506,-9738.002650
2026-03-21T09:09:12Z,-9715.360763,-9718.024247,-9716.686630
2026-03-21T09:09:15Z,-9694.147535,-9696.604519,-9695.370359
2026-03-21T09:09:18Z,-9672.934282,-9675.184334,-9674.053847
2026-03-21T09:09:21Z,-9651.720998,-9653.763689,-9652.737091
2026-03-21T09:09:24Z,-9630.507693,-9632.342596,-9631.420102
2026-03-21T09:09:27Z,-9609.294364,-9610.921056,-9610.102878
2026-03-21T09:09:30Z,-9588.081011,-9589.499069,-9588.785420
2026-03-21T09:09:33Z,-9566.867642,-9568.076647,-9567.467738
2026-03-21T09:09:36Z,-9545.654253,-9546.653787,-9546.149828
2026-03-21T09:09:39Z,-9524.440852,-9525.230501,-9524.831700
2026-03-21T09:09:42Z,-9503.227438,-9503.806790,-9503.513353
2026-03-21T09:09:45Z,-9482.014010,-9482.382654,-9482.194789
2026-03-21T09:09:48Z,-9460.800576,-9460.958104,-9460.876015
2026-03-21T09:09:51Z,-9439.587131,-9439.533139,-9439.557030
2026-03-21T09:09:54Z,-9418.373685,-9418.107768,-9418.237841
2026-03-21T09:09:57Z,-9397.160235,-9396.681994,-9396.918451
2026-03-21T09:10:00Z,-9375.946780,-9375.255816,-9375.598856
2026-03-21T09:10:03Z,-9354.733328,-9353.829245,-9354.279069
2026-03-21T09:10:06Z,-9333.519875,-9332.402280,-9332.959084
2026-03-21T09:10:09Z,-9312.306429,-9310.974931,-9311.638911
2026-03-21T09:10:12Z,-9291.092985,-9289.547196,-9290.318548
2026-03-21T09:10:15Z,-9269.879552,-9268.119084,-9268.998002
2026-03-21T09:10:18Z,-9248.666127,-9246.690598,-9247.677275
2026-03-21T09:10:21Z,-9227.452710,-9225.261737,-9226.356364
2026-03-21T09:10:24Z,-9206.239308,-9203.832513,-9205.035281
2026-03-21T09:10:27Z,-9185.025916,-9182.402923,-9183.714020
2026-03-21T09:10:30Z,-9163.812543,-9160.972978,-9162.392592
2026-03-21T09:10:33Z,-9142.599187,-9139.542678,-9141.070997
2026-03-21T09:10:36Z,-9121.385847,-9118.112023,-9119.749232
2026-03-21T09:10:39Z,-9100.172530,-9096.681026,-9098.427308
2026-03-21T09:10:42Z,-9078.959231,-9075.249682,-9077.105222
2026-03-21T09:10:45Z,-9057.745958,-9053.818003,-9055.782981
2026-03-21T09:10:48Z,-9036.532711,-9032.385990,-9034.460586
2026-03-21T09:10:51Z,-9015.319486,-9010.953642,-9013.138037
2026-03-21T09:10:54Z,-8994.106292,-8989.520970,-8991.815341
2026-03-21T09:10:57Z,-8972.893123,-8968.087972,-8970.492496
2026-03-21T09:11:00Z,-8951.679989,-8946.654658,-8949.169511
2026-03-21T09:11:03Z,-8930.466886,-8925.221029,-8927.846384
2026-03-21T09:11:06Z,-8909.253813,-8903.787085,-8906.523116
2026-03-21T09:11:09Z,-8888.040778,-8882.352836,-8885.199715
2026-03-21T09:11:12Z,-8866.827775,-8860.918281,-8863.876177
2026-03-21T09:11:15Z,-8845.614813,-8839.483428,-8842.552512
2026-03-21T09:11:18Z,-8824.401890,-8818.048280,-8821.228718
2026-03-21T09:11:21Z,-8803.189003,-8796.612835,-8799.904796
2026-03-21T09:11:24Z,-8781.976160,-8775.177106,-8778.580753
2026-03-21T09:11:27Z,-8760.763356,-8753.741087,-8757.256587
2026-03-21T09:11:30Z,-8739.550600,-8732.304791,-8735.932305
2026-03-21T09:11:33Z,-8718.337888,-8710.868218,-8714.607908
2026-03-21T09:11:36Z,-8697.125218,-8689.431367,-8693.283394
2026-03-21T09:11:39Z,-8675.912599,-8667.994250,-8671.958772
2026-03-21T09:11:42Z,-8654.700025,-8646.556862,-8650.634038
2026-03-21T09:11:45Z,-8633.487504,-8625.119216,-8629.309201
2026-03-21T09:11:48Z,-8612.275034,-8603.681310,-8607.984261
2026-03-21T09:11:51Z,-8591.062611,-8582.243145,-8586.659215
2026-03-21T09:11:54Z,-8569.850245,-8560.804732,-8565.334074
2026-03-21T09:11:57Z,-8548.637929,-8539.366066,-8544.008833
2026-03-21T09:12:00Z,-8527.425672,-8517.927160,-8522.683500
2026-03-21T09:12:03Z,-8506.213471,-8496.488013,-8501.358076
2026-03-21T09:12:06Z,-8485.001323,-8475.048624,-8480.032558
2026-03-21T09:12:09Z,-8463.789237,-8453.609005,-8458.706955
2026-03-21T09:12:12Z,-8442.577206,-8432.169152,-8437.381264
2026-03-21T09:12:15Z,-8421.365239,-8410.729076,-8416.055493
2026-03-21T09:12:18Z,-8400.153332,-8389.288776,-8394.729642
2026-03-21T09:12:21Z,-8378.941485,-8367.848253,-8373.403708
2026-03-21T09:12:24Z,-8357.729703,-8346.407517,-8352.077701
2026-03-21T09:12:27Z,-8336.517982,-8324.966565,-8330.751616
2026-03-21T09:12:30Z,-8315.306330,-8303.525407,-8309.425463
2026-03-21T09:12:33Z,-8294.094739,-8282.084039,-8288.099236
2026-03-21T09:12:36Z,-8272.883218,-8260.642472,-8266.772945
2026-03-21T09:12:39Z,-8251.671765,-8239.200706,-8245.446588
2026-03-21T09:12:42Z,-8230.460376,-8217.758741,-8224.120164
2026-03-21T09:12:45Z,-8209.249061,-8196.316587,-8202.793682
2026-03-21T09:12:48Z,-8188.037811,-8174.874241,-8181.467137
2026-03-21T09:12:51Z,-8166.826636,-8153.431712,-8160.140538
2026-03-21T09:12:54Z,-8145.615532,-8131.989002,-8138.813885
2026-03-21T09:12:57Z,-8124.404497,-8110.546109,-8117.487174
2026-03-21T09:13:00Z,-8103.193539,-8089.103045,-8096.160416
2026-03-21T09:13:03Z,-8081.982651,-8067.659805,-8074.833605
2026-03-21T09:13:06Z,-8060.771841,-8046.216400,-8053.506751
2026-03-21T09:13:09Z,-8039.561106,-8024.772829,-8032.179852
2026-03-21T09:13:12Z,-8018.350444,-8003.329093,-8010.852906
2026-03-21T09:13:15Z,-7997.139862,-7981.885202,-7989.525923
2026-03-21T09:13:18Z,-7975.929354,-7960.441151,-7968.198897
