time_iso,relative_cross_track_km
2026-03-21T08:57:54Z,-0.195188
2026-03-21T08:57:57Z,-0.195041
2026-03-21T08:58:00Z,-0.194892
2026-03-21T08:58:03Z,-0.194741
2026-03-21T08:58:06Z,-0.194587
2026-03-21T08:58:09Z,-0.194432
2026-03-21T08:58:12Z,-0.194275
2026-03-21T08:58:15Z,-0.194115
2026-03-21T08:58:18Z,-0.193953
2026-03-21T08:58:21Z,-0.193789
2026-03-21T08:58:24Z,-0.193624
2026-03-21T08:58:27Z,-0.193456
2026-03-21T08:58:30Z,-0.193285
2026-03-21T08:58:33Z,-0.193113
2026-03-21T08:58:36Z,-0.192939
2026-03-21T08:58:39Z,-0.192762
2026-03-21T08:58:42Z,-0.192584
2026-03-21T08:58:45Z,-0.192403
2026-03-21T08:58:48Z,-0.192221
2026-03-21T08:58:51Z,-0.192036
2026-03-21T08:58:54Z,-0.191849
2026-03-21T08:58:57Z,-0.191660
2026-03-21T08:59:00Z,-0.191469
2026-03-21T08:59:03Z,-0.191276
2026-03-21T08:59:06Z,-0.191081
2026-03-21T08:59:09Z,-0.190884
2026-03-21T08:59:12Z,-0.190684
2026-03-21T08:59:15Z,-0.190483
2026-03-21T08:59:18Z,-0.190280
2026-03-21T08:59:21Z,-0.190074
2026-03-21T08:59:24Z,-0.189866
2026-03-21T08:59:27Z,-0.189657
2026-03-21T08:59:30Z,-0.189445
2026-03-21T08:59:33Z,-0.189232
2026-03-21T08:59:36Z,-0.189016
2026-03-21T08:59:39Z,-0.188798
2026-03-21T08:59:42Z,-0.188578
2026-03-21T08:59:45Z,-0.188356
2026-03-21T08:59:48Z,-0.188132
2026-03-21T08:59:51Z,-0.187906
2026-03-21T08:59:54Z,-0.187678
2026-03-21T08:59:57Z,-0.187448
2026-03-21T09:00:00Z,-0.187216
2026-03-21T09:00:03Z,-0.186982
2026-03-21T09:00:06Z,-0.186746
2026-03-21T09:00:09Z,-0.186508
2026-03-21T09:00:12Z,-0.186268
2026-03-21T09:00:15Z,-0.186026
2026-03-21T09:00:18Z,-0.185781
2026-03-21T09:00:21Z,-0.185535
2026-03-21T09:00:24Z,-0.185287
2026-03-21T09:00:27Z,-0.185037
2026-03-21T09:00:30Z,-0.184785
2026-03-21T09:00:33Z,-0.184530
2026-03-21T09:00:36Z,-0.184274
2026-03-21T09:00:39Z,-0.184016
2026-03-21T09:00:42Z,-0.183756
2026-03-21T09:00:45Z,-0.183494
2026-03-21T09:00:48Z,-0.183230
2026-03-21T09:00:51Z,-0.182964
2026-03-21T09:00:54Z,-0.182696
2026-03-21T09:00:57Z,-0.182425
2026-03-21T09:01:00Z,-0.182153
2026-03-21T09:01:03Z,-0.181879
2026-03-21T09:01:06Z,-0.181604
2026-03-21T09:01:09Z,-0.181326
2026-03-21T09:01:12Z,-0.181046
2026-03-21T09:01:15Z,-0.180764
2026-03-21T09:01:18Z,-0.180480
2026-03-21T09:01:21Z,-0.180194
2026-03-21T09:01:24Z,-0.179907
2026-03-21T09:01:27Z,-0.179617
2026-03-21T09:01:30Z,-0.179326
2026-03-21T09:01:33Z,-0.179032
2026-03-21T09:01:36Z,-0.178737
2026-03-21T09:01:39Z,-0.178440
2026-03-21T09:01:42Z,-0.178140
2026-03-21T09:01:45Z,-0.177839
2026-03-21T09:01:48Z,-0.177536
2026-03-21T09:01:51Z,-0.177231
2026-03-21T09:01:54Z,-0.176924
2026-03-21T09:01:57Z,-0.176615
2026-03-21T09:02:00Z,-0.176305
2026-03-21T09:02:03Z,-0.175992
2026-03-21T09:02:06Z,-0.175678
2026-03-21T09:02:09Z,-0.175361
2026-03-21T09:02:12Z,-0.175043
2026-03-21T09:02:15Z,-0.174723
2026-03-21T09:02:18Z,-0.174401
2026-03-21T09:02:21Z,-0.174077
2026-03-21T09:02:24Z,-0.173751
2026-03-21T09:02:27Z,-0.173423
2026-03-21T09:02:30Z,-0.173094
2026-03-21T09:02:33Z,-0.172763
2026-03-21T09:02:36Z,-0.172429
2026-03-21T09:02:39Z,-0.172094
2026-03-21T09:02:42Z,-0.171757
2026-03-21T09:02:45Z,-0.171419
2026-03-21T09:02:48Z,-0.171078
2026-03-21T09:02:51Z,-0.170735
2026-03-21T09:02:54Z,-0.170391
2026-03-21T09:02:57Z,-0.170045
2026-03-21T09:03:00Z,-0.169697
2026-03-21T09:03:03Z,-0.169347
2026-03-21T09:03:06Z,-0.168996
2026-03-21T09:03:09Z,-0.168642
2026-03-21T09:03:12Z,-0.168287
2026-03-21T09:03:15Z,-0.167930
2026-03-21T09:03:18Z,-0.167571
2026-03-21T09:03:21Z,-0.167211
2026-03-21T09:03:24Z,-0.166848
2026-03-21T09:03:27Z,-0.166484
2026-03-21T09:03:30Z,-0.166118
2026-03-21T09:03:33Z,-0.165750
2026-03-21T09:03:36Z,-0.165381
2026-03-21T09:03:39Z,-0.165010
2026-03-21T09:03:42Z,-0.164636
2026-03-21T09:03:45Z,-0.164262
2026-03-21T09:03:48Z,-0.163885
2026-03-21T09:03:51Z,-0.163507
2026-03-21T09:03:54Z,-0.163126
2026-03-21T09:03:57Z,-0.162745
2026-03-21T09:04:00Z,-0.162361
2026-03-21T09:04:03Z,-0.161976
2026-03-21T09:04:06Z,-0.161589
2026-03-21T09:04:09Z,-0.161200
2026-03-21T09:04:12Z,-0.160809
2026-03-21T09:04:15Z,-0.160417
2026-03-21T09:04:18Z,-0.160023
2026-03-21T09:04:21Z,-0.159627
2026-03-21T09:04:24Z,-0.159230
2026-03-21T09:04:27Z,-0.158831
2026-03-21T09:04:30Z,-0.158430
2026-03-21T09:04:33Z,-0.158028
2026-03-21T09:04:36Z,-0.157623
2026-03-21T09:04:39Z,-0.157217
2026-03-21T09:04:42Z,-0.156810
2026-03-21T09:04:45Z,-0.156401
2026-03-21T09:04:48Z,-0.155990
2026-03-21T09:04:51Z,-0.155577
2026-03-21T09:04:54Z,-0.155163
2026-03-21T09:04:57Z,-0.154747
2026-03-21T09:05:00Z,-0.154330
2026-03-21T09:05:03Z,-0.153910
2026-03-21T09:05:06Z,-0.153490
2026-03-21T09:05:09Z,-0.153067
2026-03-21T09:05:12Z,-0.152643
2026-03-21T09:05:15Z,-0.152217
2026-03-21T09:05:18Z,-0.151790
2026-03-21T09:05:21Z,-0.151361
2026-03-21T09:05:24Z,-0.150930
2026-03-21T09:05:27Z,-0.150498
2026-03-21T09:05:30Z,-0.150064
2026-03-21T09:05:33Z,-0.149629
2026-03-21T09:05:36Z,-0.149192
2026-03-21T09:05:39Z,-0.148753
2026-03-21T09:05:42Z,-0.148313
2026-03-21T09:05:45Z,-0.147871
2026-03-21T09:05:48Z,-0.147428
2026-03-21T09:05:51Z,-0.146983
2026-03-21T09:05:54Z,-0.146537
2026-03-21T09:05:57Z,-0.146089
2026-03-21T09:06:00Z,-0.145639
2026-03-21T09:06:03Z,-0.145188
2026-03-21T09:06:06Z,-0.144735
2026-03-21T09:06:09Z,-0.144281
2026-03-21T09:06:12Z,-0.143825
2026-03-21T09:06:15Z,-0.143368
2026-03-21T09:06:18Z,-0.142909
2026-03-21T09:06:21Z,-0.142449
2026-03-21T09:06:24Z,-0.141987
2026-03-21T09:06:27Z,-0.141524
2026-03-21T09:06:30Z,-0.141059
2026-03-21T09:06:33Z,-0.140592
2026-03-21T09:06:36Z,-0.140125
2026-03-21T09:06:39Z,-0.139655
2026-03-21T09:06:42Z,-0.139184
2026-03-21T09:06:45Z,-0.138712
2026-03-21T09:06:48Z,-0.138238
2026-03-21T09:06:51Z,-0.137763
2026-03-21T09:06:54Z,-0.137286
2026-03-21T09:06:57Z,-0.136808
2026-03-21T09:07:00Z,-0.136328
2026-03-21T09:07:03Z,-0.135847
2026-03-21T09:07:06Z,-0.135365
2026-03-21T09:07:09Z,-0.134881
2026-03-21T09:07:12Z,-0.134395
2026-03-21T09:07:15Z,-0.133909
2026-03-21T09:07:18Z,-0.133420
2026-03-21T09:07:21Z,-0.132931
2026-03-21T09:07:24Z,-0.132440
2026-03-21T09:07:27Z,-0.131947
2026-03-21T09:07:30Z,-0.131453
2026-03-21T09:07:33Z,-0.130958
2026-03-21T09:07:36Z,-0.130461
2026-03-21T09:07:39Z,-0.129963
2026-03-21T09:07:42Z,-0.129464
2026-03-21T09:07:45Z,-0.128963
2026-03-21T09:07:48Z,-0.128461
2026-03-21T09:07:51Z,-0.127957
2026-03-21T09:07:54Z,-0.127453
2026-03-21T09:07:57Z,-0.126946
2026-03-21T09:08:00Z,-0.126439
2026-03-21T09:08:03Z,-0.125930
2026-03-21T09:08:06Z,-0.125420
2026-03-21T09:08:09Z,-0.124908
2026-03-21T09:08:12Z,-0.124395
2026-03-21T09:08:15Z,-0.123881
2026-03-21T09:08:18Z,-0.123365
2026-03-21T09:08:21Z,-0.122849
2026-03-21T09:08:24Z,-0.122330
2026-03-21T09:08:27Z,-0.121811
2026-03-21T09:08:30Z,-0.121290
2026-03-21T09:08:33Z,-0.120768
2026-03-21T09:08:36Z,-0.120245
2026-03-21T09:08:39Z,-0.119721
2026-03-21T09:08:42Z,-0.119195
2026-03-21T09:08:45Z,-0.118668
2026-03-21T09:08:48Z,-0.118139
2026-03-21T09:08:51Z,-0.117610
2026-03-21T09:08:54Z,-0.117079
2026-03-21T09:08:57Z,-0.116547
2026-03-21T09:09:00Z,-0.116014
2026-03-21T09:09:03Z,-0.115479
2026-03-21T09:09:06Z,-0.114943
2026-03-21T09:09:09Z,-0.114407
2026-03-21T09:09:12Z,-0.113868
2026-03-21T09:09:15Z,-0.113329
2026-03-21T09:09:18Z,-0.112789
2026-03-21T09:09:21Z,-0.112247
2026-03-21T09:09:24Z,-0.111704
2026-03-21T09:09:27Z,-0.111160
2026-03-21T09:09:30Z,-0.110615
2026-03-21T09:09:33Z,-0.110068
2026-03-21T09:09:36Z,-0.109521
2026-03-21T09:09:39Z,-0.108972
2026-03-21T09:09:42Z,-0.108422
2026-03-21T09:09:45Z,-0.107871
2026-03-21T09:09:48Z,-0.107319
2026-03-21T09:09:51Z,-0.106766
2026-03-21T09:09:54Z,-0.106211
2026-03-21T09:09:57Z,-0.105656
2026-03-21T09:10:00Z,-0.105099
2026-03-21T09:10:03Z,-0.104541
2026-03-21T09:10:06Z,-0.103982
2026-03-21T09:10:09Z,-0.103422
2026-03-21T09:10:12Z,-0.102861
2026-03-21T09:10:15Z,-0.102299
2026-03-21T09:10:18Z,-0.101736
2026-03-21T09:10:21Z,-0.101172
2026-03-21T09:10:24Z,-0.100607
2026-03-21T09:10:27Z,-0.100040
2026-03-21T09:10:30Z,-0.099473
2026-03-21T09:10:33Z,-0.098904
2026-03-21T09:10:36Z,-0.098335
2026-03-21T09:10:39Z,-0.097764
2026-03-21T09:10:42Z,-0.097193
2026-03-21T09:10:45Z,-0.096620
2026-03-21T09:10:48Z,-0.096047
2026-03-21T09:10:51Z,-0.095472
2026-03-21T09:10:54Z,-0.094896
2026-03-21T09:10:57Z,-0.094320
2026-03-21T09:11:00Z,-0.093742
2026-03-21T09:11:03Z,-0.093164
2026-03-21T09:11:06Z,-0.092584
2026-03-21T09:11:09Z,-0.092004
2026-03-21T09:11:12Z,-0.091422
2026-03-21T09:11:15Z,-0.090840
2026-03-21T09:11:18Z,-0.090256
2026-03-21T09:11:21Z,-0.089672
2026-03-21T09:11:24Z,-0.089087
2026-03-21T09:11:27Z,-0.088501
2026-03-21T09:11:30Z,-0.087914
2026-03-21T09:11:33Z,-0.087326
2026-03-21T09:11:36Z,-0.086737
2026-03-21T09:11:39Z,-0.086147
2026-03-21T09:11:42Z,-0.085556
2026-03-21T09:11:45Z,-0.084964
2026-03-21T09:11:48Z,-0.084372
2026-03-21T09:11:51Z,-0.083778
2026-03-21T09:11:54Z,-0.083184
2026-03-21T09:11:57Z,-0.082589
2026-03-21T09:12:00Z,-0.081993
2026-03-21T09:12:03Z,-0.081396
2026-03-21T09:12:06Z,-0.080798
2026-03-21T09:12:09Z,-0.080200
2026-03-21T09:12:12Z,-0.079600
2026-03-21T09:12:15Z,-0.079000
2026-03-21T09:12:18Z,-0.078399
2026-03-21T09:12:21Z,-0.077797
2026-03-21T09:12:24Z,-0.077195
2026-03-21T09:12:27Z,-0.076591
2026-03-21T09:12:30Z,-0.075987
2026-03-21T09:12:33Z,-0.075382
2026-03-21T09:12:36Z,-0.074776
2026-03-21T09:12:39Z,-0.074169
2026-03-21T09:12:42Z,-0.073562
2026-03-21T09:12:45Z,-0.072954
2026-03-21T09:12:48Z,-0.072345
2026-03-21T09:12:51Z,-0.071735
2026-03-21T09:12:54Z,-0.071125
2026-03-21T09:12:57Z,-0.070514
2026-03-21T09:13:00Z,-0.069902
2026-03-21T09:13:03Z,-0.069289
2026-03-21T09:13:06Z,-0.068676
2026-03-21T09:13:09Z,-0.068062
2026-03-21T09:13:12Z,-0.067447
2026-03-21T09:13:15Z,-0.066832
2026-03-21T09:13:18Z,-0.066216
2026-03-21T09:13:21Z,-0.065599
2026-03-21T09:13:24Z,-0.064981
2026-03-21T09:13:27Z,-0.064363
2026-03-21T09:13:30Z,-0.063744
2026-03-21T09:13:33Z,-0.063125
2026-03-21T09:13:36Z,-0.062505
2026-03-21T09:13:39Z,-0.061884
2026-03-21T09:13:42Z,-0.061262
2026-03-21T09:13:45Z,-0.060640
2026-03-21T09:13:48Z,-0.060018
2026-03-21T09:13:51Z,-0.059394
2026-03-21T09:13:54Z,-0.058771
2026-03-21T09:13:57Z,-0.058146
2026-03-21T09:14:00Z,-0.057521
2026-03-21T09:14:03Z,-0.056895
2026-03-21T09:14:06Z,-0.056269
2026-03-21T09:14:09Z,-0.055642
2026-03-21T09:14:12Z,-0.055015
2026-03-21T09:14:15Z,-0.054387
2026-03-21T09:14:18Z,-0.053758
2026-03-21T09:14:21Z,-0.053129
2026-03-21T09:14:24Z,-0.052499
2026-03-21T09:14:27Z,-0.051869
2026-03-21T09:14:30Z,-0.051238
2026-03-21T09:14:33Z,-0.050607
2026-03-21T09:14:36Z,-0.049975
2026-03-21T09:14:39Z,-0.049343
2026-03-21T09:14:42Z,-0.048710
2026-03-21T09:14:45Z,-0.048077
2026-03-21T09:14:48Z,-0.047443
2026-03-21T09:14:51Z,-0.046809
2026-03-21T09:14:54Z,-0.046174
2026-03-21T09:14:57Z,-0.045539
2026-03-21T09:15:00Z,-0.044904
2026-03-21T09:15:03Z,-0.044267
2026-03-21T09:15:06Z,-0.043631
2026-03-21T09:15:09Z,-0.042994
2026-03-21T09:15:12Z,-0.042356
2026-03-21T09:15:15Z,-0.041719
2026-03-21T09:15:18Z,-0.041080
2026-03-21T09:15:21Z,-0.040442
2026-03-21T09:15:24Z,-0.039802
2026-03-21T09:15:27Z,-0.039163
2026-03-21T09:15:30Z,-0.038523
2026-03-21T09:15:33Z,-0.037883
2026-03-21T09:15:36Z,-0.037242
2026-03-21T09:15:39Z,-0.036601
2026-03-21T09:15:42Z,-0.035959
2026-03-21T09:15:45Z,-0.035318
2026-03-21T09:15:48Z,-0.034676
2026-03-21T09:15:51Z,-0.034033
2026-03-21T09:15:54Z,-0.033390
2026-03-21T09:15:57Z,-0.032747
2026-03-21T09:16:00Z,-0.032104
2026-03-21T09:16:03Z,-0.031460
2026-03-21T09:16:06Z,-0.030816
2026-03-21T09:16:09Z,-0.030171
2026-03-21T09:16:12Z,-0.029527
2026-03-21T09:16:15Z,-0.028882
2026-03-21T09:16:18Z,-0.028236
2026-03-21T09:16:21Z,-0.027591
2026-03-21T09:16:24Z,-0.026945
2026-03-21T09:16:27Z,-0.026299
2026-03-21T09:16:30Z,-0.025652
2026-03-21T09:16:33Z,-0.025006
2026-03-21T09:16:36Z,-0.024359
2026-03-21T09:16:39Z,-0.023712
2026-03-21T09:16:42Z,-0.023064
2026-03-21T09:16:45Z,-0.022417
2026-03-21T09:16:48Z,-0.021769
2026-03-21T09:16:51Z,-0.021121
2026-03-21T09:16:54Z,-0.020473
2026-03-21T09:16:57Z,-0.019824
2026-03-21T09:17:00Z,-0.019176
2026-03-21T09:17:03Z,-0.018527
2026-03-21T09:17:06Z,-0.017878
2026-03-21T09:17:09Z,-0.017229
2026-03-21T09:17:12Z,-0.016580
2026-03-21T09:17:15Z,-0.015930
2026-03-21T09:17:18Z,-0.015281
2026-03-21T09:17:21Z,-0.014631
2026-03-21T09:17:24Z,-0.013981
2026-03-21T09:17:27Z,-0.013331
2026-03-21T09:17:30Z,-0.012681
2026-03-21T09:17:33Z,-0.012031
2026-03-21T09:17:36Z,-0.011381
2026-03-21T09:17:39Z,-0.010730
2026-03-21T09:17:42Z,-0.010080
2026-03-21T09:17:45Z,-0.009429
2026-03-21T09:17:48Z,-0.008779
2026-03-21T09:17:51Z,-0.008128
2026-03-21T09:17:54Z,-0.007477
2026-03-21T09:17:57Z,-0.006826
2026-03-21T09:18:00Z,-0.006176
2026-03-21T09:18:03Z,-0.005525
2026-03-21T09:18:06Z,-0.004874
2026-03-21T09:18:09Z,-0.004223
2026-03-21T09:18:12Z,-0.003572
2026-03-21T09:18:15Z,-0.002921
2026-03-21T09:18:18Z,-0.002270
2026-03-21T09:18:21Z,-0.001618
2026-03-21T09:18:24Z,-0.000967
2026-03-21T09:18:27Z,-0.000316
2026-03-21T09:18:30Z,0.000335
2026-03-21T09:18:33Z,0.000986
2026-03-21T09:18:36Z,0.001637
2026-03-21T09:18:39Z,0.002287
2026-03-21T09:18:42Z,0.002938
2026-03-21T09:18:45Z,0.003589
2026-03-21T09:18:48Z,0.004240
2026-03-21T09:18:51Z,0.004891
2026-03-21T09:18:54Z,0.005541
2026-03-21T09:18:57Z,0.006192
2026-03-21T09:19:00Z,0.006842
2026-03-21T09:19:03Z,0.007493
2026-03-21T09:19:06Z,0.008143
2026-03-21T09:19:09Z,0.008793
2026-03-21T09:19:12Z,0.009443
2026-03-21T09:19:15Z,0.010093
2026-03-21T09:19:18Z,0.010743
2026-03-21T09:19:21Z,0.011392
2026-03-21T09:19:24Z,0.012042
2026-03-21T09:19:27Z,0.012691
2026-03-21T09:19:30Z,0.013340
2026-03-21T09:19:33Z,0.013989
2026-03-21T09:19:36Z,0.014638
2026-03-21T09:19:39Z,0.015287
2026-03-21T09:19:42Z,0.015935
2026-03-21T09:19:45Z,0.016584
2026-03-21T09:19:48Z,0.017232
2026-03-21T09:19:51Z,0.017880
2026-03-21T09:19:54Z,0.018527
2026-03-21T09:19:57Z,0.019175
2026-03-21T09:20:00Z,0.019822
2026-03-21T09:20:03Z,0.020469
2026-03-21T09:20:06Z,0.021116
2026-03-21T09:20:09Z,0.021762
2026-03-21T09:20:12Z,0.022409
2026-03-21T09:20:15Z,0.023055
2026-03-21T09:20:18Z,0.023700
2026-03-21T09:20:21Z,0.024346
2026-03-21T09:20:24Z,0.024991
2026-03-21T09:20:27Z,0.025636
2026-03-21T09:20:30Z,0.026280
2026-03-21T09:20:33Z,0.026925
2026-03-21T09:20:36Z,0.027569
2026-03-21T09:20:39Z,0.028212
2026-03-21T09:20:42Z,0.028856
2026-03-21T09:20:45Z,0.029499
2026-03-21T09:20:48Z,0.030142
2026-03-21T09:20:51Z,0.030784
2026-03-21T09:20:54Z,0.031426
2026-03-21T09:20:57Z,0.032068
2026-03-21T09:21:00Z,0.032709
2026-03-21T09:21:03Z,0.033350
2026-03-21T09:21:06Z,0.033990
2026-03-21T09:21:09Z,0.034630
2026-03-21T09:21:12Z,0.035270
2026-03-21T09:21:15Z,0.035910
2026-03-21T09:21:18Z,0.036549
2026-03-21T09:21:21Z,0.037187
2026-03-21T09:21:24Z,0.037825
2026-03-21T09:21:27Z,0.038463
2026-03-21T09:21:30Z,0.039100
2026-03-21T09:21:33Z,0.039737
2026-03-21T09:21:36Z,0.040374
2026-03-21T09:21:39Z,0.041009
2026-03-21T09:21:42Z,0.041645
2026-03-21T09:21:45Z,0.042280
2026-03-21T09:21:48Z,0.042915
2026-03-21T09:21:51Z,0.043549
2026-03-21T09:21:54Z,0.044182
2026-03-21T09:21:57Z,0.044815
2026-03-21T09:22:00Z,0.045448
2026-03-21T09:22:03Z,0.046080
2026-03-21T09:22:06Z,0.046712
2026-03-21T09:22:09Z,0.047343
2026-03-21T09:22:12Z,0.047973
2026-03-21T09:22:15Z,0.048603
2026-03-21T09:22:18Z,0.049233
2026-03-21T09:22:21Z,0.049862
2026-03-21T09:22:24Z,0.050490
2026-03-21T09:22:27Z,0.051118
2026-03-21T09:22:30Z,0.051745
2026-03-21T09:22:33Z,0.052372
2026-03-21T09:22:36Z,0.052998
2026-03-21T09:22:39Z,0.053624
2026-03-21T09:22:42Z,0.054249
2026-03-21T09:22:45Z,0.054873
2026-03-21T09:22:48Z,0.055497
2026-03-21T09:22:51Z,0.056120
2026-03-21T09:22:54Z,0.056742
2026-03-21T09:22:57Z,0.057364
2026-03-21T09:23:00Z,0.057986
2026-03-21T09:23:03Z,0.058606
2026-03-21T09:23:06Z,0.059226
2026-03-21T09:23:09Z,0.059846
2026-03-21T09:23:12Z,0.060464
2026-03-21T09:23:15Z,0.061082
2026-03-21T09:23:18Z,0.061700
2026-03-21T09:23:21Z,0.062316
2026-03-21T09:23:24Z,0.062932
2026-03-21T09:23:27Z,0.063548
2026-03-21T09:23:30Z,0.064162
2026-03-21T09:23:33Z,0.064776
2026-03-21T09:23:36Z,0.065389
2026-03-21T09:23:39Z,0.066002
2026-03-21T09:23:42Z,0.066613
2026-03-21T09:23:45Z,0.067224
2026-03-21T09:23:48Z,0.067835
2026-03-21T09:23:51Z,0.068444
2026-03-21T09:23:54Z,0.069053
2026-03-21T09:23:57Z,0.069661
2026-03-21T09:24:00Z,0.070268
2026-03-21T09:24:03Z,0.070875
2026-03-21T09:24:06Z,0.071481
2026-03-21T09:24:09Z,0.072086
2026-03-21T09:24:12Z,0.072690
2026-03-21T09:24:15Z,0.073293
2026-03-21T09:24:18Z,0.073896
2026-03-21T09:24:21Z,0.074498
2026-03-21T09:24:24Z,0.075099
2026-03-21T09:24:27Z,0.075699
2026-03-21T09:24:30Z,0.076298
2026-03-21T09:24:33Z,0.076897
2026-03-21T09:24:36Z,0.077494
2026-03-21T09:24:39Z,0.078091
2026-03-21T09:24:42Z,0.078687
2026-03-21T09:24:45Z,0.079282
2026-03-21T09:24:48Z,0.079876
2026-03-21T09:24:51Z,0.080470
2026-03-21T09:24:54Z,0.081062
2026-03-21T09:24:57Z,0.081654
2026-03-21T09:25:00Z,0.082245
2026-03-21T09:25:03Z,0.082834
2026-03-21T09:25:06Z,0.083423
2026-03-21T09:25:09Z,0.084011
2026-03-21T09:25:12Z,0.084599
2026-03-21T09:25:15Z,0.085185
2026-03-21T09:25:18Z,0.085770
2026-03-21T09:25:21Z,0.086354
2026-03-21T09:25:24Z,0.086938
2026-03-21T09:25:27Z,0.087520
2026-03-21T09:25:30Z,0.088102
2026-03-21T09:25:33Z,0.088682
2026-03-21T09:25:36Z,0.089262
2026-03-21T09:25:39Z,0.089841
2026-03-21T09:25:42Z,0.090418
2026-03-21T09:25:45Z,0.090995
2026-03-21T09:25:48Z,0.091571
2026-03-21T09:25:51Z,0.092145
2026-03-21T09:25:54Z,0.092719
2026-03-21T09:25:57Z,0.093292
2026-03-21T09:26:00Z,0.093863
2026-03-21T09:26:03Z,0.094434
2026-03-21T09:26:06Z,0.095004
2026-03-21T09:26:09Z,0.095572
2026-03-21T09:26:12Z,0.096140
2026-03-21T09:26:15Z,0.096706
2026-03-21T09:26:18Z,0.097272
2026-03-21T09:26:21Z,0.097836
2026-03-21T09:26:24Z,0.098400
2026-03-21T09:26:27Z,0.098962
2026-03-21T09:26:30Z,0.099523
2026-03-21T09:26:33Z,0.100083
2026-03-21T09:26:36Z,0.100642
2026-03-21T09:26:39Z,0.101200
2026-03-21T09:26:42Z,0.101757
2026-03-21T09:26:45Z,0.102313
2026-03-21T09:26:48Z,0.102868
2026-03-21T09:26:51Z,0.103421
2026-03-21T09:26:54Z,0.103974
2026-03-21T09:26:57Z,0.104525
2026-03-21T09:27:00Z,0.105075
2026-03-21T09:27:03Z,0.105624
2026-03-21T09:27:06Z,0.106172
2026-03-21T09:27:09Z,0.106719
2026-03-21T09:27:12Z,0.107264
2026-03-21T09:27:15Z,0.107809
2026-03-21T09:27:18Z,0.108352
2026-03-21T09:27:21Z,0.108894
2026-03-21T09:27:24Z,0.109435
2026-03-21T09:27:27Z,0.109975
2026-03-21T09:27:30Z,0.110514
2026-03-21T09:27:33Z,0.111051
2026-03-21T09:27:36Z,0.111587
2026-03-21T09:27:39Z,0.112122
