satellite_id,mean_diff_accel_mps2,peak_diff_accel_mps2,delta_v_per_burn_mps,annual_delta_v_mps
SAT-1,0.00414070050799492,0.004157185959442392,0.13250241625583745,6.913786791063519
SAT-2,0.004140694973251446,0.00415718048154544,0.13250223914404627,6.913777549623272
SAT-3,0.004125578599370464,0.004132303946176749,0.13201851517985486,6.888537524205998
