time_utc,SAT-1_x_m,SAT-1_y_m,SAT-1_z_m,SAT-2_x_m,SAT-2_y_m,SAT-2_z_m,SAT-3_x_m,SAT-3_y_m,SAT-3_z_m
2026-03-21T07:38:40Z,5837522.16,-1401043.96,3481032.69,5833946.8,-1401131.23,3485814.33,5834931.4,-1406148.72,3482730.66
2026-03-21T07:38:41Z,5833590.13,-1401306.07,3487506.26,5830014.47,-1401393.38,3492288.46,5830999.14,-1406411.39,3489204.44
2026-03-21T07:38:42Z,5829651.15,-1401566.51,3493975.67,5826075.18,-1401653.84,3498758.43,5827059.92,-1406672.38,3495674.06
2026-03-21T07:38:43Z,5825705.21,-1401825.28,3500440.91,5822128.94,-1401912.64,3505224.22,5823113.75,-1406931.69,3502139.5
2026-03-21T07:38:44Z,5821752.33,-1402082.38,3506901.98,5818175.76,-1402169.76,3511685.83,5819160.63,-1407189.33,3508600.77
2026-03-21T07:38:45Z,5817792.5,-1402337.8,3513358.86,5814215.63,-1402425.22,3518143.25,5815200.57,-1407445.28,3515057.85
2026-03-21T07:38:46Z,5813825.73,-1402591.55,3519811.56,5810248.57,-1402678.99,3524596.47,5811233.57,-1407699.56,3521510.74
2026-03-21T07:38:47Z,5809852.02,-1402843.63,3526260.05,5806274.58,-1402931.1,3531045.49,5807259.65,-1407952.16,3527959.43
2026-03-21T07:38:48Z,5805871.39,-1403094.04,3532704.34,5802293.66,-1403181.53,3537490.3,5803278.79,-1408203.08,3534403.91
2026-03-21T07:38:49Z,5801883.83,-1403342.77,3539144.42,5798305.81,-1403430.29,3543930.88,5799291.01,-1408452.32,3540844.17
2026-03-21T07:38:50Z,5797889.35,-1403589.83,3545580.28,5794311.05,-1403677.37,3550367.24,5795296.31,-1408699.87,3547280.21
2026-03-21T07:38:51Z,5793887.96,-1403835.21,3552011.9,5790309.38,-1403922.78,3556799.36,5791294.7,-1408945.75,3553712.02
2026-03-21T07:38:52Z,5789879.66,-1404078.92,3558439.29,5786300.8,-1404166.51,3563227.24,5787286.19,-1409189.95,3560139.59
2026-03-21T07:38:53Z,5785864.45,-1404320.96,3564862.44,5782285.32,-1404408.57,3569650.87,5783270.76,-1409432.46,3566562.91
2026-03-21T07:38:54Z,5781842.34,-1404561.32,3571281.33,5778262.93,-1404648.95,3576070.23,5779248.44,-1409673.3,3572981.97
2026-03-21T07:38:55Z,5777813.33,-1404800,3577695.97,5774233.66,-1404887.65,3582485.34,5775219.23,-1409912.45,3579396.78
2026-03-21T07:38:56Z,5773777.43,-1405037.01,3584106.33,5770197.49,-1405124.68,3588896.16,5771183.13,-1410149.92,3585807.32
2026-03-21T07:38:57Z,5769734.64,-1405272.35,3590512.42,5766154.44,-1405360.04,3595302.71,5767140.14,-1410385.71,3592213.57
2026-03-21T07:38:58Z,5765684.97,-1405506,3596914.23,5762104.52,-1405593.72,3601704.97,5763090.27,-1410619.82,3598615.55
2026-03-21T07:38:59Z,5761628.43,-1405737.98,3603311.75,5758047.71,-1405825.72,3608102.93,5759033.53,-1410852.24,3605013.23
2026-03-21T07:39:00Z,5757565.01,-1405968.29,3609704.97,5753984.04,-1406056.04,3614496.58,5754969.91,-1411082.98,3611406.61
2026-03-21T07:39:01Z,5753494.73,-1406196.92,3616093.89,5749913.5,-1406284.68,3620885.93,5750899.44,-1411312.04,3617795.68
2026-03-21T07:39:02Z,5749417.58,-1406423.87,3622478.49,5745836.11,-1406511.65,3627270.95,5746822.1,-1411539.42,3624180.43
2026-03-21T07:39:03Z,5745333.57,-1406649.14,3628858.77,5741751.86,-1406736.94,3633651.65,5742737.91,-1411765.11,3630560.87
2026-03-21T07:39:04Z,5741242.71,-1406872.73,3635234.72,5737660.76,-1406960.55,3640028.01,5738646.86,-1411989.11,3636936.97
2026-03-21T07:39:05Z,5737145.01,-1407094.65,3641606.34,5733562.81,-1407182.49,3646400.03,5734548.97,-1412211.43,3643308.73
2026-03-21T07:39:06Z,5733040.46,-1407314.89,3647973.61,5729458.03,-1407402.74,3652767.7,5730444.24,-1412432.07,3649676.15
2026-03-21T07:39:07Z,5728929.07,-1407533.45,3654336.53,5725346.4,-1407621.32,3659131.01,5726332.68,-1412651.02,3656039.21
2026-03-21T07:39:08Z,5724810.85,-1407750.33,3660695.09,5721227.95,-1407838.21,3665489.95,5722214.28,-1412868.29,3662397.91
2026-03-21T07:39:09Z,5720685.8,-1407965.53,3667049.29,5717102.68,-1408053.43,3671844.53,5718089.06,-1413083.87,3668752.25
2026-03-21T07:39:10Z,5716553.93,-1408179.05,3673399.11,5712970.58,-1408266.97,3678194.72,5713957.01,-1413297.77,3675102.2
2026-03-21T07:39:11Z,5712415.23,-1408390.89,3679744.55,5708831.66,-1408478.82,3684540.52,5709818.16,-1413509.98,3681447.78
2026-03-21T07:39:12Z,5708269.73,-1408601.05,3686085.6,5704685.94,-1408689,3690881.93,5705672.48,-1413720.5,3687788.96
2026-03-21T07:39:13Z,5704117.41,-1408809.54,3692422.26,5700533.41,-1408897.5,3697218.94,5701520.01,-1413929.34,3694125.74
2026-03-21T07:39:14Z,5699958.29,-1409016.34,3698754.51,5696374.08,-1409104.31,3703551.53,5697360.73,-1414136.49,3700458.12
2026-03-21T07:39:15Z,5695792.38,-1409221.46,3705082.35,5692207.96,-1409309.45,3709879.71,5693194.65,-1414341.96,3706786.08
2026-03-21T07:39:16Z,5691619.67,-1409424.9,3711405.77,5688035.04,-1409512.9,3716203.46,5689021.79,-1414545.73,3713109.62
2026-03-21T07:39:17Z,5687440.17,-1409626.66,3717724.76,5683855.34,-1409714.67,3722522.78,5684842.13,-1414747.82,3719428.73
2026-03-21T07:39:18Z,5683253.88,-1409826.73,3724039.32,5679668.86,-1409914.76,3728837.65,5680655.7,-1414948.22,3725743.4
2026-03-21T07:39:19Z,5679060.82,-1410025.13,3730349.43,5675475.6,-1410113.17,3735148.08,5676462.49,-1415146.94,3732053.63
2026-03-21T07:39:20Z,5674860.98,-1410221.84,3736655.1,5671275.57,-1410309.89,3741454.05,5672262.51,-1415343.96,3738359.41
2026-03-21T07:39:21Z,5670654.38,-1410416.88,3742956.31,5667068.77,-1410504.94,3747755.56,5668055.76,-1415539.3,3744660.72
