time_utc,max_ground_distance_km,min_command_distance_km
2026-03-21T07:40:30Z,181.924022,914.707012
2026-03-21T07:40:31Z,189.003841,921.12945
2026-03-21T07:40:32Z,196.08584,927.561512
2026-03-21T07:40:33Z,203.169779,934.002995
2026-03-21T07:40:34Z,210.25545,940.453705
2026-03-21T07:40:35Z,217.342676,946.913458
2026-03-21T07:40:36Z,224.431295,953.382049
2026-03-21T07:40:37Z,231.521171,959.859306
2026-03-21T07:40:38Z,238.612183,966.345052
2026-03-21T07:40:39Z,245.704222,972.839114
2026-03-21T07:40:40Z,252.797194,979.341324
2026-03-21T07:40:41Z,259.891012,985.851518
2026-03-21T07:40:42Z,266.985603,992.369544
2026-03-21T07:40:43Z,274.080894,998.895229
2026-03-21T07:40:44Z,281.176826,1005.42843
2026-03-21T07:40:45Z,288.273343,1011.969
2026-03-21T07:40:46Z,295.370396,1018.51679
2026-03-21T07:40:47Z,302.467938,1025.07166
2026-03-21T07:40:48Z,309.56593,1031.63348
2026-03-21T07:40:49Z,316.664332,1038.20211
2026-03-21T07:40:50Z,323.763115,1044.77742
2026-03-21T07:40:51Z,330.86224,1051.35928
2026-03-21T07:40:52Z,337.961682,1057.94756
2026-03-21T07:40:53Z,345.061415,1064.54214
2026-03-21T07:40:54Z,352.161414,1071.14291
2026-03-21T07:40:55Z,359.261657,1077.74975
2026-03-21T07:40:56Z,366.362124,1084.36254
2026-03-21T07:40:57Z,373.462798,1090.98119
2026-03-21T07:40:58Z,380.563655,1097.60556
2026-03-21T07:40:59Z,387.664684,1104.23556
2026-03-21T07:41:00Z,394.765868,1110.87109
2026-03-21T07:41:01Z,401.867193,1117.51204
2026-03-21T07:41:02Z,408.968646,1124.15832
2026-03-21T07:41:03Z,416.070215,1130.80984
2026-03-21T07:41:04Z,423.171891,1137.46649
2026-03-21T07:41:05Z,430.273659,1144.12818
2026-03-21T07:41:06Z,437.37551,1150.79483
2026-03-21T07:41:07Z,444.477436,1157.46634
2026-03-21T07:41:08Z,451.579428,1164.14263
2026-03-21T07:41:09Z,458.681477,1170.82362
2026-03-21T07:41:10Z,465.783577,1177.50922
2026-03-21T07:41:11Z,472.885719,1184.19936
2026-03-21T07:41:12Z,479.987899,1190.89395
2026-03-21T07:41:13Z,487.090106,1197.59292
2026-03-21T07:41:14Z,494.192337,1204.29618
2026-03-21T07:41:15Z,501.294585,1211.00368
2026-03-21T07:41:16Z,508.396845,1217.71533
2026-03-21T07:41:17Z,515.499112,1224.43106
2026-03-21T07:41:18Z,522.601382,1231.15081
2026-03-21T07:41:19Z,529.703652,1237.87452
2026-03-21T07:41:20Z,536.805912,1244.6021
2026-03-21T07:41:21Z,543.908162,1251.3335
2026-03-21T07:41:22Z,551.010397,1258.06865
2026-03-21T07:41:23Z,558.112614,1264.80749
2026-03-21T07:41:24Z,565.214808,1271.54997
2026-03-21T07:41:25Z,572.316978,1278.29601
2026-03-21T07:41:26Z,579.419119,1285.04557
2026-03-21T07:41:27Z,586.521231,1291.79858
2026-03-21T07:41:28Z,593.623307,1298.55499
2026-03-21T07:41:29Z,600.725345,1305.31475
2026-03-21T07:41:30Z,607.827343,1312.07779
2026-03-21T07:41:31Z,614.929299,1318.84407
2026-03-21T07:41:32Z,622.03121,1325.61353
2026-03-21T07:41:33Z,629.133075,1332.38613
2026-03-21T07:41:34Z,636.234893,1339.16183
2026-03-21T07:41:35Z,643.336657,1345.94055
2026-03-21T07:41:36Z,650.438368,1352.72226
2026-03-21T07:41:37Z,657.540023,1359.50691
2026-03-21T07:41:38Z,664.641622,1366.29446
2026-03-21T07:41:39Z,671.743162,1373.08485
2026-03-21T07:41:40Z,678.844641,1379.87806
