time_utc,SAT-1_vx_mps,SAT-1_vy_mps,SAT-1_vz_mps,SAT-2_vx_mps,SAT-2_vy_mps,SAT-2_vz_mps,SAT-3_vx_mps,SAT-3_vy_mps,SAT-3_vz_mps
2026-03-21T07:38:40Z,-3906.89963,-269.447633,6496.65343,-3953.24355,-258.310012,6469.01182,-3954.79333,-265.538727,6523.61226
2026-03-21T07:38:41Z,-3910.4218,-268.603218,6494.56763,-3956.74997,-257.464543,6466.90009,-3958.32973,-264.68847,6521.50029
2026-03-21T07:38:42Z,-3917.46376,-266.914224,6490.3921,-3963.76042,-255.773451,6462.67269,-3965.40013,-262.987796,6517.2724
2026-03-21T07:38:43Z,-3924.50097,-265.224906,6486.20868,-3970.76606,-254.082048,6458.43745,-3972.46572,-261.286802,6513.03659
2026-03-21T07:38:44Z,-3931.5334,-263.535266,6482.01738,-3977.76687,-252.390337,6454.19437,-3979.52648,-259.585492,6508.79287
2026-03-21T07:38:45Z,-3938.56107,-261.845306,6477.81822,-3984.76285,-250.698319,6449.94345,-3986.58241,-257.883866,6504.54125
2026-03-21T07:38:46Z,-3945.58395,-260.155028,6473.61118,-3991.754,-249.005996,6445.68469,-3993.6335,-256.181926,6500.28173
2026-03-21T07:38:47Z,-3952.60204,-258.464435,6469.39629,-3998.74029,-247.313372,6441.41811,-4000.67974,-254.479676,6496.01431
2026-03-21T07:38:48Z,-3959.61533,-256.773527,6465.17354,-4005.72173,-245.620446,6437.14371,-4007.72112,-252.777117,6491.73901
2026-03-21T07:38:49Z,-3966.62381,-255.082307,6460.94294,-4012.69831,-243.927223,6432.86149,-4014.75764,-251.074251,6487.45583
2026-03-21T07:38:50Z,-3973.62748,-253.390778,6456.70449,-4019.67001,-242.233704,6428.57145,-4021.78928,-249.37108,6483.16476
2026-03-21T07:38:51Z,-3980.62632,-251.698941,6452.4582,-4026.63683,-240.53989,6424.27361,-4028.81603,-247.667606,6478.86583
2026-03-21T07:38:52Z,-3987.62032,-250.006799,6448.20408,-4033.59877,-238.845784,6419.96797,-4035.8379,-245.963831,6474.55902
2026-03-21T07:38:53Z,-3994.60949,-248.314352,6443.94213,-4040.5558,-237.151388,6415.65454,-4042.85486,-244.259758,6470.24436
2026-03-21T07:38:54Z,-4001.5938,-246.621605,6439.67235,-4047.50793,-235.456704,6411.33331,-4049.86691,-242.555388,6465.92183
2026-03-21T07:38:55Z,-4008.57325,-244.928557,6435.39475,-4054.45514,-233.761734,6407.0043,-4056.87405,-240.850723,6461.59146
2026-03-21T07:38:56Z,-4015.54784,-243.235213,6431.10933,-4061.39743,-232.066481,6402.6675,-4063.87626,-239.145766,6457.25324
2026-03-21T07:38:57Z,-4022.51755,-241.541573,6426.81611,-4068.33478,-230.370945,6398.32294,-4070.87353,-237.440519,6452.90717
2026-03-21T07:38:58Z,-4029.48237,-239.847639,6422.51508,-4075.2672,-228.67513,6393.9706,-4077.86586,-235.734983,6448.55327
2026-03-21T07:38:59Z,-4036.44231,-238.153415,6418.20626,-4082.19467,-226.979037,6389.6105,-4084.85324,-234.029161,6444.19154
2026-03-21T07:39:00Z,-4043.39734,-236.458901,6413.88964,-4089.11718,-225.282669,6385.24264,-4091.83566,-232.323055,6439.82199
2026-03-21T07:39:01Z,-4050.34746,-234.7641,6409.56523,-4096.03472,-223.586027,6380.86702,-4098.8131,-230.616667,6435.44461
2026-03-21T07:39:02Z,-4057.29266,-233.069014,6405.23303,-4102.9473,-221.889113,6376.48366,-4105.78558,-228.909999,6431.05942
2026-03-21T07:39:03Z,-4064.23293,-231.373645,6400.89306,-4109.85488,-220.19193,6372.09255,-4112.75306,-227.203052,6426.66642
2026-03-21T07:39:04Z,-4071.16827,-229.677995,6396.54532,-4116.75748,-218.49448,6367.6937,-4119.71555,-225.49583,6422.26562
2026-03-21T07:39:05Z,-4078.09867,-227.982066,6392.18981,-4123.65508,-216.796764,6363.28713,-4126.67304,-223.788334,6417.85701
2026-03-21T07:39:06Z,-4085.02411,-226.28586,6387.82653,-4130.54767,-215.098785,6358.87282,-4133.62552,-222.080566,6413.44062
2026-03-21T07:39:07Z,-4091.94459,-224.58938,6383.4555,-4137.43525,-213.400544,6354.45079,-4140.57298,-220.372529,6409.01643
2026-03-21T07:39:08Z,-4098.8601,-222.892626,6379.07672,-4144.3178,-211.702045,6350.02105,-4147.51541,-218.664224,6404.58447
2026-03-21T07:39:09Z,-4105.77064,-221.195602,6374.69019,-4151.19531,-210.003289,6345.5836,-4154.4528,-216.955653,6400.14472
2026-03-21T07:39:10Z,-4112.67619,-219.49831,6370.29592,-4158.06779,-208.304277,6341.13844,-4161.38515,-215.246819,6395.6972
2026-03-21T07:39:11Z,-4119.57675,-217.800751,6365.89392,-4164.93522,-206.605013,6336.68558,-4168.31244,-213.537723,6391.24192
2026-03-21T07:39:12Z,-4126.4723,-216.102927,6361.48418,-4171.79759,-204.905497,6332.22502,-4175.23468,-211.828369,6386.77888
