satellite_id,mean_diff_accel_mps2,peak_diff_accel_mps2,delta_v_per_burn_mps,annual_delta_v_mps
SAT-1,0.046456427897811854,0.046456427897816316,1.4866056927299793,77.56896132423213
SAT-2,0.04645642789781208,0.04645642789781672,1.4866056927299867,77.56896132423252
SAT-3,0.06967262382834723,0.06967262382835206,2.2295239625071113,116.33337532938891
