time_utc,SAT-1_x_m,SAT-1_y_m,SAT-1_z_m,SAT-2_x_m,SAT-2_y_m,SAT-2_z_m,SAT-3_x_m,SAT-3_y_m,SAT-3_z_m
2026-03-21T07:38:40Z,5804840.47,-1390464.13,3428765.37,5778959.03,-1392209.03,3471510.04,5828333.13,-1400088.65,3471840.46
2026-03-21T07:38:41Z,5800933.57,-1390733.58,3435262.03,5775005.78,-1392467.34,3477979.05,5824378.34,-1400354.19,3478364.08
2026-03-21T07:38:42Z,5797019.62,-1391001.34,3441754.51,5771045.53,-1392723.96,3484443.84,5820416.47,-1400618.02,3484883.46
2026-03-21T07:38:43Z,5793098.64,-1391267.41,3448242.81,5767078.26,-1392978.88,3490904.39,5816447.54,-1400880.16,3491398.62
2026-03-21T07:38:44Z,5789170.62,-1391531.79,3454726.93,5763103.99,-1393232.12,3497360.71,5812471.54,-1401140.6,3497909.54
2026-03-21T07:38:45Z,5785235.57,-1391794.48,3461206.85,5759122.73,-1393483.67,3503812.78,5808488.49,-1401399.33,3504416.21
2026-03-21T07:38:46Z,5781293.5,-1392055.48,3467682.56,5755134.47,-1393733.52,3510260.6,5804498.38,-1401656.37,3510918.62
2026-03-21T07:38:47Z,5777344.41,-1392314.79,3474154.07,5751139.22,-1393981.68,3516704.15,5800501.22,-1401911.7,3517416.77
2026-03-21T07:38:48Z,5773388.3,-1392572.41,3480621.35,5747136.99,-1394228.14,3523143.44,5796497.02,-1402165.33,3523910.65
2026-03-21T07:38:49Z,5769425.18,-1392828.34,3487084.42,5743127.78,-1394472.92,3529578.44,5792485.78,-1402417.25,3530400.25
2026-03-21T07:38:50Z,5765455.05,-1393082.57,3493543.24,5739111.59,-1394716,3536009.16,5788467.5,-1402667.47,3536885.56
2026-03-21T07:38:51Z,5761477.92,-1393335.12,3499997.82,5735088.44,-1394957.39,3542435.58,5784442.2,-1402915.99,3543366.58
2026-03-21T07:38:52Z,5757493.8,-1393585.97,3506448.16,5731058.32,-1395197.08,3548857.71,5780409.87,-1403162.81,3549843.29
2026-03-21T07:38:53Z,5753502.68,-1393835.13,3512894.23,5727021.24,-1395435.08,3555275.52,5776370.52,-1403407.92,3556315.7
2026-03-21T07:38:54Z,5749504.58,-1394082.6,3519336.04,5722977.21,-1395671.38,3561689.01,5772324.16,-1403651.33,3562783.78
2026-03-21T07:38:55Z,5745499.49,-1394328.37,3525773.58,5718926.22,-1395905.99,3568098.19,5768270.79,-1403893.03,3569247.54
2026-03-21T07:38:56Z,5741487.43,-1394572.46,3532206.83,5714868.3,-1396138.9,3574503.02,5764210.41,-1404133.03,3575706.96
2026-03-21T07:38:57Z,5737468.4,-1394814.84,3538635.8,5710803.43,-1396370.12,3580903.52,5760143.04,-1404371.32,3582162.05
2026-03-21T07:38:58Z,5733442.4,-1395055.54,3545060.46,5706731.63,-1396599.65,3587299.67,5756068.67,-1404607.91,3588612.78
2026-03-21T07:38:59Z,5729409.43,-1395294.54,3551480.83,5702652.89,-1396827.47,3593691.46,5751987.3,-1404842.79,3595059.15
2026-03-21T07:39:00Z,5725369.51,-1395531.85,3557896.88,5698567.24,-1397053.6,3600078.89,5747898.96,-1405075.97,3601501.16
2026-03-21T07:39:01Z,5721322.64,-1395767.46,3564308.6,5694474.66,-1397278.04,3606461.95,5743803.63,-1405307.44,3607938.8
2026-03-21T07:39:02Z,5717268.82,-1396001.37,3570716.01,5690375.17,-1397500.78,3612840.62,5739701.33,-1405537.2,3614372.05
2026-03-21T07:39:03Z,5713208.05,-1396233.6,3577119.07,5686268.76,-1397721.82,3619214.91,5735592.06,-1405765.26,3620800.91
2026-03-21T07:39:04Z,5709140.35,-1396464.12,3583517.79,5682155.46,-1397941.16,3625584.81,5731475.83,-1405991.61,3627225.38
2026-03-21T07:39:05Z,5705065.71,-1396692.95,3589912.16,5678035.25,-1398158.81,3631950.3,5727352.63,-1406216.25,3633645.45
2026-03-21T07:39:06Z,5700984.15,-1396920.09,3596302.17,5673908.15,-1398374.75,3638311.38,5723222.48,-1406439.19,3640061.1
2026-03-21T07:39:07Z,5696895.67,-1397145.52,3602687.81,5669774.15,-1398589,3644668.05,5719085.38,-1406660.41,3646472.33
2026-03-21T07:39:08Z,5692800.26,-1397369.26,3609069.08,5665633.28,-1398801.56,3651020.29,5714941.33,-1406879.93,3652879.13
2026-03-21T07:39:09Z,5688697.95,-1397591.31,3615445.97,5661485.52,-1399012.41,3657368.09,5710790.35,-1407097.74,3659281.5
2026-03-21T07:39:10Z,5684588.72,-1397811.66,3621818.46,5657330.89,-1399221.56,3663711.45,5706632.43,-1407313.84,3665679.42
2026-03-21T07:39:11Z,5680472.59,-1398030.31,3628186.56,5653169.38,-1399429.02,3670050.37,5702467.58,-1407528.23,3672072.89
