time_utc,SAT-1,SAT-2,SAT-3
2026-03-21T07:38:40Z,510935.294,511068.701,554257.58
2026-03-21T07:38:41Z,510955.465,511089.035,554277.832
2026-03-21T07:38:42Z,510975.66,511109.392,554298.108
2026-03-21T07:38:43Z,510995.88,511129.774,554318.409
2026-03-21T07:38:44Z,511016.125,511150.18,554338.735
2026-03-21T07:38:45Z,511036.394,511170.61,554359.085
2026-03-21T07:38:46Z,511056.689,511191.065,554379.46
2026-03-21T07:38:47Z,511077.008,511211.542,554399.858
2026-03-21T07:38:48Z,511097.351,511232.044,554420.281
2026-03-21T07:38:49Z,511117.718,511252.57,554440.727
2026-03-21T07:38:50Z,511138.11,511273.119,554461.198
2026-03-21T07:38:51Z,511158.526,511293.691,554481.692
2026-03-21T07:38:52Z,511178.966,511314.287,554502.21
2026-03-21T07:38:53Z,511199.43,511334.906,554522.752
2026-03-21T07:38:54Z,511219.918,511355.548,554543.317
2026-03-21T07:38:55Z,511240.429,511376.213,554563.906
2026-03-21T07:38:56Z,511260.964,511396.902,554584.517
2026-03-21T07:38:57Z,511281.523,511417.613,554605.152
2026-03-21T07:38:58Z,511302.105,511438.347,554625.811
2026-03-21T07:38:59Z,511322.71,511459.103,554646.492
2026-03-21T07:39:00Z,511343.338,511479.882,554667.196
2026-03-21T07:39:01Z,511363.99,511500.684,554687.922
2026-03-21T07:39:02Z,511384.665,511521.508,554708.672
2026-03-21T07:39:03Z,511405.362,511542.354,554729.444
2026-03-21T07:39:04Z,511426.083,511563.222,554750.239
2026-03-21T07:39:05Z,511446.826,511584.113,554771.056
2026-03-21T07:39:06Z,511467.592,511605.025,554791.895
2026-03-21T07:39:07Z,511488.38,511625.959,554812.756
2026-03-21T07:39:08Z,511509.191,511646.915,554833.64
2026-03-21T07:39:09Z,511530.024,511667.893,554854.545
2026-03-21T07:39:10Z,511550.879,511688.892,554875.473
2026-03-21T07:39:11Z,511571.756,511709.912,554896.422
2026-03-21T07:39:12Z,511592.656,511730.954,554917.393
2026-03-21T07:39:13Z,511613.577,511752.017,554938.385
2026-03-21T07:39:14Z,511634.52,511773.101,554959.399
2026-03-21T07:39:15Z,511655.485,511794.207,554980.434
2026-03-21T07:39:16Z,511676.471,511815.333,555001.49
2026-03-21T07:39:17Z,511697.479,511836.48,555022.568
2026-03-21T07:39:18Z,511718.508,511857.647,555043.667
2026-03-21T07:39:19Z,511739.559,511878.836,555064.786
2026-03-21T07:39:20Z,511760.631,511900.044,555085.927
2026-03-21T07:39:21Z,511781.723,511921.274,555107.088
2026-03-21T07:39:22Z,511802.837,511942.523,555128.27
2026-03-21T07:39:23Z,511823.972,511963.793,555149.472
2026-03-21T07:39:24Z,511845.127,511985.083,555170.695
2026-03-21T07:39:25Z,511866.303,512006.392,555191.938
2026-03-21T07:39:26Z,511887.5,512027.722,555213.202
2026-03-21T07:39:27Z,511908.717,512049.072,555234.485
2026-03-21T07:39:28Z,511929.955,512070.441,555255.789
2026-03-21T07:39:29Z,511951.212,512091.829,555277.112
2026-03-21T07:39:30Z,511972.49,512113.238,555298.456
2026-03-21T07:39:31Z,511993.788,512134.665,555319.819
2026-03-21T07:39:32Z,512015.106,512156.112,555341.201
2026-03-21T07:39:33Z,512036.444,512177.578,555362.603
2026-03-21T07:39:34Z,512057.802,512199.063,555384.025
2026-03-21T07:39:35Z,512079.179,512220.567,555405.466
2026-03-21T07:39:36Z,512100.575,512242.09,555426.926
2026-03-21T07:39:37Z,512121.992,512263.631,555448.405
2026-03-21T07:39:38Z,512143.427,512285.191,555469.903
2026-03-21T07:39:39Z,512164.882,512306.77,555491.42
2026-03-21T07:39:40Z,512186.355,512328.367,555512.955
2026-03-21T07:39:41Z,512207.848,512349.982,555534.51
2026-03-21T07:39:42Z,512229.36,512371.616,555556.082
2026-03-21T07:39:43Z,512250.89,512393.268,555577.674
2026-03-21T07:39:44Z,512272.439,512414.937,555599.283
2026-03-21T07:39:45Z,512294.007,512436.625,555620.911
2026-03-21T07:39:46Z,512315.593,512458.33,555642.557
2026-03-21T07:39:47Z,512337.198,512480.053,555664.222
2026-03-21T07:39:48Z,512358.821,512501.794,555685.904
2026-03-21T07:39:49Z,512380.462,512523.552,555707.603
2026-03-21T07:39:50Z,512402.121,512545.328,555729.321
2026-03-21T07:39:51Z,512423.798,512567.12,555751.056
2026-03-21T07:39:52Z,512445.493,512588.93,555772.809
2026-03-21T07:39:53Z,512467.205,512610.757,555794.579
2026-03-21T07:39:54Z,512488.935,512632.601,555816.366
2026-03-21T07:39:55Z,512510.683,512654.462,555838.171
2026-03-21T07:39:56Z,512532.448,512676.339,555859.992
2026-03-21T07:39:57Z,512554.231,512698.233,555881.831
2026-03-21T07:39:58Z,512576.031,512720.143,555903.686
2026-03-21T07:39:59Z,512597.848,512742.07,555925.558
2026-03-21T07:40:00Z,512619.681,512764.014,555947.447
2026-03-21T07:40:01Z,512641.532,512785.973,555969.352
2026-03-21T07:40:02Z,512663.4,512807.948,555991.274
2026-03-21T07:40:03Z,512685.284,512829.94,556013.212
2026-03-21T07:40:04Z,512707.185,512851.947,556035.167
